dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,AE
2015-03-29 06:30:11,3080.02,2015-03-29 06:30:11,2460.01,-1e+31,22.1084,-79.11930000000001,-168.344,696.934,225.548,30.0826,225.582,-1.0,306.0
2015-03-29 06:30:15.400000,2770.02,2015-03-29 06:30:15.400000,2350.01,-1e+31,22.10535,-79.29915,-169.413,696.789,225.551,30.0823,225.585,-1.0,306.0
2015-03-29 06:30:21.199999,2720.01,2015-03-29 06:30:21.399999,2360.01,-1e+31,22.1015,-79.53475,-170.90300000000002,696.5664999999999,225.555,30.0818,225.59,-1.0,306.0
2015-03-29 06:30:23.899999,2210.01,2015-03-29 06:30:23.699999,2030.01,-1e+31,22.100099999999998,-79.63185,-171.55849999999998,696.52,225.557,30.0816,225.5915,-1.0,306.0
2015-03-29 06:41:17.300000,370.002,2015-03-29 06:41:17.399999,630.003,5.751885,10.306650000000001,-56.11565,67.20935,660.787,226.195,30.0273,226.231,0.0,330.0
2015-03-29 06:41:25.100000,320.002,2015-03-29 06:41:25.300000,520.003,5.568515,10.30545,-55.649150000000006,66.9657,660.307,226.205,30.0268,226.241,0.0,330.0
2015-03-29 07:58:50.799999,2430.01,2015-03-29 07:58:50.700000,2390.01,2.4427450000000004,22.3663,-48.6353,-153.14600000000002,706.525,224.98,30.07,225.016,1.0,225.0
2015-03-29 08:16:19.300000,380.002,2015-03-29 08:16:19.199999,230.001,7.728735,10.02725,-65.9162,49.6175,671.4205,225.606,29.9871,225.641,0.0,217.0
2015-03-29 08:16:49.100000,500.003,2015-03-29 08:16:49.100000,490.003,6.884525,10.04955,-64.1931,48.08,669.5405000000001,225.641,29.9849,225.676,0.0,217.0
2015-03-29 08:17:07.900000,380.002,2015-03-29 08:17:07.799999,460.002,6.433025000000001,10.061350000000001,-63.103849999999994,47.2046,668.3485000000001,225.662,29.9834,225.698,0.0,219.0
2015-03-29 08:17:09.699999,460.002,2015-03-29 08:17:09.500000,590.003,6.38469,10.06265,-63.0019,47.12475,668.24,225.66449999999998,29.9833,225.7,0.0,219.0
2015-03-29 08:17:28.699999,570.003,2015-03-29 08:17:28.899999,640.003,5.952775,10.07395,-61.881249999999994,46.2904,667.0035,225.688,29.982,225.723,0.0,219.0
2015-03-29 09:52:26.699999,300.002,2015-03-29 09:52:26.500000,290.002,8.010580000000001,9.95812,-71.65125,32.256550000000004,677.4485,225.184,29.9534,225.218,0.0,403.0
2015-03-29 11:12:15.599999,980.005,2015-03-29 11:12:15.599999,1680.01,2.54354,22.30505,-40.68895,160.7125,706.024,224.32,29.9871,224.353,1.0,317.0
2015-03-29 20:17:22.100000,300.002,2015-03-29 20:17:22.300000,410.002,5.96038,7.74019,66.65145000000001,-167.47050000000002,636.9755,223.996,29.6319,224.02249999999998,1.0,258.0
2015-03-29 20:17:45.700000,340.002,2015-03-29 20:17:45.799999,380.002,6.577730000000001,7.587955,68.00710000000001,-168.913,638.1600000000001,223.979,29.6335,224.006,1.0,258.0
2015-03-29 20:18:16,200.001,2015-03-29 20:18:15.800000,450.002,7.49677,7.372535,69.7234,-171.01350000000002,639.595,223.955,29.6354,223.981,1.0,254.0
2015-03-29 21:07:58.700000,330.002,2015-03-29 21:07:58.500000,680.004,5.4171499999999995,19.3479,-71.39615,-5.7333099999999995,700.4325,222.1,29.6413,222.134,0.0,119.0
2015-03-29 21:17:52.299999,460.002,2015-03-29 21:17:52.399999,480.003,5.96533,13.0982,-69.35685000000001,-142.236,673.8115,222.564,29.5909,222.598,1.0,122.0
2015-03-30 03:08:16.399999,2430.01,2015-03-30 03:08:16.399999,1130.01,2.4531549999999998,22.82285,39.5163,-64.88804999999999,682.202,221.296,29.4854,221.327,2.0,152.0
2015-03-30 04:44:44.799999,2410.01,2015-03-30 04:44:44.600000,570.003,3.267205,22.6036,44.371449999999996,-87.77715,680.235,221.049,29.4405,221.0775,1.0,90.0
2015-03-30 08:25:50.799999,2190.01,2015-03-30 08:25:50.600000,1530.01,2.47086,22.38855,-47.54755,-159.56,705.1410000000001,218.672,29.2219,218.705,1.0,57.0
2015-03-30 10:50:44.600000,2210.01,2015-03-30 10:50:44.500000,650.004,1.778065,10.3336,41.48095,-14.1085,619.9795,220.763,29.152749999999997,220.789,2.0,76.0
2015-03-30 12:27:38.700000,2160.01,2015-03-30 12:27:38.700000,1280.01,1.833205,10.1771,38.117450000000005,-37.53805,618.2304999999999,220.392,29.0991,220.418,2.0,34.0
2015-03-31 14:36:13.699999,2410.01,2015-03-31 14:36:13.699999,1260.01,4.379815,9.585920000000002,50.85555,-73.2536,627.773,214.374,28.3329,214.397,1.0,59.0
2015-03-31 17:50:09.400000,1729.84,2015-03-31 17:50:09.400000,1089.9,2.68483,9.25336,44.6361,-119.801,623.5375,213.653,28.2258,213.677,1.0,179.0
2015-03-31 17:50:21.699999,2440.01,2015-03-31 17:50:21.500000,2120.01,2.764695,9.222985000000001,45.3784,-120.059,624.091,213.649,28.2267,213.673,1.0,179.0
2015-04-03 18:00:03.700000,2560.01,2015-04-03 18:00:03.600000,1340.01,1.54879,23.03,39.100750000000005,72.0453,689.738,197.0005,26.27735,197.029,1.0,281.0
2015-04-03 18:00:07,3100.02,2015-04-03 18:00:07.200000,1450.01,1.5399500000000002,23.0253,38.893950000000004,71.9808,689.733,196.995,26.2769,197.024,1.0,281.0
2015-04-03 18:00:09,3070.02,2015-04-03 18:00:09.199999,1410.01,1.534225,23.022100000000002,38.774,71.94485,689.774,196.9915,26.2767,197.022,1.0,281.0
2015-04-03 18:00:15.800000,2929.72,2015-04-03 18:00:16,1380.01,1.5188199999999998,23.013550000000002,38.36615,71.82464999999999,689.962,196.988,26.2769,197.016,1.0,281.0
2015-04-03 18:00:18.399999,3130.02,2015-04-03 18:00:18.399999,1520.01,1.51321,23.0103,38.2162,71.7803,690.0915,196.987,26.2771,197.015,1.0,281.0
2015-04-03 18:00:22.600000,2810.02,2015-04-03 18:00:22.800000,1480.01,1.503885,23.00515,37.95825,71.7055,690.1465000000001,196.985,26.2773,197.012,1.0,281.0
2015-04-03 18:00:25.399999,2600.01,2015-04-03 18:00:25.199999,1490.01,1.4971999999999999,23.0012,37.80225,71.65815,690.164,196.983,26.2772,197.009,1.0,281.0
2015-04-03 18:00:29.899999,2560.01,2015-04-03 18:00:30,1540.01,1.48817,22.9961,37.523250000000004,71.5772,690.2955,196.978,26.2771,197.005,1.0,281.0
2015-04-04 00:24:04,850.005,2015-04-04 00:24:04.200000,1050.01,6.810055,0.900855,64.88114999999999,-13.213650000000001,680.5274999999999,195.928,26.081,195.948,0.5,445.0
2015-04-04 01:15:05.299999,539.949,2015-04-04 01:15:05.099999,870.005,9.004565,12.14095,-58.74565,150.02800000000002,651.3695,195.115,25.8655,195.139,1.0,175.0
2015-04-04 03:45:15.599999,2200.01,2015-04-04 03:45:15.500000,1200.01,3.2827,22.8581,45.2261,-72.69194999999999,688.7555,194.912,25.9899,194.936,1.0,139.0
2015-04-04 03:45:20.199999,1450.01,2015-04-04 03:45:20.100000,550.003,3.237495,22.850949999999997,44.95135,-72.79005000000001,688.778,194.9075,25.9899,194.932,1.0,139.0
2015-04-04 05:22:47.799999,2190.01,2015-04-04 05:22:47.700000,1130.01,3.492595,22.5225,46.23095,-96.78649999999999,688.4965,194.468,25.9293,194.492,1.0,234.0
2015-04-04 07:27:17.500000,1860.01,2015-04-04 07:27:17.399999,1340.01,2.418745,22.3397,-50.0226,-145.76049999999998,696.3335,192.811,25.7323,192.839,1.0,200.0
2015-04-04 09:03:59.500000,1630.01,2015-04-04 09:03:59.700000,1480.01,2.5129,22.40365,-46.047650000000004,-168.6845,696.9375,192.477,25.69305,192.505,1.0,79.0
2015-04-04 11:28:52.200000,890.005,2015-04-04 11:28:52.100000,400.002,1.777805,10.2805,40.1699,-23.359949999999998,626.082,193.966,25.6375,193.983,2.0,144.0
2015-04-04 14:47:33.299999,1920.01,2015-04-04 14:47:33.100000,1570.01,4.586815,9.528335,51.2801,-76.27205000000001,635.1285,193.3315,25.5787,193.348,1.0,170.0
2015-04-04 16:24:27.699999,1710.01,2015-04-04 16:24:27.899999,2380.01,3.719355,9.30444,47.99595,-99.3946,632.543,192.985,25.525750000000002,193.002,1.0,258.0
2015-04-04 17:26:55.200000,990.005,2015-04-04 17:26:55.299999,880.005,6.47513,13.080749999999998,-79.38419999999999,-58.19365,671.169,191.256,25.41565,191.279,0.0,125.0
2015-04-04 18:00:06.700000,1800.01,2015-04-04 18:00:06.599999,1590.01,2.22285,9.43614,40.0867,-121.15100000000001,626.4894999999999,192.66,25.4665,192.677,1.0,59.0
2015-04-04 18:00:09.099999,2010.01,2015-04-04 18:00:09.199999,2070.01,2.23699,9.42976,40.23925,-121.19999999999999,626.593,192.659,25.4668,192.677,1.0,59.0
2015-04-04 18:00:15.300000,2140.01,2015-04-04 18:00:15.400000,1140.01,2.2645150000000003,9.416875000000001,40.617450000000005,-121.316,626.8775,192.659,25.4674,192.677,1.0,59.0
2015-04-05 01:32:32.700000,120.001,2015-04-05 01:32:32.899999,130.001,-5e+30,19.6665,-80.35239999999999,-102.55805000000001,679.8499999999999,189.215,25.1757,189.237,-0.5,71.0
2015-04-05 01:57:14.500000,1950.01,2015-04-05 01:57:14.300000,-1e+31,1.061055,10.4132,-4.098675,126.8395,612.467,190.643,25.1656,190.661,1.0,125.0
