2016-10-14 00:27:05.599999,2560.01,2560.01,2560.01,2560.01,2560.01,2560.01,2560.01,2559.76,2560.01,2560.01,2560.01,2560.01,2560.01,2560.01,2560.01,2560.01,2560.01,2560.01,2560.01
2016-10-14 00:39:12.599999,200.001,220.001,220.001,220.001,250.001,250.001,290.002,299.971,300.002,330.002,310.002,300.002,310.002,330.002,310.002,300.002,320.002,320.002,330.002
2016-10-14 00:39:14.800000,380.002,390.002,410.002,419.96,410.002,440.002,450.002,450.002,570.003,600.003,570.003,570.003,580.003,480.003,430.002,450.002,480.003,580.003,570.003
2016-10-14 00:39:15.599999,570.003,600.003,570.003,570.003,580.003,480.003,430.002,450.002,480.003,580.003,570.003,510.003,560.003,540.003,509.951,400.002,390.002,390.002,320.002
2016-10-14 00:39:18.100000,370.002,370.002,420.002,440.002,410.002,370.002,430.002,429.959,470.003,550.003,470.003,320.002,330.002,340.002,310.002,270.001,310.002,270.001,340.002
2016-10-14 00:39:19.899999,340.002,360.002,350.002,320.002,340.002,370.002,400.002,420.002,399.962,430.002,390.002,410.002,380.002,410.002,400.002,400.002,420.002,400.002,400.002
2016-10-14 00:39:20.899999,390.002,410.002,380.002,410.002,400.002,400.002,420.002,400.002,400.002,460.002,450.002,400.002,330.002,330.002,370.002,340.002,319.97,360.002,330.002
2016-10-14 00:39:22.300000,370.002,340.002,319.97,360.002,330.002,320.002,300.002,350.002,450.002,460.002,410.002,450.002,420.002,430.002,450.002,430.002,460.002,470.003,460.002
2016-10-14 00:39:23.899999,460.002,470.003,460.002,460.002,470.003,479.954,440.002,500.003,540.003,570.003,520.003,510.003,570.003,540.003,440.002,450.002,400.002,410.002,420.002
2016-10-14 00:39:25.100000,570.003,540.003,440.002,450.002,400.002,410.002,420.002,390.002,510.003,530.003,520.003,499.952,450.002,460.002,370.002,370.002,370.002,360.002,320.002
2016-10-14 00:39:27.699999,310.002,310.002,280.002,290.002,279.973,300.002,310.002,350.002,400.002,420.002,360.002,270.001,260.001,300.002,340.002,410.002,310.002,290.002,310.002
2016-10-14 00:39:29.500000,310.002,310.002,300.002,330.002,309.971,340.002,350.002,350.002,370.002,410.002,370.002,340.002,370.002,370.002,380.002,390.002,330.002,350.002,310.002
2016-10-14 00:39:30,340.002,350.002,350.002,370.002,410.002,370.002,340.002,370.002,370.002,380.002,390.002,330.002,350.002,310.002,300.002,280.002,360.002,360.002,319.97
2016-10-14 00:39:32.500000,310.002,290.002,320.002,340.002,300.002,300.002,290.002,330.002,350.002,360.002,320.002,349.967,340.002,350.002,330.002,280.002,270.001,290.002,270.001
2016-10-14 00:39:35.299999,250.001,250.001,239.977,280.002,250.001,300.002,360.002,440.002,480.003,490.003,410.002,440.002,390.002,390.002,390.002,400.002,400.002,370.002,360.002
2016-10-14 00:39:38.700000,280.002,260.001,230.001,260.001,280.002,269.974,240.001,240.001,330.002,410.002,370.002,330.002,290.002,290.002,220.001,150.001,160.001,170.001,200.001
2016-10-14 00:39:41.500000,180.001,150.001,150.001,140.001,130.001,150.001,220.001,280.002,270.001,340.002,280.002,230.001,260.001,250.001,249.976,180.001,170.001,210.001,180.001
2016-10-14 00:39:50.299999,159.985,170.001,170.001,170.001,180.001,170.001,200.001,180.001,210.001,270.001,250.001,240.001,250.001,250.001,230.001,190.001,210.001,180.001,170.001
2016-10-14 00:39:52.899999,140.001,130.001,120.001,120.001,130.001,130.001,150.001,180.001,180.001,210.001,210.001,209.98,180.001,150.001,110.001,100.001,100.001,80.0004,80.0004
2016-10-14 00:39:56.799999,70.0004,70.0004,90.0005,90.0005,130.001,140.001,120.001,110.001,110.001,150.001,139.987,110.001,70.0004,100.001,90.0005,100.001,90.0005,90.0005,100.001
2016-10-14 00:40:00.400002,80.0004,90.0005,80.0004,90.0005,90.0005,100.001,120.001,120.001,200.001,280.002,230.001,190.001,169.984,230.001,220.001,210.001,200.001,250.001,240.001,200.001
2016-10-14 00:40:01.100000,200.001,280.002,230.001,190.001,169.984,230.001,220.001,210.001,200.001,250.001,240.001,200.001,210.001,190.001,230.001,210.001,160.001,140.001,140.001
2016-10-14 00:40:04.500000,70.0004,80.0004,90.0005,100.001,110.001,100.001,130.001,149.986,200.001,250.001,230.001,210.001,190.001,160.001,170.001,190.001,150.001,120.001,110.001
2016-10-14 00:40:06.599999,140.001,230.001,150.001,110.001,139.987,130.001,160.001,150.001,140.001,160.001,160.001,130.001,110.001,120.001,110.001,100.001,70.0004,100.001,120.001
2016-10-14 00:40:13.099999,70.0004,50.0003,70.0004,50.0003,70.0004,70.0004,90.0005,80.0004,80.0004,120.001,90.0005,40.0002,40.0002,29.9971,40.0002,40.0002,50.0003,30.0002,40.0002
2016-10-14 00:40:22.399999,80.0004,80.0004,110.001,130.001,80.0004,110.001,130.001,220.001,340.002,470.003,470.003,460.002,470.003,469.955,190.001,50.0003,60.0003,60.0003,50.0003
2016-10-14 01:10:52.200000,129.988,110.001,120.001,110.001,130.001,140.001,160.001,170.001,170.001,180.001,140.001,130.001,140.001,130.001,140.001,150.001,130.001,140.001,119.989
2016-10-14 01:10:57,180.001,160.001,150.001,170.001,160.001,170.001,190.001,199.981,210.001,250.001,290.002,180.001,180.001,200.001,260.001,340.002,300.002,180.001,170.001
2016-10-14 01:10:57.600000,190.001,199.981,210.001,250.001,290.002,180.001,180.001,200.001,260.001,340.002,300.002,180.001,170.001,180.001,180.001,180.001,170.001,160.001,170.001
2016-10-14 01:11:11.400000,210.001,220.001,210.001,230.001,200.001,220.001,220.001,240.001,240.001,250.001,220.001,220.001,189.982,190.001,170.001,170.001,170.001,170.001,170.001
2016-10-14 01:11:14.900000,230.001,200.001,200.001,190.001,210.001,250.001,260.001,270.001,300.002,390.002,350.002,260.001,280.002,260.001,269.974,250.001,220.001,220.001,230.001
2016-10-14 01:11:17.399999,200.001,240.001,270.001,250.001,290.002,320.002,320.002,349.967,360.002,370.002,300.002,220.001,220.001,220.001,200.001,250.001,220.001,230.001,230.001
2016-10-14 01:11:19.600000,240.001,240.001,250.001,250.001,249.976,250.001,260.001,270.001,290.002,300.002,300.002,280.002,240.001,250.001,240.001,210.001,210.001,210.001,210.001
2016-10-14 01:11:21.899999,220.001,210.001,240.001,220.001,240.001,230.001,240.001,260.001,270.001,280.002,260.001,220.001,240.001,220.001,230.001,230.001,260.001,240.001,249.976
2016-10-14 01:11:25.500000,249.976,240.001,260.001,270.001,280.002,280.002,300.002,290.002,300.002,330.002,310.002,290.002,260.001,270.001,260.001,260.001,260.001,250.001,260.001
2016-10-14 01:11:27.100000,260.001,250.001,260.001,269.974,260.001,280.002,280.002,300.002,320.002,330.002,310.002,260.001,230.001,230.001,220.001,210.001,230.001,220.001,230.001
2016-10-14 01:11:29.500000,420.002,480.003,450.002,480.003,460.002,480.003,570.003,600.003,490.003,660.004,700.004,440.002,430.002,440.002,560.003,740.004,839.92,760.004,510.003
2016-10-14 01:11:30.199999,600.003,490.003,660.004,700.004,440.002,430.002,440.002,560.003,740.004,839.92,760.004,510.003,450.002,470.003,530.003,750.004,640.003,660.004,700.004
2016-10-14 01:11:31.100000,839.92,760.004,510.003,450.002,470.003,530.003,750.004,640.003,660.004,700.004,590.003,560.003,590.003,630.003,630.003,550.003,580.003,660.004,679.935
2016-10-14 01:11:32,700.004,590.003,560.003,590.003,630.003,630.003,550.003,580.003,660.004,679.935,550.003,400.002,340.002,350.002,350.002,320.002,400.002,400.002,350.002
2016-10-14 01:11:34,280.002,300.002,300.002,310.002,320.002,300.002,410.002,700.004,789.925,950.005,780.004,740.004,730.004,790.004,770.004,760.004,760.004,800.004,1080.01
2016-10-14 01:11:35,780.004,740.004,730.004,790.004,770.004,760.004,760.004,800.004,1080.01,1140.01,840.005,700.004,450.002,350.002,350.002,410.002,380.002,299.971,210.001
2016-10-14 01:11:36.700000,299.971,210.001,240.001,270.001,280.002,300.002,280.002,330.002,340.002,370.002,360.002,370.002,360.002,360.002,350.002,330.002,330.002,310.002,309.971
2016-10-14 01:11:38,360.002,350.002,330.002,330.002,310.002,309.971,300.002,350.002,460.002,580.003,520.003,360.002,260.001,290.002,290.002,330.002,340.002,360.002,330.002
2016-10-14 01:11:40.600000,330.002,330.002,320.002,280.002,250.001,250.001,260.001,280.002,470.003,600.003,540.003,490.003,450.002,410.002,420.002,410.002,479.954,610.003,610.003
2016-10-14 01:11:41.899999,410.002,420.002,410.002,479.954,610.003,610.003,560.003,580.003,860.005,890.005,760.004,730.004,650.004,620.003,650.004,710.004,680.004,690.004,740.004
2016-10-14 01:11:42.799999,890.005,760.004,730.004,650.004,620.003,650.004,710.004,680.004,690.004,740.004,630.003,580.003,370.002,339.968,350.002,390.002,430.002,410.002,430.002
2016-10-14 01:11:46,360.002,400.002,390.002,420.002,490.003,540.003,550.003,640.003,1000.01,1280.01,990.005,770.004,630.003,740.004,760.004,590.003,630.003,690.004,799.924
2016-10-14 01:11:50.299999,230.001,250.001,250.001,220.001,260.001,260.001,290.002,340.002,380.002,430.002,410.002,350.002,319.97,300.002,290.002,310.002,370.002,310.002,300.002
2016-10-14 01:11:51.700000,290.002,310.002,370.002,310.002,300.002,320.002,350.002,390.002,570.003,660.004,550.003,350.002,290.002,280.002,300.002,320.002,349.967,370.002,370.002
2016-10-14 01:11:52.700000,550.003,350.002,290.002,280.002,300.002,320.002,349.967,370.002,370.002,410.002,490.003,480.003,350.002,340.002,300.002,300.002,440.002,710.004,860.005
2016-10-14 01:11:53.700000,490.003,480.003,350.002,340.002,300.002,300.002,440.002,710.004,860.005,980.005,680.004,490.003,310.002,250.001,270.001,269.974,270.001,300.002,310.002
2016-10-14 01:11:56,280.002,260.001,250.001,270.001,260.001,250.001,260.001,340.002,400.002,490.003,430.002,349.967,300.002,280.002,280.002,260.001,260.001,280.002,310.002
2016-10-14 01:11:59.700000,330.002,320.002,340.002,330.002,330.002,340.002,380.002,380.002,380.002,390.002,380.002,350.002,309.971,300.002,280.002,270.001,290.002,280.002,300.002,310.002
2016-10-14 01:12:01.700000,270.001,290.002,290.002,300.002,310.002,340.002,350.002,350.002,350.002,369.965,340.002,320.002,290.002,280.002,280.002,270.001,260.001,260.001,260.001
2016-10-14 01:12:04.799999,220.001,250.001,230.001,240.001,250.001,250.001,280.002,270.001,290.002,310.002,300.002,300.002,300.002,280.002,270.001,249.976,240.001,240.001,230.001
2016-10-14 01:12:08.599999,240.001,230.001,220.001,220.001,210.001,240.001,270.001,270.001,270.001,330.002,270.001,270.001,260.001,250.001,239.977,230.001,240.001,230.001,240.001
2016-10-14 01:12:12.900000,180.001,190.001,200.001,180.001,180.001,200.001,200.001,200.001,199.981,220.001,200.001,210.001,180.001,190.001,170.001,150.001,170.001,150.001,160.001
2016-10-14 01:12:33.500000,40.0002,40.0002,30.0002,60.0003,60.0003,70.0004,69.9933,90.0005,90.0005,110.001,100.001,110.001,100.001,70.0004,60.0003,80.0004,90.0005,90.0005,90.0005
2016-10-14 01:12:35.399999,90.0005,90.0005,80.0004,80.0004,90.0005,70.0004,89.9914,100.001,120.001,160.001,160.001,140.001,140.001,120.001,130.001,110.001,130.001,110.001,120.001
2016-10-14 01:12:38.100000,110.001,110.001,80.0004,80.0004,60.0003,70.0004,80.0004,100.001,90.0005,120.001,120.001,90.0005,50.0003,80.0004,100.001,90.0005,49.9952,50.0003,40.0002
2016-10-14 01:25:53.799999,60.0003,70.0004,60.0003,70.0004,60.0003,60.0003,80.0004,110.001,120.001,180.001,170.001,160.001,170.001,160.001,139.987,160.001,140.001,150.001,130.001
2016-10-14 01:26:02.500000,100.001,110.001,109.99,160.001,180.001,160.001,170.001,160.001,180.001,200.001,200.001,190.001,180.001,170.001,150.001,130.001,130.001,130.001,120.001
2016-10-14 01:26:06.299999,120.001,129.988,150.001,160.001,170.001,170.001,180.001,200.001,180.001,210.001,190.001,190.001,180.001,170.001,160.001,160.001,180.001,150.001,140.001
2016-10-14 01:26:08.300000,160.001,160.001,150.001,150.001,150.001,150.001,180.001,180.001,200.001,210.001,200.001,200.001,170.001,160.001,160.001,130.001,160.001,130.001,129.988
2016-10-14 01:26:10.800000,140.001,190.001,210.001,230.001,220.001,240.001,260.001,280.002,280.002,290.002,310.002,289.972,290.002,300.002,320.002,320.002,310.002,320.002,310.002
2016-10-14 01:26:11.400000,260.001,280.002,280.002,290.002,310.002,289.972,290.002,300.002,320.002,320.002,310.002,320.002,310.002,310.002,300.002,260.001,250.001,240.001,230.001
2016-10-14 01:26:14.199999,210.001,220.001,240.001,260.001,310.002,300.002,310.002,290.002,340.002,380.002,370.002,370.002,370.002,370.002,379.964,350.002,330.002,330.002,310.002
2016-10-14 01:26:17.399999,230.001,219.979,210.001,220.001,200.001,230.001,210.001,230.001,250.001,290.002,290.002,250.001,260.001,240.001,230.001,240.001,230.001,240.001,240.001
2016-10-14 01:26:20.199999,270.001,270.001,270.001,300.002,320.002,310.002,330.002,330.002,340.002,430.002,429.959,430.002,400.002,400.002,350.002,310.002,290.002,310.002,290.002
2016-10-14 01:26:25.300000,270.001,260.001,270.001,320.002,310.002,350.002,340.002,330.002,350.002,420.002,350.002,370.002,310.002,320.002,260.001,249.976,250.001,350.002,360.002
2016-10-14 01:26:27,350.002,360.002,440.002,400.002,350.002,660.004,790.004,470.003,460.002,980.005,950.005,800.004,680.004,660.004,880.005,630.003,949.91,1030.01,1260.01
2016-10-14 01:26:28.100000,800.004,680.004,660.004,880.005,630.003,949.91,1030.01,1260.01,1230.01,1530.01,1480.01,1490.01,1380.01,1260.01,1250.01,1210.01,1150.01,1170.01,1090.01
2016-10-14 01:26:30.500000,569.946,770.004,810.004,460.002,370.002,300.002,320.002,420.002,640.003,1110.01,560.003,440.002,400.002,340.002,310.002,320.002,310.002,340.002,349.967
2016-10-14 01:26:32,320.002,310.002,340.002,349.967,330.002,350.002,350.002,350.002,370.002,390.002,380.002,390.002,380.002,390.002,350.002,330.002,310.002,310.002,330.002
2016-10-14 01:26:34.200000,239.977,240.001,240.001,270.001,300.002,290.002,470.003,640.003,190.001,1460.01,890.005,650.004,670.004,790.004,820.004,890.005,870.005,1000.01,1179.89
2016-10-14 01:26:36.899999,200.001,210.001,210.001,240.001,270.001,320.002,390.002,440.002,510.003,570.003,479.954,470.003,460.002,460.002,430.002,410.002,390.002,490.003,510.003
2016-10-14 01:26:38,470.003,460.002,460.002,430.002,410.002,390.002,490.003,510.003,970.005,1000.01,770.004,770.004,940.005,710.004,590.003,540.003,520.003,509.951,510.003
2016-10-14 01:26:39.200000,940.005,710.004,590.003,540.003,520.003,509.951,510.003,570.003,1420.01,1510.01,960.005,660.004,510.003,420.002,570.003,810.004,330.002,350.002,420.002
2016-10-14 01:26:40.399999,510.003,420.002,570.003,810.004,330.002,350.002,420.002,410.002,500.003,1830.01,1090.01,619.941,480.003,470.003,480.003,540.003,520.003,680.004
2016-10-14 01:26:41.500000,1090.01,619.941,480.003,470.003,480.003,540.003,520.003,680.004,530.003,740.004,710.004,370.002,150.001,100.001,100.001,100.001,120.001,140.001,140.001
2016-10-14 01:26:47,80.0004,70.0004,79.9924,70.0004,70.0004,40.0002,40.0002,40.0002,110.001,390.002,80.0004,60.0003,70.0004,70.0004,80.0004,80.0004,70.0004,80.0004,80.0004
2016-10-14 01:26:50.399999,40.0002,40.0002,50.0003,50.0003,40.0002,59.9943,50.0003,60.0003,90.0005,140.001,100.001,50.0003,40.0002,40.0002,60.0003,90.0005,100.001,100.001,100.001
2016-10-14 01:26:55.200000,70.0004,70.0004,70.0004,80.0004,80.0004,160.001,250.001,350.002,320.002,440.002,370.002,390.002,379.964,410.002,360.002,340.002,340.002,270.001,290.002
2016-10-14 01:26:56.399999,379.964,410.002,360.002,340.002,340.002,270.001,290.002,330.002,390.002,420.002,410.002,390.002,360.002,320.002,310.002,320.002,320.002,250.001,260.001
2016-10-14 01:26:57.500000,390.002,360.002,320.002,310.002,320.002,320.002,250.001,260.001,289.972,290.002,260.001,260.001,220.001,150.001,100.001,120.001,150.001,170.001,140.001
2016-10-14 01:26:58.500000,260.001,260.001,220.001,150.001,100.001,120.001,150.001,170.001,140.001,320.002,220.001,170.001,170.001,140.001,120.001,100.001,69.9933,100.001,120.001
2016-10-14 01:27:00.199997,69.9933,100.001,120.001,120.001,110.001,100.001,120.001,180.001,120.001,160.001,740.004,650.004,300.002,140.001,190.001,170.001,150.001,140.001,140.001,279.973
2016-10-14 01:27:01.399999,300.002,140.001,190.001,170.001,150.001,140.001,140.001,279.973,280.002,1050.01,1670.01,950.005,280.002,180.001,220.001,240.001,200.001,370.002,340.002,390.002
2016-10-14 01:27:02.700000,220.001,240.001,200.001,370.002,340.002,390.002,410.002,1020.01,500.003,1460.01,140.001,280.002,739.93,600.003,100.001,100.001,100.001,140.001,120.001
2016-10-14 01:27:05.299999,110.001,130.001,120.001,120.001,109.99,130.001,120.001,120.001,130.001,340.002,310.002,170.001,230.001,150.001,120.001,240.001,230.001,230.001,230.001
2016-10-14 01:27:07.400000,240.001,230.001,209.98,200.001,130.001,150.001,140.001,130.001,120.001,2190.01,1820.01,170.001,180.001,180.001,190.001,170.001,190.001,180.001,150.001
2016-10-14 01:27:09.300000,170.001,169.984,140.001,90.0005,110.001,160.001,250.001,170.001,260.001,420.002,410.002,410.002,410.002,410.002,390.002,380.002,310.002,290.002,280.002
2016-10-14 01:27:10.500000,410.002,410.002,390.002,380.002,310.002,290.002,280.002,330.002,479.954,340.002,360.002,360.002,350.002,260.001,320.002,330.002,420.002,540.003,430.002
2016-10-14 01:27:11.300000,479.954,340.002,360.002,360.002,350.002,260.001,320.002,330.002,420.002,540.003,430.002,380.002,300.002,300.002,250.001,230.001,360.002,540.003,629.94
2016-10-14 01:27:14,290.002,1520.01,1090.01,1350.01,1420.01,1490.01,1160.01,1450.01,950.005,2040.01,909.913,990.005,760.004,780.004,380.002,430.002,280.002,110.001,860.005
2016-10-14 01:27:15.099999,990.005,760.004,780.004,380.002,430.002,280.002,110.001,860.005,210.001,840.005,440.002,800.004,210.001,190.001,150.001,250.001,240.001,219.979,240.001
2016-10-14 01:27:18.800000,250.001,240.001,230.001,260.001,770.004,2310.01,530.003,910.005,210.001,2430.01,410.002,160.001,210.001,300.002,650.004,320.002,310.002,339.968,300.002
2016-10-14 01:27:20.500000,339.968,300.002,230.001,120.001,100.001,100.001,390.002,370.002,430.002,1810.01,280.002,760.004,640.003,1030.01,430.002,320.002,990.005,1030.01,250.001
2016-10-14 01:27:21.800000,1030.01,430.002,320.002,990.005,1030.01,250.001,439.958,1470.01,20.0001,2050.01,1400.01,360.002,90.0005,70.0004,70.0004,70.0004,300.002,440.002,110.001
2016-10-14 01:27:24.100000,100.001,100.001,89.9914,90.0005,80.0004,120.001,100.001,130.001,200.001,400.002,120.001,270.001,120.001,60.0003,80.0004,80.0004,60.0003,60.0003,60.0003
2016-10-14 01:27:25.300000,120.001,60.0003,80.0004,80.0004,60.0003,60.0003,60.0003,1600.01,2249.79,2400.01,640.003,180.001,410.002,1300.01,1160.01,2340.01,1520.01,750.004,1490.01
2016-10-14 01:27:25.899999,60.0003,1600.01,2249.79,2400.01,640.003,180.001,410.002,1300.01,1160.01,2340.01,1520.01,750.004,1490.01,1820.01,910.005,2380.01,500.003,1170.01,1890.01
2016-10-14 01:27:27.500000,2380.01,500.003,1170.01,1890.01,480.003,2119.8,2030.01,2080.01,2310.01,1630.01,1410.01,1030.01,600.003,560.003,440.002,430.002,450.002,390.002
2016-10-14 01:27:29,430.002,450.002,390.002,360.002,740.004,430.002,110.001,130.001,1129.89,1530.01,240.001,210.001,160.001,1090.01,1070.01,2050.01,620.003,370.002,720.004
2016-10-14 01:27:29.600000,110.001,130.001,1129.89,1530.01,240.001,210.001,160.001,1090.01,1070.01,2050.01,620.003,370.002,720.004,550.003,440.002,390.002,480.003,430.002,410.002
2016-10-14 01:27:31,440.002,390.002,480.003,430.002,410.002,370.002,440.002,229.978,920.005,1060.01,340.002,200.001,190.001,250.001,570.003,590.003,1780.01,290.002,200.001
2016-10-14 01:27:31.699999,229.978,920.005,1060.01,340.002,200.001,190.001,250.001,570.003,590.003,1780.01,290.002,200.001,450.002,290.002,1530.01,170.001,840.005,1320.01,239.977
2016-10-14 01:27:32.200000,190.001,250.001,570.003,590.003,1780.01,290.002,200.001,450.002,290.002,1530.01,170.001,840.005,1320.01,239.977,190.001,230.001,220.001,200.001,210.001
2016-10-14 01:27:33.500000,239.977,190.001,230.001,220.001,200.001,210.001,270.001,220.001,470.003,300.002,730.004,350.002,170.001,160.001,140.001,1070.01,20.0001,2040.01,880.005
2016-10-14 01:27:34.299999,470.003,300.002,730.004,350.002,170.001,160.001,140.001,1070.01,20.0001,2040.01,880.005,79.9924,50.0003,40.0002,70.0004,140.001,170.001,180.001,180.001
2016-10-14 01:27:41,20.0001,20.0001,10.0001,20.0001,40.0002,70.0004,80.0004,50.0003,580.003,1240.01,110.001,80.0004,100.001,120.001,320.002,530.003,1010.01,2020.01,1119.89
2016-10-14 01:27:41.799999,580.003,1240.01,110.001,80.0004,100.001,120.001,320.002,530.003,1010.01,2020.01,1119.89,240.001,370.002,510.003,730.004,630.003,370.002,280.002,240.001
2016-10-14 01:27:43.500000,280.002,240.001,200.001,260.001,500.003,720.004,490.003,290.002,300.002,2450.01,710.004,100.001,129.988,220.001,210.001,160.001,140.001,170.001,240.001
2016-10-14 01:27:47.200000,30.0002,40.0002,50.0003,50.0003,60.0003,70.0004,50.0003,70.0004,100.001,110.001,100.001,70.0004,69.9933,60.0003,30.0002,30.0002,20.0001,20.0001,20.0001
2016-10-14 01:27:48.700000,30.0002,20.0001,20.0001,20.0001,10.0001,10.0001,30.0002,50.0003,70.0004,100.001,70.0004,50.0003,50.0003,30.0002,40.0002,39.9962,50.0003,40.0002,50.0003
2016-10-14 01:27:51,40.0002,30.0002,60.0003,60.0003,40.0002,50.0003,70.0004,90.0005,170.001,220.001,170.001,169.984,120.001,100.001,70.0004,80.0004,90.0005,110.001,90.0005
2016-10-14 02:02:17.699999,260.001,300.002,339.968,390.002,400.002,550.003,540.003,530.003,560.003,670.004,610.003,610.003,590.003,550.003,560.003,500.003,480.003,460.002,410.002
2016-10-14 02:02:20.399999,390.002,410.002,440.002,440.002,470.003,470.003,520.003,540.003,620.003,780.004,720.004,610.003,569.946,480.003,440.002,400.002,360.002,380.002,440.002
2016-10-14 02:02:21.600000,569.946,480.003,440.002,400.002,360.002,380.002,440.002,380.002,440.002,460.002,440.002,430.002,480.003,370.002,350.002,310.002,320.002,320.002,379.964
2016-10-14 02:02:22.899999,370.002,350.002,310.002,320.002,320.002,379.964,420.002,460.002,430.002,620.003,540.003,540.003,550.003,520.003,510.003,490.003,410.002,470.003,410.002
2016-10-14 02:02:25.699999,310.002,400.002,430.002,420.002,400.002,400.002,380.002,360.002,380.002,490.003,490.003,410.002,440.002,420.002,369.965,370.002,300.002,290.002,310.002
2016-10-14 02:02:27.800000,280.002,250.001,260.001,240.001,240.001,240.001,220.001,280.002,290.002,280.002,270.001,260.001,269.974,250.001,270.001,210.001,240.001,230.001,240.001
2016-10-14 02:02:34.899999,370.002,370.002,390.002,400.002,380.002,380.002,360.002,390.002,440.002,490.003,450.002,410.002,430.002,420.002,390.002,389.963,380.002,350.002,370.002
2016-10-14 02:02:49.600000,380.002,340.002,380.002,380.002,380.002,370.002,390.002,430.002,430.002,450.002,420.002,440.002,430.002,410.002,410.002,400.002,379.964,370.002,370.002
2016-10-14 02:02:59.399999,390.002,410.002,410.002,370.002,410.002,370.002,420.002,420.002,430.002,510.003,460.002,459.956,420.002,400.002,440.002,440.002,450.002,470.003,480.003
2016-10-14 02:03:00.900002,440.002,440.002,450.002,470.003,480.003,470.003,550.003,570.003,590.003,600.003,590.003,510.003,560.003,600.003,540.003,620.003,639.939,670.004,630.003,590.003
2016-10-14 02:03:01.600000,590.003,600.003,590.003,510.003,560.003,600.003,540.003,620.003,639.939,670.004,630.003,590.003,550.003,490.003,460.002,410.002,440.002,400.002,390.002
2016-10-14 02:03:06.700000,430.002,430.002,460.002,550.003,810.004,840.005,1000.01,1200.01,1150.01,1210.01,1160.01,1110.01,969.908,930.005,870.005,760.004,750.004,720.004,680.004
2016-10-14 02:03:10.300000,580.003,650.004,620.003,600.003,580.003,600.003,600.003,570.003,570.003,650.004,610.003,600.003,570.003,559.947,550.003,520.003,540.003,570.003,570.003
2016-10-14 02:03:15.300000,1390.01,1359.87,1460.01,1500.01,1520.01,1420.01,1400.01,1420.01,1390.01,1670.01,1540.01,1630.01,1490.01,1420.01,1490.01,1510.01,1140.01,990.005,990.005
2016-10-14 02:03:23.600000,520.003,530.003,470.003,490.003,500.003,530.003,500.003,490.003,530.003,540.003,519.951,520.003,490.003,530.003,490.003,470.003,490.003,490.003,480.003
2016-10-14 02:03:27.600000,450.002,480.003,470.003,480.003,490.003,500.003,470.003,449.957,510.003,540.003,510.003,520.003,490.003,500.003,460.002,460.002,470.003,470.003,460.002
2016-10-14 02:03:29.600000,480.003,490.003,450.002,440.002,450.002,480.003,479.954,450.002,450.002,470.003,450.002,460.002,450.002,450.002,360.002,380.002,410.002,400.002,370.002
2016-10-14 02:03:34.399999,460.002,470.003,420.002,400.002,420.002,430.002,450.002,430.002,440.002,460.002,450.002,430.002,420.002,400.002,389.963,390.002,370.002,390.002,380.002
