# Microburst catalogue created on 2017-11-17 16:38:40.069642
# dateTime,dos1rate,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type
2017-01-11 03:49:30.899999,790.004,2.20452,22.0423,34.6782,-81.9723,636.388,49.7117,6.58341,49.9988,1.0
2017-01-11 03:49:32.899999,720.004,2.19606,22.0408,34.5561,-82.0053,636.463,49.7131,6.58367,50.001,1.0
2017-01-11 03:49:34.600000,190.001,2.18707,22.0393,34.4524,-82.0345,636.553,49.7143,6.5839,50.0028,1.0
2017-01-11 03:49:37.799999,110.001,2.17485,22.0371,34.2571,-82.0862,636.639,49.7166,6.58433,50.0064,1.0
2017-01-11 03:49:43.899999,2280.01,2.14989,22.0326,33.8847,-82.1853,636.818,49.7206,6.5851,50.0129,1.0
2017-01-11 03:49:46.299999,890.005,2.13769,22.0304,33.7382,-82.2268,636.947,49.722,6.58539,50.0154,1.0
2017-01-11 03:49:47.299999,410.002,2.13416,22.0297,33.6772,-82.2431,636.944,49.7226,6.58551,50.0165,1.0
2017-01-11 03:49:50.500000,2080.01,2.12243,22.0275,33.4818,-82.294,636.988,49.7246,6.5859,50.0199,1.0
2017-01-11 03:49:54.500000,1480.01,2.10632,22.0247,33.2376,-82.3586,637.16,49.7272,6.5864,50.0241,1.0
2017-01-11 03:49:55.399999,390.002,2.10255,22.024,33.1827,-82.3735,637.217,49.7278,6.58652,50.025,1.0
2017-01-11 03:49:56.799999,1460.01,2.09878,22.0232,33.0972,-82.3943,637.254,49.7286,6.58669,50.0265,1.0
2017-01-11 03:49:57.700000,499.952,2.09501,22.0225,33.0422,-82.4091,637.254,49.7292,6.5868,50.0274,1.0
2017-01-11 03:49:58.799999,550.003,2.09086,22.0218,32.9751,-82.4264,637.264,49.7299,6.58694,50.0286,1.0
2017-01-11 03:49:59.899999,530.003,2.08747,22.0211,32.9079,-82.4436,637.284,49.7306,6.58708,50.0297,1.0
2017-01-11 03:50:00.900002,390.002,2.0837,22.0204,32.8468,-82.4596,637.31,49.7312,6.5872,50.0308,1.0
2017-01-11 03:50:02.399999,460.002,2.07599,22.019,32.7553,-82.4856,637.365,49.7322,6.58739,50.0323,1.0
2017-01-11 03:50:03.399999,330.002,2.07186,22.0183,32.6942,-82.5016,637.412,49.7328,6.58751,50.0333,1.0
2017-01-11 03:50:05,440.002,2.06822,22.0176,32.5965,-82.5287,637.503,49.7338,6.58771,50.035,1.0
2017-01-11 03:50:06.599999,550.003,2.06059,22.0161,32.4988,-82.5517,637.567,49.7348,6.58791,50.0367,1.0
2017-01-11 03:50:08.099999,460.002,2.05368,22.0148,32.4072,-82.5776,637.57,49.7358,6.5881,50.0382,1.0
2017-01-11 03:50:09.300000,320.002,2.05004,22.0141,32.3339,-82.5958,637.586,49.7365,6.58825,50.0395,1.0
2017-01-11 03:50:11.800000,550.003,2.04266,22.0127,32.1812,-82.6333,637.656,49.7381,6.58855,50.042,1.0
2017-01-11 03:50:13.400000,440.002,2.03468,22.0113,32.0835,-82.6603,637.727,49.7391,6.58875,50.0436,1.0
2017-01-11 03:50:14.500000,430.002,2.03152,22.0107,32.0163,-82.6772,637.788,49.7397,6.58888,50.0448,1.0
2017-01-11 03:50:16.199999,659.937,2.02451,22.0093,31.9125,-82.7053,637.886,49.7408,6.58909,50.0465,1.0
2017-01-11 03:50:22.300000,260.001,2.00295,22.0052,31.5399,-82.8006,637.994,49.7446,6.58985,50.0527,1.0
2017-01-11 03:50:24.300000,250.001,1.99617,22.0039,31.4178,-82.8319,638.096,49.7459,6.59011,50.0547,1.0
2017-01-11 03:50:25.300000,260.001,1.99279,22.0032,31.3567,-82.8475,638.159,49.7465,6.59023,50.0558,1.0
2017-01-11 03:50:31.399999,200.001,1.97192,21.9992,30.9841,-82.942,638.281,49.7504,6.59099,50.0619,1.0
2017-01-11 03:50:34.200000,240.001,1.9621,21.9973,30.813,-82.9863,638.413,49.7519,6.59132,50.0647,1.0
2017-01-11 03:50:38.500000,239.977,1.94893,21.9947,30.5503,-83.0514,638.537,49.7544,6.59182,50.0689,1.0
2017-01-11 03:50:44.200000,260.001,1.92925,21.9908,30.2021,-83.1403,638.74,49.7576,6.59249,50.0744,1.0
2017-01-11 03:50:49,1120.01,1.91634,21.9882,29.9088,-83.2146,638.873,49.7604,6.59306,50.0791,1.0
2017-01-11 03:50:50.299999,2450.01,1.90952,21.9869,29.8293,-83.2332,638.902,49.7612,6.59321,50.0803,1.0
2017-01-11 03:50:53.799999,2260.01,1.90063,21.985,29.6155,-83.2844,639.048,49.7632,6.59363,50.0837,1.0
2017-01-11 03:50:56.399999,2570.01,1.89106,21.9831,29.4566,-83.3256,639.188,49.7647,6.59393,50.0862,1.0
2017-01-11 03:50:57.399999,2560.01,1.88777,21.9824,29.3955,-83.3408,639.188,49.7652,6.59405,50.0871,1.0
2017-01-11 03:50:58.299999,2440.01,1.88452,21.9818,29.3405,-83.3548,639.195,49.7657,6.59416,50.088,1.0
2017-01-11 03:50:58.799999,2620.01,1.88452,21.9818,29.3099,-83.3603,639.202,49.766,6.59422,50.0885,1.0
2017-01-11 03:50:59.399999,2440.01,1.88184,21.9812,29.2733,-83.3711,639.213,49.7664,6.59429,50.089,1.0
2017-01-11 03:51:00,2300.01,1.88184,21.9812,29.2366,-83.3818,639.227,49.7667,6.59436,50.0896,1.0
2017-01-11 03:51:02.100000,2060.01,1.87294,21.9794,29.1083,-83.4131,639.298,49.768,6.59461,50.0916,1.0
2017-01-11 03:51:04.099999,2550.01,1.86699,21.9781,28.986,-83.4433,639.399,49.7692,6.59485,50.0935,1.0
2017-01-11 03:51:05.099999,1930.01,1.86366,21.9775,28.9249,-83.4584,639.462,49.7698,6.59497,50.0944,1.0
2017-01-11 03:51:06.299999,2159.79,1.86075,21.9769,28.8516,-83.4756,639.524,49.7705,6.59512,50.0956,1.0
2017-01-11 03:51:07.799999,2570.01,1.85764,21.9763,28.7599,-83.496,639.526,49.7714,6.5953,50.097,1.0
2017-01-11 03:51:09.400000,1980.01,1.85187,21.9751,28.6621,-83.5217,639.549,49.7723,6.5955,50.0985,1.0
2017-01-11 03:51:09.900000,460.002,1.85187,21.9751,28.6316,-83.5271,639.561,49.7726,6.59556,50.099,1.0
2017-01-11 03:51:10.400000,2080.01,1.849,21.9744,28.601,-83.5367,639.574,49.7729,6.59562,50.0995,1.0
2017-01-11 03:51:11.599999,1780.01,1.84613,21.9738,28.5277,-83.5539,639.615,49.7736,6.59577,50.1006,1.0
2017-01-11 03:51:13.300000,1530.01,1.84006,21.9726,28.4238,-83.5805,639.692,49.7747,6.59598,50.1022,1.0
2017-01-11 03:51:13.800000,1310.01,1.84006,21.9726,28.3932,-83.5859,639.72,49.775,6.59604,50.1027,1.0
2017-01-11 03:51:14.900000,1210.01,1.8374,21.972,28.326,-83.6019,639.787,49.7757,6.59617,50.1037,1.0
2017-01-11 03:51:17,2690.01,1.83132,21.9708,28.1976,-83.637,639.862,49.7769,6.59643,50.1057,1.0
2017-01-11 03:51:18.300000,2310.01,1.82574,21.9696,28.1182,-83.6551,639.871,49.7777,6.59659,50.1069,1.0
2017-01-11 03:51:19.300000,2079.8,1.82295,21.969,28.057,-83.67,639.887,49.7783,6.59672,50.1078,1.0
2017-01-11 03:51:20.100000,1290.01,1.81989,21.9683,28.0081,-83.6828,639.906,49.7788,6.59681,50.1086,1.0
2017-01-11 03:51:21.399999,2560.01,1.81737,21.9678,27.9287,-83.7008,639.948,49.7794,6.59695,50.1097,1.0
2017-01-11 03:51:22.600000,1470.01,1.81455,21.9672,27.8553,-83.7178,639.999,49.7799,6.59707,50.1108,1.0
2017-01-11 03:51:23.600000,2140.01,1.81167,21.9666,27.7942,-83.7327,640.05,49.7804,6.59717,50.1117,1.0
2017-01-11 03:51:24.399999,2580.01,1.80853,21.966,27.7453,-83.7454,640.097,49.7807,6.59725,50.1124,1.0
2017-01-11 03:51:26,2570.01,1.80584,21.9654,27.6475,-83.7707,640.207,49.7814,6.59741,50.1138,1.0
2017-01-11 03:51:28.800000,2560.01,1.79773,21.9636,27.4763,-83.8088,640.222,49.7827,6.5977,50.1163,1.0
2017-01-11 03:51:29.600000,2300.01,1.79502,21.963,27.4274,-83.8214,640.238,49.783,6.59778,50.117,1.0
2017-01-11 03:51:31.399999,2320.01,1.78956,21.9618,27.3174,-83.8488,640.293,49.7839,6.59798,50.1186,1.0
2017-01-11 03:51:32.899999,1120.01,1.78669,21.9613,27.2257,-83.8688,640.359,49.7847,6.59815,50.1199,1.0
2017-01-11 03:51:34.600000,1300.01,1.78115,21.9601,27.1218,-83.8951,640.456,49.7856,6.59834,50.1214,1.0
2017-01-11 03:51:35.799999,2260.01,1.77828,21.9594,27.0484,-83.9118,640.538,49.7862,6.59847,50.1225,1.0
2017-01-11 03:51:37.299999,620.003,1.7733,21.9583,26.9567,-83.936,640.553,49.787,6.59864,50.1238,1.0
2017-01-11 03:51:38.799999,860.005,1.77067,21.9578,26.865,-83.9559,640.569,49.7878,6.59881,50.1251,1.0
2017-01-11 03:51:40.200000,2340.01,1.76533,21.9566,26.7794,-83.9789,640.601,49.7885,6.59897,50.1264,1.0
2017-01-11 03:51:41.700000,1170.01,1.76231,21.956,26.6877,-83.9987,640.653,49.7893,6.59913,50.1277,1.0
2017-01-11 03:51:43.399999,959.909,1.75723,21.9549,26.5838,-84.0248,640.734,49.7902,6.59932,50.1291,1.0
2017-01-11 03:51:44.799999,2560.01,1.7547,21.9543,26.4982,-84.0436,640.818,49.7909,6.59948,50.1304,1.0
2017-01-11 03:51:46.100000,2400.01,1.74963,21.9531,26.4187,-84.0654,640.903,49.7916,6.59962,50.1315,1.0
2017-01-11 03:51:47.100000,2559.76,1.74707,21.9526,26.3576,-84.08,640.902,49.7921,6.59973,50.1324,1.0
2017-01-11 03:51:48.200000,2700.01,1.74448,21.952,26.2903,-84.0956,640.911,49.7926,6.59986,50.1333,1.0
2017-01-11 03:51:49.500000,2650.01,1.74154,21.9514,26.2108,-84.1132,640.935,49.7933,6.6,50.1344,1.0
2017-01-11 03:51:50.700000,2060.01,1.73874,21.9508,26.1375,-84.1298,640.968,49.7939,6.60014,50.1355,1.0
2017-01-11 03:51:52.100000,2050.01,1.73381,21.9497,26.0519,-84.1526,641.022,49.7947,6.6003,50.1367,1.0
2017-01-11 03:51:54.700000,2110.01,1.72914,21.9486,25.8929,-84.1878,641.165,49.7961,6.6006,50.1389,1.0
2017-01-11 03:52:06.400000,1850.01,1.69948,21.9419,25.1775,-84.3576,641.614,49.8025,6.60195,50.1489,1.0
