# Microburst catalogue created on 2017-11-17 16:38:28.227074
# dateTime,dos1rate,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type
2017-01-11 03:46:00.800003,1320.01,3.62125,22.2492,47.0591,-78.0359,630.488,49.5495,6.55412,49.7436,1.0
2017-01-11 03:46:02,1570.01,3.60864,22.2478,46.9863,-78.0658,630.481,49.5505,6.5543,49.7451,1.0
2017-01-11 03:46:03,2360.01,3.58698,22.2453,46.9257,-78.0879,630.485,49.5514,6.55445,49.7464,1.0
2017-01-11 03:46:04,1249.88,3.57619,22.244,46.865,-78.1099,630.497,49.5523,6.5546,49.7478,1.0
2017-01-11 03:46:05.099999,1440.01,3.56547,22.2427,46.7983,-78.1337,630.519,49.5532,6.55476,49.7492,1.0
2017-01-11 03:46:07.099999,1250.01,3.54315,22.2399,46.677,-78.1776,630.585,49.5549,6.55506,49.7518,1.0
2017-01-11 03:46:08,2360.01,3.54315,22.2399,46.6224,-78.1977,630.625,49.5557,6.55519,49.753,1.0
2017-01-11 03:46:10.500000,1650.01,3.51261,22.2362,46.4707,-78.2501,630.732,49.5579,6.55556,49.7563,1.0
2017-01-11 03:46:13.300000,1639.84,3.48054,22.2323,46.3008,-78.3117,630.729,49.5603,6.55598,49.76,1.0
2017-01-11 03:46:16,2560.01,3.45962,22.2298,46.1369,-78.3713,630.787,49.5626,6.55638,49.7635,1.0
2017-01-11 03:46:18.199999,2560.01,3.42959,22.226,46.0034,-78.4178,630.878,49.5645,6.55671,49.7664,1.0
2017-01-11 03:46:19,2590.01,3.41968,22.2248,45.9549,-78.4358,630.921,49.5652,6.55682,49.7674,1.0
2017-01-11 03:46:19.300000,2560.01,3.41968,22.2248,45.9366,-78.441,630.938,49.5654,6.55687,49.7678,1.0
2017-01-11 03:46:20,2560.01,3.40978,22.2235,45.8942,-78.4572,630.982,49.566,6.55697,49.7687,1.0
2017-01-11 03:46:21.100000,2560.01,3.39891,22.2222,45.8274,-78.4803,630.969,49.567,6.55714,49.7702,1.0
2017-01-11 03:46:21.899999,1730.01,3.39891,22.2222,45.7788,-78.494,630.966,49.5677,6.55726,49.7712,1.0
2017-01-11 03:46:22.699999,2560.01,3.39003,22.2211,45.7303,-78.5119,630.968,49.5684,6.55738,49.7723,1.0
2017-01-11 03:46:23.199999,2560.01,3.38015,22.2198,45.6999,-78.5247,630.972,49.5689,6.55746,49.773,1.0
2017-01-11 03:46:24.699999,2810.02,3.37015,22.2186,45.6088,-78.5544,630.996,49.5702,6.55768,49.7749,1.0
2017-01-11 03:46:27.300000,2930.02,3.34051,22.2149,45.451,-78.6112,631.081,49.5725,6.55808,49.7784,1.0
2017-01-11 03:46:27.899999,2820.02,3.34051,22.2149,45.4145,-78.6213,631.109,49.573,6.55817,49.7791,1.0
2017-01-11 03:46:28.699999,2580.01,3.33015,22.2136,45.366,-78.639,631.15,49.5737,6.55829,49.7802,1.0
2017-01-11 03:46:30.399999,2610.01,3.31238,22.2113,45.2627,-78.6761,631.223,49.5752,6.55855,49.7824,1.0
2017-01-11 03:46:31,2580.01,3.31238,22.2113,45.2263,-78.6904,631.217,49.5758,6.55864,49.7832,1.0
2017-01-11 03:46:32,1800.01,3.30212,22.21,45.1656,-78.7113,631.213,49.5767,6.5588,49.7846,1.0
2017-01-11 03:46:33.100000,2940.02,3.2845,22.2077,45.0987,-78.7339,631.218,49.5777,6.55897,49.786,1.0
2017-01-11 03:46:33.799999,2860.02,3.2845,22.2077,45.0562,-78.7457,631.227,49.5783,6.55908,49.787,1.0
2017-01-11 03:46:35.600000,2559.76,3.26591,22.2053,44.9469,-78.784,631.267,49.5799,6.55935,49.7893,1.0
2017-01-11 03:46:36.200000,2560.01,3.25632,22.2041,44.9105,-78.7982,631.287,49.5805,6.55945,49.7901,1.0
2017-01-11 03:46:37.299999,2340.01,3.24669,22.203,44.8436,-78.8207,631.33,49.5814,6.55962,49.7916,1.0
2017-01-11 03:46:38,2560.01,3.23777,22.2018,44.8011,-78.8364,631.362,49.5821,6.55973,49.7925,1.0
2017-01-11 03:46:38.799999,2710.01,3.23777,22.2018,44.7525,-78.8497,631.405,49.5828,6.55985,49.7936,1.0
2017-01-11 03:46:40.299999,2610.01,3.22005,22.1994,44.6614,-78.8828,631.473,49.5841,6.56007,49.7955,1.0
2017-01-11 03:46:41.399999,2560.01,3.21123,22.1983,44.5946,-78.9051,631.464,49.5849,6.56022,49.7969,1.0
2017-01-11 03:46:42.500000,2560.01,3.20245,22.1971,44.5277,-78.9273,631.464,49.5857,6.56037,49.7983,1.0
2017-01-11 03:46:43.899999,1030.01,3.1937,22.196,44.4427,-78.9545,631.479,49.5868,6.56055,49.8,1.0
2017-01-11 03:46:46,2460.01,3.17624,22.1936,44.3151,-79.0013,631.531,49.5883,6.56083,49.8026,1.0
2017-01-11 03:46:47.100000,2520.01,3.15864,22.1914,44.2482,-79.0233,631.573,49.5891,6.56098,49.8039,1.0
2017-01-11 03:46:47.600000,2560.01,3.15864,22.1914,44.2178,-79.0315,631.595,49.5895,6.56105,49.8046,1.0
2017-01-11 03:46:49.200000,2570.01,3.14081,22.1891,44.1206,-79.0658,631.68,49.5907,6.56126,49.8065,1.0
2017-01-11 03:46:50.500000,2560.01,3.13242,22.1879,44.0416,-79.0909,631.723,49.5917,6.56144,49.8082,1.0
