r0
31.882955766616234
29.342403518687384
30.942845282265345
32.04142173352588
28.524602376324964
27.96636461743226
27.938337168019423
30.477848858989805
31.00459735840759
30.342793067200564
30.718371866700405
33.68269878011717
36.88394705878382
35.300622585506694
34.86724898944125
35.62793856872996
36.816018978300725
35.26735352562767
37.913900944936906
37.90759126519136
40.22794315920211
38.9449184875392
38.536285417984715
38.96367662266025
40.07465445418432
38.291474689384025
40.282664713383674
40.59858227370153
40.46292210210539
43.501864295467364
42.76351355091176
42.373296610486584
42.36647831741032
41.3573117781854
42.23625185148787
45.000598779895974
43.49258239174949
44.57336708242795
43.86720680545252
47.60682463361486
49.42488661983656
50.03301139946614
53.276072666361436
55.606589348692886
55.529832807988114
54.334251659902435
55.13404270277345
53.38575006223667
51.763554485574765
50.98850827834757
49.9634961870668
51.01905681137205
51.01905681137205
49.7477570056511
46.43273815610125
43.764739622401734
43.987010020142925
40.46069495253873
41.25481462386474
45.09386743500678
45.638791301236
47.47455919354428
47.83850744984322
48.98419308778474
47.30596767773745
47.69086520050644
48.682323031553786
46.41840996363122
44.3951224572854
46.083791669457156
46.083791669457156
45.95914631907408
48.08695637465346
51.49017271087895
51.50560002538734
50.25834163914781
52.06235455178435
52.06235455178435
51.6694687154221
51.6694687154221
49.95616896121011
47.602472322830884
48.55434006758313
47.780948992843605
49.777055116747114
45.30924461215853
40.30292258868465
40.30292258868465
41.138930070222536
41.138930070222536
40.79174647917128
43.17245535727704
40.84443160053807
42.670440668701836
42.670440668701836
44.854576081683234
41.76950285391229
40.82474105137347
42.16316872420505
41.879499752587975
42.21595696757477
42.39272278438699
40.25282826323677
41.80451797161629
36.12282326000974
35.810656356526344
38.4324083759237
35.45198152026484
35.30786132384957
35.097324612704725
34.198295271065334
32.418473157299466
29.89892973177948
29.860012219032836
30.847171312922192
33.86458154177291
34.18991236275005
32.739565463159515
35.94879371250535
37.59323012101856
35.6100207493768
36.22974765622187
36.91459280838184
39.3986260536691
38.091608667806916
39.427783309081015
38.48868328331323
38.58316251077807
37.37801206232277
38.77666917117925
38.77666917117925
40.4680716554222
38.22822662775497
37.50963319595796
33.96118609718341
31.558431485774502
28.517697237841464
27.6228169101513
27.6228169101513
28.142836274478984
27.74247672917691
28.46105167002145
26.92491282800202
28.26141941735997
31.428998639274248
30.356754971906632
31.536844682605345
33.04380161738112
33.45802272424198
35.1515961268417
33.396359573341854
32.577876339857816
30.623687333249357
32.21359900146194
32.21359900146194
33.27100237400307
27.137027108153735
24.438476139321452
23.73308410450741
24.069648180117127
23.90686537594654
23.90686537594654
23.11735553830018
21.14221247762226
21.21257213247019
21.148477266127298
20.682104116858383
20.682104116858383
24.916370909856408
25.91148279379149
25.251491249442758
22.945605345944717
24.517718562143695
26.441655873778092
26.25083208070545
25.88710795231186
26.24486217094534
25.707159636249187
26.24610500296998
24.248348503099795
26.57360833837329
27.8972302396429
27.8972302396429
27.8972302396429
31.25336765822654
33.62160515341845
32.18582336979132
30.53943929284817
29.36232028764185
29.264142638473892
32.398926475408345
33.46323556013425
35.01916182397097
32.573267526072755
34.1957184463694
35.87314499701894
36.47745424586248
36.66159477530335
36.92825175969395
37.95588000462207
38.41687712666941
38.41687712666941
37.97642940306689
39.464760420560765
40.48796853274718
37.995812598347094
38.94138264379044
39.87263027181197
42.060850472076005
41.72725548949552
40.51113510607182
37.7726979162778
40.06771296243353
41.127436717647726
41.401938554769266
42.22616180262419
43.742205265390446
42.545427924706146
41.30466511987599
42.440388116553024
40.91733094196969
41.67274006960219
43.84075506148942
43.86029740737331
44.683032911133076
42.83209896493786
41.39131633775852
44.55152355360035
45.97710408175773
46.44524589419019
43.687247977375606
42.80074408008438
42.58894295041185
43.92069774473435
48.444271452306005
50.69515191834273
49.42240986954447
50.46176408566602
47.30851627985221
48.10517228990063
48.846135079857916
49.40614290984252
49.418264337805844
46.55991311573568
47.167000184890576
46.11157385465034
41.50772493241364
38.465908419789805
39.14436614782063
41.66923922141564
39.927188733169395
38.78273123801537
40.567504754723636
37.20394092328972
35.56564223671707
35.26955417865456
32.90265877583045
33.090621394870766
32.691631739571456
33.31837587506966
33.55155964840932
36.93142106961051
38.371921115803985
37.02634964348016
39.51218543764505
41.88053969434073
36.1364224758095
35.03953178546638
37.92504999944799
40.033826077798835
43.488295880297976
44.70169272637551
45.50270147632497
45.07163154993467
48.997986903015814
48.997986903015814
51.80691042893172
51.817907116209625
51.63419595954799
49.64711558013182
49.64711558013182
48.085298367665565
47.59164176370667
46.860958623901325
48.32757167967236
48.32757167967236
48.52149895300414
49.576748207705336
52.07064773006049
52.451076867803856
54.509698811183085
53.99962520611034
55.219159022695834
52.337811034630924
52.3616267784003
49.52600324636175
49.43198073738836
49.43198073738836
49.26064302948388
53.23312895395015
54.05977528090883
52.0218297202751
52.47345857216731
53.38075453100853
54.4748927938548
57.473524727659786
54.304997253944336
53.78260361220682
53.935964553170635
49.224352727702474
46.72198284734876
47.77067155380088
48.00387708522605
47.80969092274832
48.290953304409655
47.97915294296193
49.02920905121608
46.48293256066464
46.42375613047445
47.11507736543894
46.76639000263848
45.33662845341685
47.307193584835176
47.28338864238785
48.384543327484806
49.34194333886881
49.34194333886881
49.34960951145383
45.501217141609345
45.433071883971806
41.25283388646582
38.482763773684475
38.75061366245654
38.713689327552025
37.77538112575487
35.94538548117458
35.69760648724934
37.442435361363344
36.72524746121615
36.60138556405774
39.977540045840996
39.039649421723304
37.000835157978116
35.91507213165641
36.75532465709208
38.420897353470515
39.18561969313497
40.43280553767215
41.090530488105756
37.82713134719262
40.79457273052385
41.39889863826785
41.855640838796965
41.855640838796965
41.855640838796965
42.34206426010666
40.43112152642433
41.53812920880718
39.93323707361531
39.27388345264019
39.24752616439558
38.200563108131966
39.61322878910117
40.474689152904034
39.80603852977728
39.766388044075065
36.97877475732495
36.42411164514499
35.53582752537903
35.44191163027914
35.66811488370716
37.396533425489274
34.6738757078874
31.456317435147653
28.830947741741728
27.884189842675625
29.979658186994786
