d
77.41972987796612
82.22387750976637
80.48331568341918
80.48331568341918
87.39209846266988
78.40172377200624
88.77739113180897
83.42748059998294
81.49753989854872
72.25805368536555
80.55784963275738
74.07876481022167
76.14228733395373
75.96044665319002
80.31192469628802
87.74946822982785
86.19135250813693
86.73264849794465
84.6019090472963
76.06138892871826
64.46079329979936
64.91032047848515
57.37116190452195
55.454818843516506
62.721348953373635
62.721348953373635
67.20311667453883
75.88770717320573
76.04810432966293
73.95682264964513
75.58370218751593
75.58370218751593
78.95674005075917
68.65841907543975
59.113599558431964
62.28989968928782
68.98713186133432
66.54271955874883
61.10907452283276
60.765144823770264
57.93297624171784
56.30058547073036
59.35019272950896
58.07584302314884
53.97094941809406
61.168204263831754
57.523077338361716
63.77918941908898
67.0053784087528
66.88703323058066
72.75723852014366
64.60386842804552
66.22934267886335
67.80085993740045
79.09409296247667
85.41164255569038
92.0994891895768
96.91439931145972
93.73408045881841
93.73408045881841
89.8478484115392
82.92689837675081
66.80652724339203
58.468828855941254
52.31441985049288
54.59057884995565
54.461440751588015
55.875434506169114
56.73777676164568
56.968575203487624
60.91181088386877
66.5801112271952
62.789908755710385
63.466636820486734
56.29710883475212
57.98275441533653
65.55629641824794
74.39141726357113
87.82207895290773
89.24337272306265
91.12039734184704
84.22099793217382
79.55889443886184
85.8066183326202
85.4300156742382
90.61457869509087
95.45257792295344
83.04395166665155
91.28286189921418
91.55647055853565
98.96657148280542
94.81577008803319
98.92349750436411
98.90228937396266
97.59971038026994
97.17500762327784
95.13129656879222
85.07174785998396
78.6024951618434
76.49557958457669
74.87748093580608
77.19028896646722
79.61726388184856
77.10653887331887
72.44049891126842
80.19324545084802
68.07449167793035
63.879122856804514
60.86224598539804
60.528418773412376
53.62153045475579
52.48251826358096
57.75309213978397
65.0891746607881
65.52585057096323
68.55567940418024
64.3980345747336
58.377118969710985
56.33927007764055
55.887349819050876
54.981280362970075
58.805703193306904
60.592301527034664
63.55988298545127
60.93779010631979
68.35930161346266
60.558261372863605
59.052773562510616
59.052773562510616
60.513106339505846
63.001496207993014
68.57640015423263
67.82693179375806
58.980674095517934
58.79760148553651
64.76012718116681
68.58254076191295
64.4021935570598
60.86850787334459
55.17600195025572
53.43095756539785
61.628808828235655
64.48160976512303
70.52941148846888
63.77008346268671
58.8056813135892
58.8056813135892
59.211484348478486
62.41827445317449
58.3640139810246
60.60565931533143
61.50831492319706
61.498465860690914
65.00895980322434
64.77768274883236
64.88081383350999
62.98646687130328
61.53716662556626
56.80935059228294
56.4043792243381
53.19999020578863
50.96807017565823
50.96807017565823
53.365147123569216
51.468835674038225
58.42516954759865
61.19055422065656
48.17761900455915
53.26600429849898
55.904440175232
52.341302621681486
50.35813156968664
46.81790129944147
46.81790129944147
56.309589967209675
52.35355143787301
63.741622281656056
61.27820063355224
53.05753191231327
62.074560276678184
68.35389192739743
70.08377093963854
72.31502063257226
72.60826161431895
64.50832694469202
74.75640709856607
74.75640709856607
78.23055379737522
76.85129519327242
78.42112780801794
74.8321691859744
72.23674725886167
72.9258005194066
64.2588018069108
60.9324085270002
60.402562518792955
50.91306625609069
50.91306625609069
47.153629046990396
50.733608290439165
48.97226843371762
51.31535434443169
52.575096432504125
46.02475292113764
46.02475292113764
46.02475292113764
36.40357708343732
36.251719413546425
40.057776629187444
40.057776629187444
45.52000159619726
43.90659389239672
47.9905180787505
51.04194255911608
52.49204304705837
52.49204304705837
54.721236984466
56.18100307302078
52.41303438107373
54.671804338279834
51.72447206874461
50.130706334137194
55.833848695339526
61.699036297132366
72.58624606630472
80.11885867141817
75.95557334994017
72.74992713368023
71.61654356465341
70.37121860097179
67.65956901488435
69.80652975270053
77.31202127611458
77.31202127611458
74.77905895866601
69.8300664321639
72.97444321999113
74.41424803608642
73.52339566779699
74.44104026855223
74.44104026855223
77.70639700613535
79.5081684911551
69.59758879086533
59.85423811327154
59.76596274958542
59.96150555837968
58.987222156337225
61.71075347873791
55.52970583603093
63.99091102577171
65.01621538290453
65.01621538290453
65.02174468745856
66.851584743998
66.851584743998
69.2005405392745
69.2935244663715
63.929165393559074
63.929165393559074
59.87364715337111
64.09800177437407
62.29292224300968
56.32196000571781
50.647557386174526
54.336821120518536
52.651358960491336
55.534864040465074
55.44968119707067
56.26159866756791
61.77172364039938
61.77172364039938
62.30324867159255
66.633761772994
66.633761772994
69.37248360567202
60.210475099187335
68.808217642141
65.36227773203699
67.48352100335741
64.64038239137669
65.79394242900634
70.35841763666228
65.35197559747034
65.20990134840545
67.07893299925891
66.77977674503578
59.14277359586074
56.14672528644545
53.290546297049254
52.00652643297302
50.08670916713362
56.90634459108864
51.64148624405831
47.56678062213884
43.93220721666545
49.993514548955886
56.19493250646778
54.969414082011454
45.411126654340606
44.77314322778509
42.33252323603702
42.33252323603702
47.934088623073364
50.47635258310282
49.42480251839443
57.673040764639296
54.737609056039645
54.737609056039645
57.94278608210895
49.055630806082526
44.82529305715372
36.19538523686916
39.845570695385966
41.76350437308142
41.76350437308142
37.66054242861975
42.293030192239584
49.64215051371889
50.445093838106985
51.47955457549178
48.23915096599772
52.70359620073347
52.70359620073347
52.70359620073347
53.259771616426065
52.2375398129948
49.267719460152044
49.46716858015053
56.541037496854486
56.541037496854486
62.2746184906875
67.39597839421641
66.00983082139913
74.23326559507791
73.54073539674864
70.01568703189739
66.944193549196
73.60649171594505
80.28447887762889
83.96797743911122
93.6651325517071
102.78093844730901
101.33015112461351
93.31309120163873
83.12310184974663
74.46204515011271
78.42494394842964
69.80803646421936
63.3605293731189
72.00787449683784
69.95263311964604
75.73810262079215
72.58041663437754
