a,r0,r1
0.27523782778722466,50.54284014808464,18.79569807377999
0.2590934139404726,51.235217389458924,16.3623462188768
0.3185560191639091,51.71545725125454,18.130515601424452
0.31986993019493276,51.82384441096344,18.880889138086722
0.38201897925803674,48.25702045253076,17.569859868110733
0.4404637207501879,48.99958783426272,13.632652541425154
0.4207543548998591,49.862551060617534,17.918183166413918
0.44189570334021877,49.21584011284164,16.20369107672758
0.3923731325147892,49.01894379309467,16.243911447989582
0.4346547716460277,49.92257201700209,17.868168822418404
0.4346547716460277,49.92257201700209,17.868168822418404
0.47925872868204944,51.247216772823464,22.058106587802197
0.5286896489521533,52.290849480675334,23.50035847422293
0.5286896489521533,52.290849480675334,23.50035847422293
0.5039251328768642,49.64051770142375,22.815766800867948
0.5030866333534902,51.205508022181995,20.987720459721704
0.568690097683236,50.098719830070486,19.36441798090185
0.5718221185253816,53.138012758492216,19.22915265520205
0.4641941983507841,51.805417713992654,18.205344851206732
0.3674330842698433,52.393725459439516,20.217487964147743
0.32510437195888725,54.544878091499875,22.567350757818655
0.32510437195888725,54.544878091499875,22.567350757818655
0.27315504408419056,56.04442721707461,18.85573146447238
0.2918683756456314,56.221140492830884,16.89995212248287
0.33163876776924794,58.25149189986068,18.794657303774606
0.3053558801998283,56.01020072385451,20.43771600674279
0.3836551872070806,58.51369547930582,20.449531551715012
0.3836551872070806,58.51369547930582,20.449531551715012
0.3947726121540208,58.22027515992301,23.989424307072724
0.41063251518420224,58.89130224745019,24.818766509080948
0.4180301077068392,58.44210861126512,28.616369072777097
0.34650225591003503,59.06325933838142,29.086919840115925
0.30425007083381245,61.68021137902827,30.09132934511933
0.2538404329372925,59.197648364157956,29.25055482938064
0.1783523639730603,58.10751685768648,30.368778098293525
0.1960028580608538,55.85419802619504,27.891360685321953
0.14442522052398496,53.65449480215975,29.021794127869683
0.1467547527521207,53.61042665194326,25.393897211926056
0.09021345061372149,52.84879361497653,25.635639517491036
0.1687678833791812,52.74179515282471,22.95413955644106
0.09375092171298506,54.979996380016956,24.575323228742842
0.029557605654279423,51.99458908642494,24.389609464324927
0.10229100799292815,52.75402087071174,23.4650045785524
0.07928516527549345,48.95405053886878,23.1899895928697
0.06907454754833002,49.80818572118239,23.931855433523495
0.0161856879298478,48.504568159009274,23.964074736152618
0.0,47.25292901781883,24.967666419079812
0.021915333339278496,46.87895450069714,23.68746031673919
0.021915333339278496,46.87895450069714,23.68746031673919
0.0910427649539482,46.27486495044111,24.368438792947796
0.1214900331920592,48.226019883383245,25.129899121151244
0.06329731658305857,44.084042316350605,25.880718627856922
0.06629674312662596,46.212667282944686,25.366411896210856
0.0,45.623354255281946,26.023877098909225
0.0,46.545137684407266,31.41067164143186
0.0,47.69302215887693,33.041311680775706
0.02316074089317989,46.35287390567823,29.771537497476334
0.0,44.330535669836074,29.446719737933087
0.0,41.858344187405216,32.20969917644043
0.013230317537382286,40.612689370496916,31.995011729196225
0.0,40.2623168532527,29.74719931060947
0.0019451824145732374,41.43088398239869,27.995544011770523
0.0,44.463299338785944,27.740033816876213
0.0096364808252677,47.27014256037894,30.170420946825185
0.0,46.16879053087485,30.288870712132315
0.0,46.16879053087485,30.288870712132315
0.0,47.43385009022539,33.933796482851385
0.04932419219902938,48.812203679005236,33.666312828030314
0.012595410252233409,49.22997449698746,35.46345555089538
0.0,47.51272967395869,35.248399402788046
0.0,46.126069406740925,35.345893489690724
0.0,44.85924900002356,35.14059445062661
0.0,45.90778394329659,37.38696685588352
0.0322694706336993,44.72388550694679,38.858193989801535
0.025539642983443637,45.37480742947743,42.319674519930864
0.046346979860804854,44.08907908464948,42.169543469648666
0.0519224704940568,40.996286973872124,44.6552331144661
0.0,44.396946334134746,44.10294627311323
0.0,46.842815753800735,45.28402019215181
0.0,45.04780358000235,44.60918343013692
0.07630128462604249,41.5414050915688,45.42848997748737
0.08875135145569293,38.96181913486258,43.362889500369064
0.07175092473153957,42.16267942166667,46.18797720869019
0.16624489560124267,44.03854974686492,50.01960417827931
0.1192902801123248,45.92691267355164,49.90669995764574
0.04715951521308673,44.74075215553705,46.863085110400085
0.07263435520665303,45.705005570183374,47.83498821398082
0.03087024707532482,47.120677630831224,49.33617340198266
0.02373725203924858,43.717228795984,49.894802434434226
0.0,41.48053491219048,50.485875834810415
0.0,40.82584247807009,49.597675767541084
0.0,40.455605460880726,49.20618100988749
0.04325580760638092,38.99733982060951,49.99268626108772
0.0647160636950447,38.497751545324206,51.671107856373915
0.05559501443701571,39.67345510636962,53.27974911912258
0.03879745675859764,40.395675881150225,50.72382904427383
0.03879745675859764,40.395675881150225,50.72382904427383
0.03879745675859764,40.395675881150225,50.72382904427383
0.07263172782788055,40.54033810255722,51.747270624167925
0.10279338857845874,41.09518683788781,52.79608811531423
0.13052710737309717,41.92479636287982,52.10920399628462
0.13534994237208928,36.89968346326062,54.21175588663353
0.09347146413040985,35.30410048004308,53.47320111921117
0.10752461193952109,34.68223097206199,52.409895724087264
0.14236242724678566,39.19877820621948,51.726354075831345
0.07497578026062914,38.27262251824118,51.49760942803449
0.09332814206992233,33.49849095970149,50.73553065633044
0.13523583605544165,32.49466832203376,47.56789826528971
0.0964741178978184,32.86698325981052,46.031420111512865
0.0964741178978184,32.86698325981052,46.031420111512865
0.12082948538976439,35.052323642985115,46.38967919652092
0.20510582628709223,37.61004645030156,46.50273872328555
0.13740975985914497,36.059343340428114,48.32461160909925
0.0782763404774072,32.389418287796836,48.22053841155593
0.12936904401332935,29.49630389379354,47.68513046508723
0.13267093146541747,28.734799192272554,44.14802119843917
0.08495130146974358,28.71588195812645,43.57783111302906
0.13494001546392326,29.229269453864905,42.89921935693111
0.07704135837637666,29.35354489707823,39.78461304542727
0.11626062958668781,29.619484320903766,40.529871662775435
0.051969312940925216,30.97202407837485,38.578747147766165
0.10453674140410382,30.711525174411886,41.395236336950774
0.158630982181367,32.507276491725115,42.06561407194402
0.18958695425346883,38.31782095330052,41.095789934933585
0.2198968523376924,36.366413898727295,41.69957677573185
0.18963111040575664,36.642998795767426,44.46288557561014
0.11717498717315851,37.53996194206107,46.120708404767825
0.08921123463400016,38.27974731846393,42.59403958004739
0.04995638055072649,35.23829475470038,43.096241139508614
0.125215190651346,33.60165530326452,43.195523349610774
0.08682737131795079,30.751162494492252,43.46847507337882
0.09886611788324046,31.162263977339176,41.57786077885061
0.04357502331123672,32.529235181730776,44.123203513740684
0.03226103123877171,30.109811767221558,43.95009343496796
0.03513438042947953,32.275327655265954,46.413560647744376
0.11950250849786781,33.50117009301954,49.24234263672215
0.1182165769832196,31.8729860232593,49.37467632729362
0.08695624495129856,31.853207891582976,47.82330625015084
0.10430592852359578,28.92176389118375,45.97042989108497
0.0974183990116902,27.721963701687862,46.356336037102835
0.06060198644355517,28.405129989940956,43.76996005153369
0.014555029905012042,25.94200394741529,41.80349715159422
0.011864381966131616,27.36311018023699,42.84299876727831
0.09696342566169183,26.647828995552494,42.62447734656412
0.05986419098167668,24.949933328537327,41.20572672136053
0.05239528211404142,29.451226818850298,42.62452624595928
0.10290199635182509,31.886673506777733,39.62114477776787
0.17609427388569937,30.059071371399103,38.817523371123876
0.18683659694107582,32.679046433850246,42.87911543826095
0.1679854478973929,31.37496966538299,41.22083745614772
0.1070434035160199,32.404384180426284,41.88590123203562
0.24158731755389534,30.222766840611225,40.209796311349905
0.2734609062054728,29.679064420339614,40.720051241247674
0.2962359437145353,31.359868855570884,40.53254357902577
0.2962359437145353,31.359868855570884,40.53254357902577
0.31421517264184295,31.6760519678775,39.74817197355854
0.37289794870992643,33.316072816699105,37.59246299348816
0.30823330395886733,32.7353895560205,34.09720154857861
0.342123184653294,33.67396122445121,31.250837514751804
0.28131257379734054,29.762979022807638,31.53859688086959
0.2578798801772748,28.319899190151595,35.778798843108795
0.2879655095289618,31.461899315401872,36.01355310777961
0.2739906753043562,33.520962884141845,35.168413476025584
0.24397398150805263,35.90171056833826,34.65374976738143
0.24285878439858732,32.74249603974463,33.78108988025731
0.26010355266542873,28.935645466227683,33.40269934932069
0.19264749435864048,28.2267554997252,35.94413819444029
0.2786513841445895,27.395463657004946,38.13322319506441
0.3124976099388411,28.426439032724176,40.78895249908907
0.2800328238055962,27.546331516504377,41.70806545929746
0.2353723807662133,25.488482982144433,41.914840694613105
0.22919095205541365,23.648838409205165,41.654816755109955
0.30058087859173466,24.993490655720272,43.81402789310359
0.2649358824418194,28.007614931269664,43.64694138767009
0.2378658146455117,27.762503887028167,44.05516796971063
0.3229847075521195,28.455481277651415,42.312300096949976
0.31423238684656374,31.474018354445384,41.50602982639364
0.31423238684656374,31.474018354445384,41.50602982639364
0.2759064669487964,28.638762475324295,39.62977583467153
0.3407125211538973,26.840935078154136,40.5497127228107
0.3212495934153379,26.263435648129434,41.57237177360865
0.29928487382577457,29.32203813465279,42.687309080295535
0.24716538400618057,29.383112306623755,42.133967738577844
0.30097820961132676,28.778406026163196,45.62611452097697
0.3072309167935308,29.887714997292665,41.307830650048295
0.2731601609786084,28.173785991662015,39.67306839868545
0.19716203366945212,27.23235051678971,41.69947781033287
0.17205830661758545,27.878095370379846,42.77063718001232
0.08156754320551096,24.840056130701804,39.047359180925966
0.11850596635222099,24.340911410850712,39.09836394721869
0.16053860158324876,22.729528716336805,40.22756922058118
0.10119898780836384,23.32737464137024,39.554335374546625
0.10454640887409043,23.438642425391045,41.62524597665187
0.1707506045307165,23.501379949504493,46.33609520752622
0.1707506045307165,23.501379949504493,46.33609520752622
0.20487186832291482,26.338021864489775,44.640886617303615
0.30254206892385754,25.527972936179783,44.5670554663277
0.2613547174548126,26.074946733861996,43.97948468704043
0.2254486525675454,26.173033446019446,46.18660719007881
0.2704892242364923,25.156213828160016,46.03644170795901
0.2704892242364923,25.156213828160016,46.03644170795901
0.26557357990182323,23.897388875073645,43.90856367042535
0.32806512498302676,22.07475043527186,41.6887643310004
0.37282862859579063,24.218461600899243,42.555220236864386
0.3350142339028284,21.45730862925662,41.339933576468944
0.26168638070626904,20.367631296400365,38.50388290449729
0.23241741319574116,22.777028650422483,39.774639665841
0.2519168341510886,20.911455992226426,39.35487434614277
0.3202894061006431,26.102365086879438,42.23218645849499
0.3914753715020116,27.83173396134598,44.39008641049052
0.4020214995625483,29.564346910438964,43.04568221307483
0.3875944266646063,30.27736401998207,42.279640765178115
0.3358952762337756,31.96124394754774,43.75377020834877
0.27687402648286,30.42956069789091,41.745896526078646
0.26715079631635846,29.69687990303806,42.29536586960787
0.266709540113347,31.975919357061592,43.07419287090407
0.2590000319973893,32.72540603578429,42.386765315637604
0.34525849427945576,31.491107459052163,42.45527244017283
0.4368253508857366,32.96350248231845,45.72907744620318
0.4397307066736279,32.316042593941276,46.92716008606067
0.4564542742969113,30.978748018808528,48.834464026422175
0.4307859687624111,29.537135066449178,49.40328843867847
0.42673983258645104,28.14670099507601,48.896333343174064
0.42673983258645104,28.14670099507601,48.896333343174064
0.47121873958776833,30.469211772812585,45.789995032331646
0.4201602344192341,27.90580554227961,50.01699617277215
0.4913596310497693,31.702776614854308,52.53194708091962
0.4630564319298636,28.82644873113238,55.28367682030802
0.45413542768994763,29.795965515254334,57.95369736114628
0.46652662947834334,28.106435738052365,56.99740112210813
0.42367033595881376,27.30796579044004,54.00296239049381
0.4434891673917209,27.176130397499627,50.168122114671306
0.475046387950814,26.40478877656149,48.59473611384656
0.4874202006587279,27.74745796977518,45.3729646078777
0.5030801588149503,25.816242618499423,44.33060780333731
0.5030801588149503,25.816242618499423,44.33060780333731
0.536264951913853,28.124823796414596,43.0644788512154
0.5613374901190855,29.835835807935737,39.48824538923245
0.5613374901190855,29.835835807935737,39.48824538923245
0.6392518491940107,29.245619966141092,35.618846713045016
0.6461952482571478,25.37835307997971,33.82246977062627
0.6742140462289223,24.55730050391862,32.815889616734644
0.6631836050693273,24.87130534974164,35.84738107676984
0.6124642677007747,23.633737819834547,34.280739345240484
0.5534062405515167,22.121707300615224,31.453247223680272
0.5825096948083774,22.87558806979121,32.18641685537803
0.5951392989368248,25.481361483804093,33.911946822417896
0.648667786499013,24.83978665290212,33.744666750230614
0.648667786499013,24.83978665290212,33.744666750230614
0.5933428866487603,27.374297045141166,36.143622569331846
0.5824423967284037,29.327268407547276,36.014849822698785
0.5105668158189043,27.601151342702764,36.76803738346002
0.6216259002205804,27.838435154835757,36.51753488280586
0.720060328004525,28.648717729087533,35.85663300927162
0.6340328080778266,28.413120663388135,33.35982163276432
0.610196768699371,27.850895228054693,34.42252488121867
0.6054870577223428,24.411574317264595,36.1231978116976
0.562032485682789,25.17425176121725,34.235700577617116
0.474698092673744,27.66005865676051,36.52923316664094
0.4272327146331262,27.040549202877067,34.406748251584666
0.44258683760720635,25.723285432715098,38.537600818563725
0.44869927178398544,24.525280769276662,41.3177061714151
0.4994227836390394,24.615603207817195,41.46662394028999
0.4994227836390394,24.615603207817195,41.46662394028999
0.5185347474746893,22.45089507398137,39.86638725206616
0.46680345927138633,20.86315354440834,36.5976153504295
0.4474811799337628,25.916258622235837,38.81170059129996
0.4504794225985521,25.371137488595018,37.85608247222477
0.43708238604732147,21.225654595612195,35.461950753839275
0.44697454704756395,19.715878709674982,34.88563693833955
0.5113093175769821,21.921264831251133,35.55245758251163
0.539601390747794,22.82808650310805,32.274361997804476
0.5917801914955338,26.928212092242934,32.58063414500098
0.5938883294143251,24.736012810601082,32.56655495691567
0.5797000865193309,23.94639616899731,34.74046774614941
0.5651335344985291,23.805677467488273,34.31403047076382
0.5651335344985291,23.805677467488273,34.31403047076382
0.5140985153871435,24.7613392381036,33.28933329850679
0.5207667911301562,25.32147565596851,32.62603221103925
0.5207667911301562,25.32147565596851,32.62603221103925
0.4707532653585638,24.904460406821684,29.70959098388677
0.4945095666800407,24.65662041935102,31.307965180779917
0.5128765851860339,24.25679040376523,27.34802754774187
0.4551886061557216,26.596655531378552,27.98960193580058
0.4223867501876399,29.557998197129347,25.97674000320362
0.4223867501876399,29.557998197129347,25.97674000320362
0.4223867501876399,29.557998197129347,25.97674000320362
0.399120440022245,28.37255471039263,27.33664574034289
0.44209358147257005,28.55688025805153,24.71587283285028
0.33055821136442154,26.88551286315317,25.159398791104838
0.26374440820600026,31.153397328140706,25.2390880477597
0.24976784914585093,32.163368698456416,27.4221546542545
0.2561936064750663,30.40706984275011,23.09995563948268
0.2597442322145273,30.51226873910992,25.19627840654362
0.2956264241562869,27.762919641028798,26.794177965760312
0.24962525665278912,28.9900317906625,27.865290685830672
0.22643044749915714,32.017030875564586,30.261578918169185
0.18824975049898343,31.280764428570663,30.5898978041059
0.16302677591117565,30.004893281782103,33.922120857018975
0.21719280397093046,28.435375306317955,33.08729085812214
0.26126040537763007,28.248804570880644,35.151242005378464
0.23209849389404608,29.174003596202496,32.889596614710996
0.27606685939874864,28.99460523537872,31.84019776758724
0.29937727983798307,28.4148905479559,30.339243445019513
0.29937727983798307,28.4148905479559,30.339243445019513
0.3269464403424431,29.9051559122773,30.349217780140386
0.2308098467730871,31.52341123512747,30.283516428300544
0.18432468858800147,29.339246768045854,28.76394772343537
0.13523765880811497,32.036106132499924,29.308756465924525
0.09523200995773438,31.50833632392738,30.90513443040308
0.08140194293186834,30.241832805888638,30.415843716614106
0.08610024704590696,30.816390676197855,29.372184172248534
0.08610024704590696,30.816390676197855,29.372184172248534
0.06540807974012497,30.688524201519833,32.048125501354406
0.1390690005082451,29.08363985333211,35.53661541967361
0.193720041315168,28.72211294816707,31.865725115634113
0.28626431699881516,23.818762415630747,31.161605198854865
0.24022377826178007,24.461470193928854,28.692673617416773
0.2191741700834516,22.70473927041931,26.703888350828016
0.10128852543867023,24.475903922816155,27.225948961529134
0.13289330747393818,22.30917590696661,27.308970188177696
0.09406395583073462,23.51450777791716,27.105507415690628
0.1237562356355442,21.881232163410804,30.13311784621881
0.19991335231762752,22.444502535980355,31.10493097485235
0.1163856410928632,21.873021001709034,27.065476605932265
0.1163856410928632,21.873021001709034,27.065476605932265
0.16262171185312818,21.581820685399023,23.773309009792168
0.20361766497379058,21.191558578522876,21.278426031024836
0.17284799464219533,19.181323804980867,23.66553401593398
0.09350350046691859,21.356202489662046,21.781438471348054
0.1472363685677759,21.59078660783326,20.810432852500806
0.07331456269924433,20.568111285547896,18.377790834436574
0.12079884066032046,22.498856690067473,19.898899861627985
0.10842028410463606,21.98217476289779,19.486428811313445
0.086719920591699,23.099670950990397,20.19511741128132
0.12684736916941566,22.53682431537707,22.864838659852783
0.12635816776996958,19.46725823858413,22.77324892144319
0.10010040402903633,18.792193677139714,22.731179804421394
0.09033072256965972,18.543705588245977,23.81990701579578
0.09982406886180402,19.42532969960976,25.41895258519622
0.07707399855141334,22.011391941540033,21.843153397495705
0.0644915257905595,23.503275241128897,19.471901108228387
0.08569816923625892,24.160014529124275,21.29157191460927
0.047420735776947186,25.263949501735528,21.28887017167541
0.047420735776947186,25.263949501735528,21.28887017167541
0.0914451660292985,26.1237489414893,22.839917232408954
0.0989040785094572,28.510297044534187,23.96379933735176
0.0989040785094572,28.510297044534187,23.96379933735176
0.05527693828078606,27.77857064206054,25.31150415140961
0.05527693828078606,27.77857064206054,25.31150415140961
0.05527693828078606,27.77857064206054,25.31150415140961
0.05527693828078606,27.77857064206054,25.31150415140961
0.0,26.536361201137385,26.77212618414175
0.07910973735776146,28.42213433521667,24.76438267839938
0.0,30.37391126290964,23.786830709633648
0.03326487055159275,32.16026392677644,21.07826702883244
0.036243023829423425,32.7863813190199,27.93193665387045
0.05947489661053411,31.909634279398244,29.011343813725976
0.0907184147281508,28.751123991696094,29.887163599996065
0.05728379200040116,26.44406326434391,33.215472617734214
0.09335349626724329,27.57752123657793,32.608729166625636
0.1393202489026651,29.43776517972338,34.94761053953208
0.1596046106638997,29.447390555801164,34.82616990038061
0.18905295464665026,29.26337012323108,36.48205292564752
0.22721525386303176,31.01774233938559,37.10663776613603
0.18545866039292414,32.64848717293371,35.63832295938521
0.1880650829024017,33.877384514770185,34.585174718128684
0.24405380955863143,32.30874779121586,33.93297218966286
0.18800147402436007,34.65725498177581,32.732931523528684
0.14870446309702812,36.5778787707643,32.2322876398206
0.15658017573921404,39.44020665314364,34.306009843309994
0.14709137697267885,42.26031549521463,34.159824282318525
0.15455053252167023,46.44855146797192,35.94879418682666
0.18645280814986614,44.670459161479144,33.37863439594574
0.11142758100163803,46.221011664228975,34.10961849371634
0.12636915973802762,44.81842895375717,32.05709609587438
0.1091512700077009,46.44201879988747,29.52784224885826
0.14934127649006024,47.18066760215951,27.547931515686304
0.14397760584601452,47.52481351748134,24.68056944210678
0.0697915677395184,48.53286268487802,26.028434886290686
0.0,50.62215003830274,29.226603131665907
0.0725873232125782,49.613965596662304,28.925459141573178
0.12837407332836992,50.65450097466786,34.074511115562046
0.15537722102842091,54.24563712333446,36.92535768577492
0.13545077926454663,53.91669361363859,36.84098303258684
0.10321319398414364,54.23946174620169,39.847111711093916
0.05918927080349812,54.288283402095765,40.55935121978844
0.05843448103443406,54.53164274502293,37.03365927503966
0.13889302359940428,54.92199367707116,37.93757962397931
0.09088282144037449,58.568727655443766,37.709777256374295
0.11844485684893835,58.84321211416802,38.231390329303444
0.058356032270732605,62.01553600471087,38.32412897840884
0.018781878720226255,62.220486641594896,36.41171037748009
0.0,61.88690196909263,36.425887011595066
0.0923307041982217,62.5312649905209,34.64681443040286
0.05915903288385958,63.30564892537017,35.00112549937167
0.15767195291244301,65.056967045187,33.880953742349035
0.20571709828839757,65.79624113720496,35.454378464792974
0.1529910679694813,64.44116587698137,34.48541068068208
0.2098249418261295,65.0290038983775,32.55629706174258
0.206286262001931,65.01554750795589,31.549125796987884
0.2327378426752253,66.25210370771121,30.95136643813745
0.27112760991921436,67.55802386612483,31.134126581966264
0.25244935769081056,68.64524468712038,34.5129296771488
0.22220596522020547,67.94496066796168,35.69423417051768
0.21880710300389836,68.16842853386156,33.30241088211332
0.20692865442775474,67.97424710634677,37.11235783775995
0.16896394944410414,65.72394362097307,37.45668234887093
0.15197246458443567,65.99596145442452,36.43174173400137
0.15197246458443567,65.99596145442452,36.43174173400137
0.07486809871342005,67.7841441120741,35.681984738380834
0.0024432646684755116,66.3796888885405,39.07349369080822
0.04009273123282584,65.70513039510473,38.347762794493946
0.02123000844512268,64.15614389821476,41.23560002957875
0.0,64.02860439934497,40.84209992890548
0.012964668043439667,66.4508952028363,40.30079927456913
0.02358938495551266,66.76421836158018,42.87279431074812
0.02358938495551266,66.76421836158018,42.87279431074812
0.056973752047899166,68.76274724606048,44.59699742717794
0.08653768930754605,70.38849118069814,44.26125920777562
0.08815940249795948,72.60596757578358,40.17092225577216
0.15199519468462458,73.95678026077658,37.96733612199277
0.16638625552832664,75.78085236125159,36.321157108820486
0.10906793646086108,76.61598530741,32.95815749712256
0.17601313346371367,70.12068294501418,38.5380432872627
0.17601313346371367,70.12068294501418,38.5380432872627
0.16223677622381777,71.56557391150885,39.91969185759133
0.20060642266433798,70.91653279964162,37.448425934152375
0.2186101046362983,68.43150284113642,35.245799688619705
0.2186101046362983,68.43150284113642,35.245799688619705
0.15082513411007514,70.6977651379836,39.10926617563487
0.16979920437605964,72.37916112013659,39.087048992068375
0.1935149638798023,72.3955250021715,36.34041856171576
0.22421989016593535,73.85738415862045,38.74502447983026
0.2983491229354006,76.8495946160556,36.40201002608612
0.32551302550557315,76.9192692055241,37.62081030788057
0.32551302550557315,76.9192692055241,37.62081030788057
0.32714473141610184,75.76611141278565,35.16921091186862
0.28610467450793686,77.16922901719234,37.15322711114781
0.28610467450793686,77.16922901719234,37.15322711114781
0.3683760962049765,79.52976367241388,37.405718290849066
0.29207688315891756,79.18123099802683,36.74811107269377
0.27940033015434557,77.99320120820012,32.054144059035885
0.3258880752179132,79.11655296696553,37.71190285611022
0.3258880752179132,79.11655296696553,37.71190285611022
0.3258880752179132,79.11655296696553,37.71190285611022
0.23697755527457304,80.5231667794214,37.83927036696166
0.18878032249385263,77.48412859134363,37.75255649816888
0.1801557120385479,78.5165254907136,39.08467179805918
0.265063748060585,75.93707817289973,38.49453539529148
0.224749718283602,77.14080407570479,36.57660853409136
0.2786974025219612,79.31646579878473,35.082961768744894
0.3687826875380589,78.82323781084867,33.8031125573728
0.37429083711198147,76.33782480752096,33.89445761768416
0.37429083711198147,76.33782480752096,33.89445761768416
0.4010619689910219,75.55652676586642,36.7370752609866
0.3879193710004389,77.97349878460773,33.55507309040868
0.44383527309635695,77.96845131964501,32.35145509447565
0.5049769229967535,76.79269890360054,32.331589215382195
0.48801918125396365,76.2712976951848,29.695445154453513
0.49903531198366097,76.27082399838896,27.88092631963627
0.5237953046519264,77.9168237099199,30.062610520548297
0.5167952015994267,78.03654563311093,30.41655985747981
0.536865256964032,80.76080311075494,31.451206970815864
0.515955168257904,82.04246669238044,31.77569818976513
0.5378950688985021,80.59608793537578,34.65852258214188
0.5723830211926357,80.52554902661237,34.86438995001803
0.5713230302172803,77.88984501012972,36.33016405763838
0.5713230302172803,77.88984501012972,36.33016405763838
0.6775195113669479,77.75808676246518,36.631769636923714
0.7055732658267114,81.33907999899482,39.7505363541921
0.7573572896530061,82.77842133571123,39.47367019191166
