r
89.0893000797067
82.11681369847203
76.13927096892007
76.3342343091495
76.3342343091495
76.3342343091495
80.57677726595878
81.94701814130683
87.87575093875698
92.08891644888266
96.2715784636938
97.23600931169302
97.23600931169302
95.63912358567842
100.95300284462996
103.4942212688548
103.40984630028323
98.26545619936019
99.01145022635943
98.8157641256184
94.3121882293732
91.47953598847077
90.82798600757755
97.63829245883493
95.95998088419422
101.01982878891656
98.85293508293934
89.48960961648659
85.45090633695297
86.0164050345469
80.84753447808421
83.32358056753704
82.77155448378794
86.78144802021913
88.4049429207455
91.09878478365401
88.72768286324238
88.72768286324238
88.76370052886426
88.76370052886426
93.42661211225555
94.00379615265607
97.47072384333651
93.65830396112212
88.54032773286531
84.81426271410054
90.09518378089344
78.87587046532731
83.7639713449017
90.0971877393047
85.82339771188349
87.54059983926065
87.54059983926065
85.73530861702882
88.78069711009805
83.69779922344493
73.73799195137899
71.83937597351077
69.70277373950869
70.3543401966655
70.3543401966655
74.0474938666983
79.87811887785733
78.16400281138633
72.31642735261286
76.83376146818738
76.09411908578808
74.5377389699807
72.66455371521887
76.81601618377286
72.60508776048361
68.2607861416495
62.63258280476415
66.3180691665229
66.07098187704366
72.1251609027849
76.83165083770535
77.86700701320855
73.7641141599449
76.50777709317511
73.70959673944714
69.36403386747546
64.52626467681407
65.23599098549828
77.43489541682234
78.2087324446609
79.79700134020263
75.89081599876354
77.68442917116055
73.01021076278911
78.69474574508136
79.85216008667288
72.42922877849063
74.27720635872701
69.50928745361384
72.37247030595744
75.64379807602471
77.58431883107035
77.58431883107035
76.65015097697734
83.74726038226301
92.22839107542285
89.57782157814248
91.05835782234273
84.85612861921577
89.81798592978971
94.37731167267582
87.40012395436499
86.33867333533088
86.33867333533088
84.4986412521409
88.03421185309898
93.06504595652936
87.27036163330212
84.52453963636947
78.83015729125619
75.54644229245925
84.31894397449406
84.31894397449406
80.91475944025642
81.35403569599849
79.41660325599804
73.43440613508676
73.92391594778631
74.02223848034897
74.10334396066065
64.81543191456093
61.65061865388047
62.15838763425569
62.15838763425569
58.93979906445331
58.08244148794228
49.71420205108904
54.9843968348205
54.9843968348205
59.66424611330356
57.10140829800707
52.72107310671433
51.39327935745797
51.00652184840953
55.3444501599137
59.1581991800324
67.12838418699351
70.73085757148009
75.86274506295052
63.091276564973626
62.08330321925076
56.62221081845877
53.43497454359592
47.06460714403269
44.26917784231392
44.26917784231392
50.944960971098375
46.24682494990576
45.582640550612666
55.390168681756826
61.32111327536103
61.32111327536103
57.234733238917165
52.25368374996033
52.25368374996033
53.894250772280586
50.330152068258734
55.63220729655349
53.98768274526183
56.1643914313646
55.16173521768277
46.15953910290271
39.9531824453415
39.9531824453415
41.33465604485942
45.3697907711806
47.96010329499632
47.96010329499632
47.96010329499632
51.76811092961719
55.32739363422623
56.107326941709964
51.32026943160538
44.837280447516505
51.53834650995997
60.765199472580434
63.154732458516875
60.652907717153546
60.652907717153546
57.92862429807364
48.6860182798218
62.424040797587644
55.87296847300793
53.741772145855556
46.73098364266335
48.37806918387137
48.37806918387137
48.37806918387137
48.70711456297806
49.19687305277909
59.81545942638533
61.83438002383198
60.168651944406136
59.96072942910452
59.96072942910452
53.13925393745991
54.83846905125584
54.13556484168979
57.36035518705394
57.36035518705394
52.80841765694156
63.84662181773959
61.124452566441654
67.58261142112053
67.58261142112053
74.20372845932165
68.74839912082072
62.87163261728212
70.1803704210427
71.31184343132247
70.74440883516417
56.004482236542344
60.493899047412356
55.951400260829146
51.85817095454043
51.54593015664415
49.96108660272175
46.15064048891006
46.15064048891006
44.24968048664466
46.114651007486295
53.15089950965793
58.99139438796971
68.62682325473229
59.910016980523324
66.22799617869784
69.0263986955394
75.47227683825591
79.27850996828559
89.06832457354385
90.91633568878012
92.74414336974671
94.89060550558979
102.7074684033011
102.7074684033011
106.82210506098318
108.76987822259635
112.45468278741242
111.9486154875902
107.236621153599
108.83624047047937
108.83624047047937
106.60489129154787
103.89881680552409
97.15987659067173
97.15987659067173
93.78657902360817
93.36293962848667
84.93233141428091
84.25801529526575
84.11854278236162
84.11854278236162
84.11854278236162
81.24915328393828
81.24915328393828
78.72058158080429
81.76718393244721
82.17825862095624
82.97938236815145
73.90454548990726
73.41574975967447
75.1273838463203
74.71292395761512
69.4405759512897
67.60157410494209
67.60157410494209
73.26669468875374
73.4344842504328
75.1057836878896
75.327159863904
74.60005611481299
70.16372125484246
66.33526669100245
64.89555149610585
67.83325962021712
69.94311008258072
67.83830410355684
61.35615128327584
66.95443248575319
62.641118710576684
70.08357576835297
67.2106408131032
63.55158886968611
63.60496069763435
66.04151460551398
65.46259491489035
63.542534040181884
68.71103147795795
68.71103147795795
72.79905274014013
70.92237353669816
76.36319029193814
79.46692766558809
69.80088345518291
70.9908833568956
69.70759685056946
71.08012955175523
66.93487246313715
60.45194939298998
65.12023308304875
65.12023308304875
61.15977296886569
64.37068586771474
68.40224108312053
62.360665855073215
65.54708041450357
65.72051740418968
72.29706961292176
74.70128298564165
69.28133166291676
71.64372761149899
65.43133906019587
61.35369190048383
58.876270168573505
54.77743641871418
54.116117418735435
54.82018192672748
60.35111467800624
60.6351440308092
64.08205447125832
68.86276311907507
78.21709373110977
75.8897065415427
76.15507755576216
73.37164434075447
70.5041514350828
75.69140980243438
74.42694339821041
73.06866914753196
71.15536362441547
75.93740780026071
70.94275663514391
67.22680537049847
56.306101595748366
60.21105330410575
60.37149833213225
65.44454795482463
63.2546992276541
63.2546992276541
61.2480460020221
67.74698079688795
70.84719212557539
73.54810501633993
68.70234345716528
71.68651125110773
68.24915894381208
64.48203907606019
68.46955703069976
60.484094420524784
58.523620590611195
55.21681918234057
51.82738060278962
60.162937338034
65.11185942586633
70.79801615868006
67.10045423110881
65.34198596865852
65.34198596865852
72.24057348439514
74.62140358681145
72.2486349166652
66.3443993559854
57.46416599768395
