loc,a
0.0,36.56741196978315
0.0,36.56741196978315
0.0,36.56741196978315
0.0,36.56741196978315
0.0,36.56741196978315
2.6351758030376224,37.37374398931081
5.3740736381617635,35.35539613881219
7.009130901527319,29.36272704390174
7.562894818768363,29.471106986991227
7.562894818768363,29.471106986991227
9.57032516621231,28.97520549359588
9.57032516621231,28.97520549359588
7.76599456710427,28.643825576169423
7.76599456710427,28.643825576169423
12.077707938595955,27.93282138856856
14.718198171228147,29.24210256296762
22.753422428677382,21.81169550280319
22.753422428677382,21.81169550280319
30.288811171281015,20.380667987748897
30.266864168811928,19.66433548017493
35.54964722279697,24.322380668459374
35.54964722279697,24.322380668459374
28.34747122335574,21.57863840472094
28.34747122335574,21.57863840472094
26.86497161386687,20.154448833052374
26.86497161386687,20.154448833052374
26.86497161386687,20.154448833052374
26.86497161386687,20.154448833052374
26.86497161386687,20.154448833052374
24.692397704758765,23.833077555231558
13.976284974495403,30.102582643811527
11.04985422097941,26.53197259102696
11.04985422097941,26.53197259102696
16.07717717137798,27.52581123466336
14.727859539339692,28.051015994107598
14.727859539339692,28.051015994107598
14.727859539339692,28.051015994107598
9.697404048850123,25.88666421850835
9.697404048850123,25.88666421850835
6.38197941003949,33.388525182788186
5.205810044330681,26.802751647031037
5.205810044330681,26.802751647031037
5.205810044330681,26.802751647031037
0.0,32.748241638856015
1.3805377683342381,28.71717692611729
0.0,27.518789528908023
0.0,27.518789528908023
0.0,27.518789528908023
0.0,27.518789528908023
0.0,27.518789528908023
0.0,29.092185628886607
5.9789135658456685,27.68088100535075
1.3189498621103075,25.9786367232601
0.13098484590412962,31.560932931898588
0.0,34.95115723978797
5.977093200774197,32.16491612190722
6.635423092308945,27.935362296828636
6.635423092308945,27.935362296828636
9.36446815870891,26.975726964321723
3.178274441291535,28.760520449888812
1.0503607678678497,32.44064009785312
0.0,31.791193467519637
0.0,32.33590579874673
2.7119608195976324,27.502664963426312
0.0,33.00007970312862
0.0,32.355935599687186
0.0,31.708175348690094
0.0,31.708175348690094
0.0,28.174556694931226
0.0,30.705338414738268
0.0,30.705338414738268
0.0,30.705338414738268
0.0,30.705338414738268
0.0,30.91939156079949
1.8019556051332528,32.20503555181401
1.8019556051332528,32.20503555181401
1.8019556051332528,32.20503555181401
1.8019556051332528,32.20503555181401
1.8019556051332528,32.20503555181401
0.0,28.41985309284652
0.0,30.052363606841453
0.0,30.052363606841453
0.0,30.052363606841453
2.2672083655427326,33.99165934701486
2.2672083655427326,33.99165934701486
2.2672083655427326,33.99165934701486
0.0,27.774176665952943
0.0,27.774176665952943
0.0,29.376673481658287
8.644567086637549,29.483704366687192
6.725886987817917,25.490877145348183
1.4068357182693383,28.580530454565235
1.4068357182693383,28.580530454565235
1.4068357182693383,28.580530454565235
0.3544961400224609,28.340376816985852
0.0,30.986561148269736
0.0,34.08874262989251
0.0,27.991065568821853
0.0,27.991065568821853
7.42861671192188,25.887133155723234
7.42861671192188,25.887133155723234
5.431320558311315,36.027929422000255
5.379226796103533,36.3858557579641
5.379226796103533,36.3858557579641
5.379226796103533,36.3858557579641
5.379226796103533,36.3858557579641
5.5937299903289315,34.37211685091005
5.5937299903289315,34.37211685091005
5.5937299903289315,34.37211685091005
5.5937299903289315,34.37211685091005
5.5937299903289315,34.37211685091005
8.995209397233516,29.51129502191062
8.995209397233516,29.51129502191062
8.995209397233516,29.51129502191062
8.995209397233516,29.51129502191062
8.995209397233516,29.51129502191062
4.134125798519354,30.500015805568705
4.134125798519354,30.500015805568705
4.134125798519354,30.500015805568705
4.134125798519354,30.500015805568705
4.134125798519354,30.500015805568705
2.9818183285483095,28.37299369191092
0.0,33.20404665731505
0.0,33.20404665731505
0.0,33.20404665731505
0.0,32.14957662061265
4.18751993140547,27.876755490896073
4.18751993140547,27.876755490896073
6.088103832823617,29.872438186930367
6.088103832823617,29.872438186930367
6.088103832823617,29.872438186930367
6.088103832823617,29.872438186930367
7.381021537728357,26.828233641875947
7.381021537728357,26.828233641875947
7.381021537728357,26.828233641875947
7.408277917352277,32.28901627013469
3.4952499449508396,37.165308961506575
0.0,37.42402814097813
0.0,37.42402814097813
0.0,37.44741712517863
0.0,37.44741712517863
0.0,37.44741712517863
0.0,37.44741712517863
0.0,37.44741712517863
0.0,37.44741712517863
4.67605667166476,31.49229762905176
4.67605667166476,31.49229762905176
4.938680334393247,28.864251535611185
4.938680334393247,28.864251535611185
4.938680334393247,28.864251535611185
4.938680334393247,28.864251535611185
6.870075279816506,34.36995281448489
6.870075279816506,34.36995281448489
2.54253842629077,27.00700357698807
1.142139282368397,26.689916869475276
1.142139282368397,26.689916869475276
9.883927823138821,30.272035243852745
9.883927823138821,30.272035243852745
9.883927823138821,30.272035243852745
7.941407198395167,30.613687192758174
0.4907148634751728,26.897706506163377
9.645435685577716,27.003372196440996
8.308657401934733,29.1906429985898
8.308657401934733,29.1906429985898
8.308657401934733,29.1906429985898
4.405181458185645,31.81390283216007
8.947958560501302,30.701239979376115
10.86836299811048,23.471077099394595
4.011331838995488,26.30845662862705
6.510406559958798,28.00644448824025
2.8434723481434814,32.862695314631395
0.7618705713401894,27.661516295236368
0.7618705713401894,27.661516295236368
0.0,29.293627852791428
0.0,27.428778842305125
0.0,32.31036726957666
0.0,32.99844734455873
8.196907076034595,29.579008959967492
8.196907076034595,29.579008959967492
10.310262330939869,27.24300700468121
10.310262330939869,27.24300700468121
14.311716600378702,26.736512482099005
14.311716600378702,26.736512482099005
14.311716600378702,26.736512482099005
9.245971782429395,29.17882818196483
8.869045298795177,28.5112893330768
8.869045298795177,28.5112893330768
6.779510677409837,34.041215011831625
6.779510677409837,34.041215011831625
5.2040950529734635,27.8291970679087
0.6417717718049127,28.915793373401566
0.6417717718049127,28.915793373401566
0.0,25.369474179158082
0.0,29.73946793421732
0.0,32.39321404187563
0.0,32.39321404187563
0.0,35.87661850334001
0.0,35.87661850334001
0.0,35.87661850334001
0.0,34.65131154198777
0.0,39.25162768417921
0.0,37.67754346997297
0.0,37.67754346997297
2.5068894452001453,32.90739290358484
1.5826469958118814,32.285293708313304
1.5826469958118814,32.285293708313304
4.484379944762988,34.62115797712937
4.484379944762988,34.62115797712937
4.484379944762988,34.62115797712937
4.484379944762988,34.62115797712937
4.484379944762988,34.62115797712937
4.484379944762988,34.62115797712937
5.318333273823745,31.85314785195365
5.318333273823745,31.85314785195365
5.318333273823745,31.85314785195365
5.318333273823745,31.85314785195365
6.842518240262502,26.751744120749148
0.0,29.833087095647883
1.0468124083956525,28.3767193742149
1.0468124083956525,28.3767193742149
1.0468124083956525,28.3767193742149
2.125023450160451,28.406458888860936
0.0,29.234549030141853
0.7021169402440506,27.768884667610525
0.7021169402440506,27.768884667610525
0.0,31.161529213269404
0.0,28.177369473157636
0.0,28.177369473157636
0.0,28.08897242873941
0.0,28.08897242873941
0.0,28.08897242873941
0.0,36.927652343151465
0.0,40.350841428105525
2.9792002526085373,32.999161765840455
5.879041207937415,28.57225411096089
5.879041207937415,28.57225411096089
3.012952417276826,28.672305741278635
3.012952417276826,28.672305741278635
0.0,26.96596150664744
0.0,26.96596150664744
0.0,26.96596150664744
0.4621259857900324,27.014289893953187
0.0,25.01546586473082
0.0,25.01546586473082
0.0,25.01546586473082
0.0,24.62426352706645
0.0,24.62426352706645
0.0,24.62426352706645
0.0,24.62426352706645
0.0,24.62426352706645
0.0,35.18834456853061
4.227996295178735,29.437281821180378
3.7636310298463878,30.975084307420772
9.45159434990533,25.88549115949248
13.062520467237047,27.91776042660294
19.6629068022744,24.383334102711522
22.7508195949356,24.92551401651272
22.7508195949356,24.92551401651272
22.7508195949356,24.92551401651272
22.7508195949356,24.92551401651272
22.7508195949356,24.92551401651272
22.597680772283958,22.77261238847966
14.47564405681709,22.815449412973607
14.6341802596811,23.951786754171735
13.712127536576913,28.26285751671218
13.712127536576913,28.26285751671218
10.1630417106082,30.312707257338147
3.872400902631389,27.578496941270743
0.6691385532093728,31.328690082435966
0.6691385532093728,31.328690082435966
0.0,30.000433138505393
5.281051644607185,30.070543233701652
5.281051644607185,30.070543233701652
5.281051644607185,30.070543233701652
1.515366443726859,32.86861642013408
1.515366443726859,32.86861642013408
1.515366443726859,32.86861642013408
0.0,28.77086280184554
0.0,28.77086280184554
0.0,28.77086280184554
0.0,28.77086280184554
2.2033809879029715,30.060514504366473
2.2033809879029715,30.060514504366473
2.2033809879029715,30.060514504366473
0.6067796435516768,29.79005484941426
0.6067796435516768,29.79005484941426
0.6067796435516768,29.79005484941426
2.4824484795311177,26.63320630972866
2.4824484795311177,26.63320630972866
2.4824484795311177,26.63320630972866
2.4824484795311177,26.63320630972866
0.0,28.41805542589873
0.0,31.41980376253496
0.0,28.405696626109087
0.0,28.405696626109087
5.204992794171888,34.881524067761916
5.204992794171888,34.881524067761916
5.204992794171888,34.881524067761916
9.112826690648788,33.98001864229964
0.0,32.5683910560111
0.0,32.5683910560111
0.0,32.5683910560111
0.4631567095798168,31.952271530496745
0.4631567095798168,31.952271530496745
0.0,30.703951922228164
0.8795471982517442,34.112372253873225
0.0,29.492149341834402
8.390261320948536,29.117062660914446
0.9344842561834978,32.25331114654283
0.9344842561834978,32.25331114654283
0.9344842561834978,32.25331114654283
0.0,28.19691767350281
0.0,31.595117385440755
0.0,32.969014045092386
0.0,32.969014045092386
0.0,32.969014045092386
0.0,32.969014045092386
0.9391167674299556,34.054079087802265
0.9391167674299556,34.054079087802265
0.9391167674299556,34.054079087802265
0.9391167674299556,34.054079087802265
0.9391167674299556,34.054079087802265
4.649531452682126,31.549111116261194
4.649531452682126,31.549111116261194
3.7269491526179737,30.039532859412652
3.7269491526179737,30.039532859412652
0.0,32.43877932704592
0.0,27.407871034532906
0.0,27.926155147159676
0.0,27.926155147159676
0.0,27.926155147159676
0.0,24.88684948757044
0.0,28.12180249310794
0.0,28.12180249310794
4.681475362394883,27.051691076330695
5.567853929588273,28.493694413156145
5.567853929588273,28.493694413156145
2.6447930858206052,34.51984929847386
2.6447930858206052,34.51984929847386
2.6447930858206052,34.51984929847386
0.0,37.546638632356206
4.380482503451183,34.7838618918345
1.2895266519002289,25.675342694898
2.072661805272564,24.731742789083597
3.677552571148105,31.431538858674404
12.011047317570593,26.239276338141178
13.15251103249335,29.023100933497286
13.15251103249335,29.023100933497286
0.0,33.796457836260075
0.0,33.796457836260075
10.497140892214844,28.53852669460389
10.497140892214844,28.53852669460389
11.533353820341649,31.641361521200572
11.533353820341649,31.641361521200572
7.40991992923278,27.755684864397082
8.40689935871017,29.76157857054865
8.40689935871017,29.76157857054865
5.9060354993638535,28.946505457158835
5.9060354993638535,28.946505457158835
5.9060354993638535,28.946505457158835
5.9060354993638535,28.946505457158835
5.9060354993638535,28.946505457158835
5.9060354993638535,28.946505457158835
1.0986405030794328,27.75784385412894
0.0,26.255722363282512
0.0,33.2359312601895
0.0,33.2359312601895
0.0,33.2359312601895
1.0266429026996289,31.70556017874046
1.0266429026996289,31.70556017874046
9.563112741467553,29.675716512464472
9.563112741467553,29.675716512464472
9.563112741467553,29.675716512464472
9.563112741467553,29.675716512464472
9.563112741467553,29.675716512464472
9.563112741467553,29.675716512464472
9.563112741467553,29.675716512464472
7.235405434555563,28.19856279599737
11.955577545685268,24.86431935788034
9.288600059753271,24.797247774200752
9.288600059753271,24.797247774200752
12.378497830166785,29.433195866254593
10.036756611060758,30.719186053204282
10.036756611060758,30.719186053204282
7.631729878357492,25.654328507730767
8.378992763293002,25.21947754222321
8.378992763293002,25.21947754222321
6.929632965575822,20.870000859282293
5.520893825049335,20.86807900344092
5.520893825049335,20.86807900344092
10.904663663108716,23.681955199762
12.294721366858466,24.074534874525558
12.044058249804369,21.720668581720638
12.044058249804369,21.720668581720638
21.78618382116875,22.104599112511355
21.78618382116875,22.104599112511355
21.78618382116875,22.104599112511355
17.43738224943317,25.49762559407654
13.612468042887253,27.669225352064057
13.612468042887253,27.669225352064057
13.612468042887253,27.669225352064057
17.017969122696062,22.600412558342803
17.017969122696062,22.600412558342803
17.017969122696062,22.600412558342803
22.40696218860767,26.29770392077667
17.314833447877454,26.63238701941281
17.314833447877454,26.63238701941281
21.25390956757992,21.04573507073065
21.745137146385844,22.72769438013474
21.745137146385844,22.72769438013474
16.705047031868443,22.34508912902011
16.705047031868443,22.34508912902011
18.778898972048644,24.139076897287463
18.079278555094692,26.885154576448127
19.563341813217704,23.92293657240327
19.563341813217704,23.92293657240327
19.563341813217704,23.92293657240327
19.563341813217704,23.92293657240327
19.563341813217704,23.92293657240327
19.534549119988903,23.40873716417252
19.534549119988903,23.40873716417252
19.534549119988903,23.40873716417252
20.534639699398642,20.139244687412866
20.534639699398642,20.139244687412866
21.642011234947763,20.68021607670901
21.642011234947763,20.68021607670901
22.681777765580232,20.039421006716307
18.246861856923044,21.691343055299747
12.560141167183312,23.536495681879046
12.560141167183312,23.536495681879046
12.560141167183312,23.536495681879046
10.721490772645893,27.545920635807153
10.721490772645893,27.545920635807153
11.411345192639414,30.604453150827517
11.833860625169683,21.74832753894351
21.095553381928895,20.90224126717079
28.585504902834774,24.632042762740213
31.364788298417828,17.625009758617132
22.17560800564759,23.27213201862893
25.382824669849764,23.627995259197167
25.382824669849764,23.627995259197167
21.179044706155146,21.368098964510764
23.98410086532815,25.157358797847834
23.98410086532815,25.157358797847834
23.98410086532815,25.157358797847834
23.98410086532815,25.157358797847834
23.096849009110876,30.91076975121728
31.892621736833576,24.41447066372734
32.70661572208082,20.96956069860905
32.70661572208082,20.96956069860905
31.56360949829477,24.646343929426344
22.777820390204305,28.640737281762483
22.777820390204305,28.640737281762483
22.777820390204305,28.640737281762483
17.28539793286376,21.79529311051582
12.374557255864344,22.2575487114517
12.374557255864344,22.2575487114517
12.374557255864344,22.2575487114517
19.728246398788826,31.044623476800012
19.728246398788826,31.044623476800012
19.728246398788826,31.044623476800012
19.728246398788826,31.044623476800012
19.728246398788826,31.044623476800012
19.728246398788826,31.044623476800012
19.142128094467942,30.64308768912925
21.71762044446444,32.17325338200056
18.827025016771316,32.027053535478096
15.585271308727624,33.37998588788366
8.436495058023674,31.087186332187077
12.082296363156704,27.823115013441264
12.082296363156704,27.823115013441264
13.588971076294056,24.946473932218233
9.687719715773895,26.822556719515042
9.687719715773895,26.822556719515042
9.687719715773895,26.822556719515042
17.79119823618224,28.45004604571648
23.984715861061936,24.539200402833146
25.547252766110415,21.19261750126254
25.547252766110415,21.19261750126254
21.140063095668438,27.17934797472054
21.47041107917406,24.167394772058337
24.93744506774257,22.27048705609691
17.775448102767857,23.153703058212553
25.571161664883928,26.948994991719232
13.649853370704712,31.136003960961567
16.587194186599707,29.876350682983954
16.587194186599707,29.876350682983954
8.377995611717655,31.000615299386922
0.9973044092795043,30.16741476194353
0.9973044092795043,30.16741476194353
10.284633607837725,29.33670695821467
2.1317411696758857,29.764441890987253
0.0,31.76750918360698
0.0,31.76750918360698
0.0,31.76750918360698
0.0,31.76750918360698
0.0,31.76750918360698
1.9067783066955775,29.185714629284444
1.9067783066955775,29.185714629284444
1.9067783066955775,29.185714629284444
1.9067783066955775,29.185714629284444
1.9067783066955775,29.185714629284444
0.0,29.941722514051786
0.0,29.941722514051786
0.0,29.941722514051786
5.341937977944323,27.199300856306422
5.341937977944323,27.199300856306422
0.0,28.460642033921584
0.0,27.91512171584419
2.1718692893234754,36.19266135860026
2.1718692893234754,36.19266135860026
2.1718692893234754,36.19266135860026
2.1718692893234754,36.19266135860026
8.771755276493636,31.399472921130318
11.402796983841974,27.769085435483284
4.091435010805569,29.291508250065892
14.743510614088178,25.805009003751334
16.067320470075916,24.289446142226765
16.067320470075916,24.289446142226765
13.026185615425039,31.87320547853073
12.669993488734924,31.42423348268095
11.02380896839267,26.2618189651957
8.485226552385363,27.22302105825253
8.485226552385363,27.22302105825253
8.485226552385363,27.22302105825253
8.485226552385363,27.22302105825253
8.485226552385363,27.22302105825253
7.0963738053402245,26.032707099709103
13.958533589059893,21.437714450087167
13.631650284652908,20.20336105624563
13.080839332119783,22.411287716403745
13.080839332119783,22.411287716403745
13.080839332119783,22.411287716403745
16.33067701802966,19.145778914872707
16.33067701802966,19.145778914872707
16.33067701802966,19.145778914872707
18.83189854030047,17.35207275755455
18.83189854030047,17.35207275755455
18.83189854030047,17.35207275755455
18.83189854030047,17.35207275755455
18.83189854030047,17.35207275755455
8.282284567958028,29.63131668405839
8.282284567958028,29.63131668405839
1.4190416752855617,31.80908266912314
0.0,31.864487153536484
0.0,31.864487153536484
0.0,31.864487153536484
0.0,31.196421940921176
0.0,32.229131528019025
0.0,41.90449756300976
0.0,33.999509909380095
0.0,33.999509909380095
0.0,34.39202797116483
0.0,30.40403338525882
0.0,30.40403338525882
7.8903857489004,32.773919370866956
3.2251685129456433,27.54319326023627
3.2251685129456433,27.54319326023627
0.7500483714996538,26.91021874039478
0.0,29.023934966472254
0.0,29.187798887880952
0.0,29.77884996915795
0.0,29.77884996915795
0.0,29.77884996915795
4.033368864221155,25.966545469238806
5.44061576061854,25.528414631604022
1.1660148800236625,26.497797500699605
5.412925296748246,24.696865838736684
5.412925296748246,24.696865838736684
0.948531652839832,29.086754217087794
0.948531652839832,29.086754217087794
0.948531652839832,29.086754217087794
0.0,28.47254009658483
0.0,28.47254009658483
0.0,34.11619785464929
10.898127135861317,32.56154760922564
10.898127135861317,32.56154760922564
6.671758929622883,28.704556774746074
6.671758929622883,28.704556774746074
1.9199148161305262,31.4348851225101
0.0,29.95147687736762
1.4825098090989444,31.38851756485854
1.4825098090989444,31.38851756485854
0.0,34.155435868847114
0.0,34.155435868847114
0.0,37.26345976541191
0.0,37.26345976541191
0.0,32.9561978038966
0.0,32.9561978038966
0.0,34.479999815194
0.0,34.479999815194
0.0,39.3868296585335
0.0,39.3868296585335
0.0,39.3868296585335
0.0,39.3868296585335
0.0,39.3868296585335
0.0,39.3868296585335
0.0,39.3868296585335
6.003407769750126,33.40888799018312
7.99837836530752,29.651319255877585
7.99837836530752,29.651319255877585
7.99837836530752,29.651319255877585
10.117084352384028,29.4816535120379
5.905483607614862,30.770282329917915
5.905483607614862,30.770282329917915
2.47840790067548,31.34590180315084
2.47840790067548,31.34590180315084
0.0,31.246537658608965
0.0,31.246537658608965
0.0,31.246537658608965
0.0,26.860196857665276
0.0,26.860196857665276
0.0,26.860196857665276
0.0,26.860196857665276
0.0,26.860196857665276
0.0,26.860196857665276
0.0,26.860196857665276
0.0,26.860196857665276
7.119804878507436,29.70120446656374
3.7792788425096466,32.2368375052272
0.0,34.161255895015344
0.0,34.161255895015344
0.0,34.161255895015344
0.0,34.161255895015344
0.0,34.161255895015344
3.590884188400107,34.55192041854989
3.590884188400107,34.55192041854989
1.461054272678096,29.981675132360053
0.0,29.21151502193923
2.0218663737514833,30.31488241285885
2.0218663737514833,30.31488241285885
2.8759954886020536,31.447843512657705
0.0,34.25281204471815
0.0,34.05806457241921
0.0,34.05806457241921
0.0,34.05806457241921
0.0,25.888355891756333
0.0,25.888355891756333
0.0,31.82320712476477
0.0,31.82320712476477
0.0,31.82320712476477
0.0,31.82320712476477
5.757139377670665,33.11148735632408
4.896120054990951,28.97304119210103
5.986176423459548,26.014995361114863
5.986176423459548,26.014995361114863
6.387416616966575,33.05189967295157
5.659338055819499,32.72925511574211
14.722622096814838,30.372133555311912
14.722622096814838,30.372133555311912
14.722622096814838,30.372133555311912
14.722622096814838,30.372133555311912
14.722622096814838,30.372133555311912
19.134890918688054,30.06597502034804
25.131209072737544,22.389450035126526
36.165538189675864,23.55986662950709
36.165538189675864,23.55986662950709
35.767115780623804,23.302732990168845
35.767115780623804,23.302732990168845
35.767115780623804,23.302732990168845
35.767115780623804,23.302732990168845
41.8859997684839,22.095238641681046
39.32451818122107,21.465581657213566
39.32451818122107,21.465581657213566
39.32451818122107,21.465581657213566
41.516828775165436,18.230762550436747
39.45904239253393,16.18300522379285
39.45904239253393,16.18300522379285
39.45904239253393,16.18300522379285
39.45904239253393,16.18300522379285
39.45904239253393,16.18300522379285
39.45904239253393,16.18300522379285
38.5538055241569,15.798305243011235
38.5538055241569,15.798305243011235
38.5538055241569,15.798305243011235
36.85719413647546,17.5478902590407
36.85719413647546,17.5478902590407
42.92023696431712,17.341621560156565
42.92023696431712,17.341621560156565
42.92023696431712,17.341621560156565
42.92023696431712,17.341621560156565
37.46124617736231,14.492668490119437
46.05603741961811,18.96202270624188
46.05603741961811,18.96202270624188
46.05603741961811,18.96202270624188
43.00459554960593,25.504823796299803
43.00459554960593,25.504823796299803
46.503959100425824,12.64753886524076
46.503959100425824,12.64753886524076
44.907914234426386,10.435400450612457
42.68967481913455,14.795190424568386
42.68967481913455,14.795190424568386
42.68967481913455,14.795190424568386
46.93415449801112,16.01853492831089
46.93415449801112,16.01853492831089
45.950227468846464,16.107202268058163
47.85052437539996,13.401189601953277
47.85052437539996,13.401189601953277
46.76786776025062,13.568412806893445
42.449837526429704,7.656554465738253
47.81460050752752,13.06359094854842
53.94696826448524,11.184776503245955
58.672446908302184,8.433503994116862
58.672446908302184,8.433503994116862
51.13077466797842,5.345576895904202
51.13077466797842,5.345576895904202
57.16287408340371,0.24565291037006265
57.16287408340371,0.24565291037006265
59.034189302806446,0.0
59.42777291873145,6.891920493610257
65.07575483243788,6.864423493041396
66.46484922626244,0.5143365653130303
66.46484922626244,0.5143365653130303
69.1410981251083,0.0
62.9606517164297,0.0
61.579760333158276,0.5679295134635449
58.424624684113695,0.0
56.86813792343412,2.515760514970661
54.765937266817105,0.0
54.765937266817105,0.0
59.75173788644883,4.778792795009332
59.75173788644883,4.778792795009332
63.2393199257455,8.910434718924094
66.28734787511183,7.940308885491192
66.28734787511183,7.940308885491192
67.40007968065505,7.559155205395535
67.40007968065505,7.559155205395535
63.57875396884446,11.14623477130434
58.144593554462,9.590052293703472
58.144593554462,9.590052293703472
58.144593554462,9.590052293703472
58.144593554462,9.590052293703472
61.543230062144936,7.2077219073776515
61.543230062144936,7.2077219073776515
61.543230062144936,7.2077219073776515
69.36965568612638,9.765283502159557
71.98544276742679,6.171491472423027
66.89908072659105,3.002488144299594
66.89908072659105,3.002488144299594
68.24064955101889,0.6808734532992471
76.35517472805724,0.0
76.63980715888435,0.0
76.63980715888435,0.0
76.63980715888435,0.0
76.63980715888435,0.0
72.54136814058626,2.0989624749879083
71.2494540473051,2.3226732052710006
65.28698028928676,0.1037818919057556
68.48188135654395,0.0
68.48188135654395,0.0
68.48188135654395,0.0
76.45945588976826,0.0
77.53598589154778,0.0
66.33744339273356,0.0
64.0559811507684,0.26964879566593597
69.96561080202396,4.505937575676921
74.58813066175861,5.3261421552216195
81.2296572162417,0.7006087771180507
81.2296572162417,0.7006087771180507
87.40843535020839,0.0
87.40843535020839,0.0
87.40843535020839,0.0
81.39579629821239,0.0
83.09695490641906,0.0
83.09695490641906,0.0
83.09695490641906,0.0
80.19574445258198,4.353159851557074
79.0270508614198,6.228143669305437
79.0270508614198,6.228143669305437
82.94541823841496,2.961478336254173
82.94541823841496,2.961478336254173
82.94541823841496,2.961478336254173
79.88943690983346,0.0
79.88943690983346,0.0
70.61538653646147,5.018926731202267
70.61538653646147,5.018926731202267
67.00514511238592,11.195321646975508
64.20328773143362,3.116925350591524
63.654198998121814,0.2775185603563508
57.932135750978624,0.0
60.527937465686996,0.48638626468537943
60.527937465686996,0.48638626468537943
60.527937465686996,0.48638626468537943
60.527937465686996,0.48638626468537943
64.28332822639625,0.0
72.07491213280332,1.2282817332871925
71.86654130839104,0.0
71.94389830626113,0.0
71.75675721321498,2.3852414344171855
74.45840115222273,0.0
72.8907847032552,2.036775289035077
72.8907847032552,2.036775289035077
73.41196127235062,0.8294114468334561
80.20385288831379,0.0
