dateTime,dos1rate,peak_std,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,flag,AE,time_cc,space_cc,time_spatial_A,time_spatial_B,peak_width_A,peak_width_B,bp_max
2015-04-17 01:12:10.000000,1530.01,5.109440892544281,5.04582,8.95035,67.2201,118.137,677.916,128.034,17.037,128.04,1.0,0.0,378.0,0.8490422160033835,0.2465395277363175,2015-04-17 01:11:52.963000,2015-04-17 01:12:10.000000,0.7350980301944512,0.696516176904064,4.107379991974654
2015-04-17 01:12:11.599999,1440.01,7.5340218860778965,5.4421,8.89297,68.2791,117.053,678.785,128.033,17.0371,128.039,1.0,0.0,378.0,0.8030527815611751,0.1950980818699916,2015-04-17 01:12:11.599999,2015-04-17 01:12:28.637099,0.7722629761826556,0.7365125428804353,6.48172991288466
2015-04-21 07:53:57.100000,260.001,2.8005659339103435,6.12095,10.4691,67.2079,17.6713,686.5110000000002,106.716,14.2165,106.721,1.0,0.0,305.0,0.9090060075128444,-0.5218285652512383,2015-04-21 07:53:57.100000,2015-04-21 07:54:11.316500,0.5166673784718606,,2.1044309989273065
2015-04-21 11:08:18.800000,550.003,13.065014434787185,5.59923,10.3491,62.0501,-26.7959,682.462,106.124,14.1323,106.129,2.0,0.0,495.0,0.9404796835173987,0.5890173789729253,2015-04-21 11:08:04.667700,2015-04-21 11:08:18.800000,0.4856980039425499,0.5748084044613802,3.829743716439207
2015-04-21 11:08:42.399999,360.00199999999984,5.354501936199205,6.7564100000000025,10.359000000000002,64.2379,-28.4389,684.322,106.112,14.1325,106.117,0.0,0.0,514.0,0.8512594560675409,-0.2002954316632564,2015-04-21 11:08:42.399999,2015-04-21 11:08:56.532499,0.5598124095682065,0.8749933588021921,1.8210874030265771
2015-04-21 12:44:50.399999,890.005,14.07128281287815,5.55423,9.96081,58.3753,-48.7766,679.433,105.939,14.1017,105.945,1.0,0.0,348.0,0.9224962558236246,-0.1906295239636425,2015-04-21 12:44:50.399999,2015-04-21 12:45:04.501699,0.6103002019315178,0.5061442154580602,5.907107410198336
2015-04-21 12:45:00.599998,780.0039999999997,3.1996635875383914,5.82115,9.94998,58.9747,-49.1351,679.9580000000002,105.936,14.1021,105.941,1.0,0.0,348.0,0.8061157670338911,0.4979972671577298,2015-04-21 12:45:00.599998,2015-04-21 12:45:14.702098,0.5052753786588887,0.602901722117896,4.622300788446271
2015-04-21 17:00:50.700000,1020.01,3.7453298573419826,5.38694,12.5744,-76.8609,-63.154,639.866,105.13,13.9102,105.134,0.0,0.0,356.0,0.900750710442538,-0.33898195417087146,2015-04-21 17:00:50.700000,2015-04-21 17:01:04.610200,0.759901545705905,0.6505955161435713,2.578326328341467
2015-04-21 23:37:51.200000,450.002,5.347400179330049,5.91784,12.4129,-58.0569,173.895,631.989,102.811,13.5931,102.819,1.0,0.0,193.0,0.8752035555271314,-0.12278799088616782,2015-04-21 23:37:37.606900,2015-04-21 23:37:51.200000,0.5430588533938971,0.5696000000000006,2.698531087503798
2015-04-22 01:51:36.200000,350.00199999999984,2.5523754598743182,7.58485,8.85748,72.2857,101.758,691.7810000000003,102.26,13.6325,102.263,1.0,0.0,181.0,0.8333404955256357,-0.4480522584316771,2015-04-22 01:51:22.567500,2015-04-22 01:51:36.200000,,0.7427689460848529,2.0343421953000926
2015-04-22 08:21:08.000000,760.0039999999997,3.780237690849552,5.97196,10.5109,66.5844,11.4514,687.895,102.779,13.6959,102.784,1.0,0.0,635.0,0.8077569400694222,-0.5174175091214956,2015-04-22 08:20:54.304100,2015-04-22 08:21:08.000000,,0.5971506782829767,3.5172825359328894
2015-04-22 09:22:48.399999,1210.01,10.154476778198005,5.66542,10.0359,-64.764,31.9279,634.372,102.476,13.5509,102.482,0.0,0.0,560.0,0.8111468698605983,-0.4913923024721624,2015-04-22 09:22:34.849099,2015-04-22 09:22:48.399999,0.4500011111024306,0.705202219466476,4.882726778029903
2015-04-22 09:58:03.600000,230.001,4.456704316537311,5.41317,10.5034,63.5464,-10.2775,685.579,102.486,13.6533,102.492,2.0,0.0,209.0,0.8391541613724953,0.2596393403092581,2015-04-22 09:57:49.946700,2015-04-22 09:58:03.600000,0.4562800156998822,0.3602681870207718,5.512378119958006
2015-04-22 09:58:14.699999,349.967,5.2116069837736,6.08895,10.5215,64.975,-11.4129,686.688,102.48,13.6533,102.485,0.0,0.0,209.0,0.8100453789621412,0.2271233143482957,2015-04-22 09:58:14.699999,2015-04-22 09:58:28.353299,0.28113375715586664,,3.5157804298439332
2015-04-22 09:58:40.600000,649.938,1.9244973334181008,6.46989,10.5299,65.6761,-12.1201,687.258,102.465,13.6532,102.47,0.0,0.0,214.0,0.881926670203557,-0.3226813300764681,2015-04-22 09:58:26.946800,2015-04-22 09:58:40.600000,,0.5345385126643228,5.205517890763615
2015-04-23 00:04:12.699999,280.002,3.23160360103172,7.8977,12.621,-60.723,168.77900000000002,633.0369999999998,100.029,13.226,100.034,1.0,4.0,51.0,0.8890120360292599,0.13238284656392152,2015-04-23 00:03:59.473999,2015-04-23 00:04:12.699999,0.7875000520831164,0.5775014124842708,4.422728047167834
2015-04-23 11:25:13.099999,340.0019999999999,2.0579941186536432,6.72115,10.2393,-73.248,11.6782,637.231,97.9194,12.9515,97.9233,0.0,0.0,129.0,0.8054248186351937,-0.5129263793868314,2015-04-23 11:25:00.148499,2015-04-23 11:25:13.099999,0.4776925433057267,0.9383698377414224,3.17985013983787
2015-04-28 11:02:36.600000,150.001,2.8401989758158117,5.88128,10.3585,62.7843,-25.9281,694.682,83.4824,11.1361,83.4889,2.0,0.0,434.0,0.8168537214073154,-0.545139019276296,2015-04-28 11:02:25.463900,2015-04-28 11:02:36.600000,0.5057138342917484,0.4625001527762039,4.282259272040943
2015-04-28 11:15:43.799999,200.001,4.04729304566645,5.8964300000000005,22.2139,66.5413,-174.771,702.579,83.3166,11.125,83.3236,1.0,0.0,322.0,0.8290105314593222,0.5011025992289206,2015-04-28 11:15:43.799999,2015-04-28 11:15:54.924999,0.3905918563371299,0.4687414615246294,4.282256209655738
2015-05-03 01:20:42.000000,140.001,2.1381010075249374,7.3810699999999985,12.068,-55.6641,146.995,640.61,75.5091,9.99647,75.5164,1.0,0.0,62.0,0.80395163270741,-0.07931132211861554,2015-05-03 01:20:32.003530,2015-05-03 01:20:42.000000,0.4777777777777778,0.7399993200081598,5.607395361400124
2015-05-06 10:46:02.899999,310.002,2.523288827923176,6.87705,10.081,-71.8867,19.114,642.745,69.1018,9.14772,69.1028,0.0,4.0,349.0,0.8159420153335237,0.4342930805438809,2015-05-06 10:46:02.899999,2015-05-06 10:46:12.047719,0.4989283576550166,0.599173556868193,4.3257159789033786
2015-05-06 18:07:46.100000,880.005,6.664729769304861,5.82766,0.271409,67.6475,83.2599,694.195,67.5817,9.01302,67.5865,1.0,0.0,652.0,0.8597899135678518,0.3720329772839941,2015-05-06 18:07:37.086980,2015-05-06 18:07:46.100000,0.4293143311185014,0.5660954055803973,6.257605820518972
2015-05-09 22:34:26.800000,230.001,5.0000099999900005,7.92842,7.8521,72.983,149.64600000000004,703.1610000000003,62.4459,8.33789,62.449,1.0,0.0,185.0,0.8519613893768503,-0.29491461449797435,2015-05-09 22:34:26.800000,2015-05-09 22:34:35.137890,0.4284097883522141,0.4040384990382741,4.144285923996839
2015-05-10 12:33:29.699999,650.004,3.981527536425398,6.08932,10.5534,-74.1258,-3.62188,647.992,61.716,8.17581,61.7185,0.0,0.0,148.0,0.8478580753572146,-0.2644297036674609,2015-05-10 12:33:29.699999,2015-05-10 12:33:37.875809,0.7167673916315614,,2.782234340606519
2015-05-10 12:35:23.100000,350.00199999999984,3.904618403894195,4.29518,10.4819,-68.3119,-12.9583,650.188,61.7388,8.182260000000001,61.7434,0.0,0.0,134.0,0.8152268612656691,-0.3276675177728504,2015-05-10 12:35:14.917740,2015-05-10 12:35:23.100000,0.5250004285682908,0.364000143999424,4.686224051851228
2015-05-11 02:16:48.899999,580.003,4.4644334325835375,7.219810000000002,9.09728,71.6486,96.2805,702.263,60.3837,8.061869999999999,60.3879,1.0,0.0,835.0,0.9148653745435052,0.5842528427581495,2015-05-11 02:16:40.838129,2015-05-11 02:16:48.899999,,0.5406473693019215,6.392441031117124
2015-05-11 07:08:39.899999,480.003,3.89716131682248,5.54235,10.3458,66.4447,29.5251,702.158,60.1574,8.03246,60.1643,1.0,0.0,202.0,0.8107874413716173,-0.018425721203848472,2015-05-11 07:08:31.867539,2015-05-11 07:08:39.899999,0.7361422371413767,0.6555405248415279,2.8280893924564086
2015-05-11 13:51:47.700000,1910.01,3.9154400688049744,5.29617,22.8252,67.5464,147.135,685.8330000000002,59.3214,7.90189,59.3272,1.0,0.0,892.0,0.8329756277079275,0.10601463749120227,2015-05-11 13:51:39.798110,2015-05-11 13:51:47.700000,0.7715438515215642,0.9671287252500906,1.0337768025705802
2015-05-11 16:13:46.899999,590.003,3.466893960776262,7.69228,12.8548,-80.777,-28.8675,646.71,59.8093,7.92121,59.8098,0.0,0.0,656.0,0.8230442771356198,0.06785543229422883,2015-05-11 16:13:38.978789,2015-05-11 16:13:46.899999,0.4694665363653986,0.6130044759722214,5.266403012784664
2015-05-12 05:58:49.899999,560.003,3.8886673798905775,6.76813,10.1242,69.62,43.5804,701.675,58.1005,7.756689999999999,58.1066,1.0,0.0,700.0,0.8802030639039216,0.3521329296360307,2015-05-12 05:58:42.143309,2015-05-12 05:58:49.899999,0.4268519452998296,0.528212658091386,4.386356440975016
2015-05-12 07:36:05.500000,210.001,2.5724883608650364,6.29919,10.4125,67.801,21.3294,701.706,58.2781,7.78078,58.2854,1.0,0.0,774.0,0.8731293137041779,0.3253995404080936,2015-05-12 07:35:57.719220,2015-05-12 07:36:05.500000,,0.37500078061196057,3.0588675075635265
2015-05-12 10:14:07.400000,700.0039999999997,3.5856994877343236,5.5003800000000025,10.0372,-66.7843,20.8142,654.149,58.4254,7.7478,58.4307,0.0,0.0,381.0,0.8403704597720344,0.28089931660155354,2015-05-12 10:14:07.400000,2015-05-12 10:14:15.147800,0.7360425539570554,0.9727568799857328,3.53267220782726
2015-05-12 11:49:52.899999,580.003,1.784447158673105,6.72122,10.3188,-74.0368,7.069489999999999,651.634,58.2837,7.72519,58.2863,0.0,0.0,272.0,0.8000884846494317,0.17388822650350275,2015-05-12 11:49:45.174809,2015-05-12 11:49:52.899999,0.7071435204034258,0.4575955996541495,6.8054650499437965
2015-05-13 00:06:08.699999,280.002,4.724573055972843,6.8003,1.21724,65.3244,-8.49383,681.1519999999998,56.7211,7.55095,56.7294,0.0,0.0,369.0,0.9584284704430434,-0.4086846192365935,2015-05-13 00:06:08.699999,2015-05-13 00:06:16.250949,0.3941672458337708,0.6733332325919701,5.642800281796479
2015-05-13 06:25:01.100000,530.003,6.168454849460825,5.56157,10.2264,66.8077,40.0757,701.06,56.257,7.51043,56.2631,1.0,0.0,972.0,0.8147206585788161,-0.21607188011390727,2015-05-13 06:24:53.589570,2015-05-13 06:25:01.100000,0.6442995794193094,0.7829226557820748,2.4549439587849573
2015-05-13 08:01:52.899999,359.966,2.507137566132512,4.68207,10.4281,63.5915,18.5506,701.08,56.1588,7.4979,56.1661,1.0,0.0,515.0,0.8337493776854521,0.4185065315394974,2015-05-13 08:01:45.402099,2015-05-13 08:01:52.899999,,0.4836743840296453,6.750243624731016
2015-05-13 09:53:06.000000,800.0039999999997,6.294614763023863,6.65865,22.018,65.244,-155.321,679.972,55.7741,7.423610000000001,55.7832,1.0,0.0,616.0,0.8552989017787507,-0.6531282642953753,2015-05-13 09:52:58.576390,2015-05-13 09:53:06.000000,,0.6657143387752079,5.553123655999224
2015-05-13 09:53:43.399999,1300.01,6.088228838981491,5.23915,22.0392,63.0835,-157.136,678.058,55.7664,7.420939999999999,55.7766,1.0,0.0,742.0,0.8329926831523532,-0.5871912642454016,2015-05-13 09:53:35.979059,2015-05-13 09:53:43.399999,,0.6764138546207614,3.4579863889466522
2015-05-13 13:54:41.100000,1270.01,7.356622111417197,5.19089,11.0271,-74.0311,-24.148000000000003,653.605,56.9999,7.55716,57.0028,0.0,0.0,839.0,0.8094860249822322,-0.6946979804531553,2015-05-13 13:54:33.542840,2015-05-13 13:54:41.100000,0.7740634323783487,0.5543174273495141,4.72610249986285
2015-05-13 22:07:15.400000,960.005,2.8641617787112463,4.96975,12.7606,-61.4675,-161.589,659.164,56.1223,7.44865,56.1274,1.0,0.0,765.0,0.8385632185383477,-0.10985345540135147,2015-05-13 22:07:15.400000,2015-05-13 22:07:22.848650,0.5097899850863785,0.9658585388146368,4.137927969601602
2015-05-14 00:22:20.100000,780.0039999999997,4.642346582096011,7.094410000000001,8.529689999999999,71.8346,124.581,699.82,55.4111,7.395469999999999,55.4156,1.0,0.0,73.0,0.8942564041735626,-0.07947873024306526,2015-05-14 00:22:12.704530,2015-05-14 00:22:20.100000,0.7519047575963712,0.9304833737967826,2.922497444958812
2015-05-14 03:37:06.099999,310.002,3.5496546310889783,6.32758,9.56477,69.4854,79.17399999999998,700.45,55.1419,7.36028,55.1486,1.0,0.0,286.0,0.8118053565504509,-0.4130702150997764,2015-05-14 03:37:06.099999,2015-05-14 03:37:13.460279,0.495175837476747,0.05003099938028762,2.187524841245207
2015-05-14 06:52:23.399999,660.0039999999998,4.800590528419288,6.19048,10.2997,68.0247,32.0021,700.2260000000001,54.7827,7.3125,54.7896,1.0,0.0,292.0,0.945888780893632,-0.1994090916982301,2015-05-14 06:52:16.087499,2015-05-14 06:52:23.399999,0.3850417149422441,0.5829494211106516,4.453022276733223
