dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,cross_correlation,burstType
2016-06-06 04:40:10.394399,1050.01,2016-06-06 04:40:10.400000,760.004,6.188565,21.5604,-72.6558,-124.157,714.6785,131.507,17.59305,131.5265,1.0,-0.3,nan
2016-06-06 04:40:29.491500,820.004,2016-06-06 04:40:29.500000,930.005,6.952005,21.53055,-73.66725,-126.131,714.6585,131.4865,17.59005,131.5055,0.0,-0.5,nan
2016-06-06 04:54:17.857802,1350.01,2016-06-06 04:54:17.800000,1860.01,6.438975,10.54605,-53.5041,89.676,684.8085,130.9915,17.4566,131.035,1.0,-0.12,nan
2016-06-06 04:54:53.752899,1840.01,2016-06-06 04:54:53.899999,1920.01,5.440625,10.5059,-51.36865,88.71105,682.542,130.991,17.45175,131.038,1.0,0.26,nan
2016-06-06 05:26:50.676000,1240.01,2016-06-06 05:26:50.500000,1680.01,4.901095,9.856935,65.41705,52.94195,616.542,132.4685,17.47725,132.485,1.0,-0.11,nan
2016-06-06 05:27:21.880500,2670.01,2016-06-06 05:27:21.800000,3020.02,5.5698,9.839,67.2356,51.152,617.0965,132.4985,17.4818,132.513,1.0,0.44,nan
2016-06-06 05:27:32.482100,1770.01,2016-06-06 05:27:32.600000,1460.01,5.823855,9.83246,67.8538,50.4787,617.305,132.509,17.4834,132.5225,1.0,0.65,nan
2016-06-06 05:27:35.482500,1840.01,2016-06-06 05:27:35.600000,1450.01,5.913385,9.830215,68.0267,50.2843,617.283,132.5115,17.48385,132.525,1.0,0.77,nan
2016-06-06 05:28:39.992200,640.003,2016-06-06 05:28:40,600.003,7.85163,9.782625,71.68065,45.3286,618.4525,132.5725,17.49355,132.582,1.0,-0.39,nan
2016-06-06 05:39:26.693799,2220.01,2016-06-06 05:39:26.600000,890.005,-1e+31,22.50565,65.382,-94.7625,633.1775,133.042,17.5951,133.059,-1.0,0.09,nan
2016-06-06 05:41:03.708000,1700.01,2016-06-06 05:41:03.600000,1730.01,11.4941,22.3769,59.6753,-99.09,635.7525,133.082,17.60925,133.106,-1.0,0.09,nan
2016-07-13 22:16:22.753500,90.0005,2016-07-13 22:16:22.800000,170.001,4.79436,19.5384,-72.65985,-28.65495,645.234,78.9223,10.4538,78.93445,0.0,-0.17,nan
2016-07-13 23:05:06.920400,140.001,2016-07-13 23:05:07.099999,270.001,7.876985,7.75341,73.0006,138.5455,688.041,80.43485,10.72005,80.44905,1.0,0.32,nan
2016-07-13 23:05:09.120199,200.001,2016-07-13 23:05:09.099999,220.001,7.948505,7.74157,73.1128,138.3295,688.1745,80.433,10.7199,80.447,1.0,-0.55,nan
2016-07-13 23:13:44.369000,210.001,2016-07-13 23:13:44.299999,230.001,-1e+31,1.881465,71.94535,8.973035,698.464,79.9258,10.66825,79.94515,-1.0,-0.28,nan
2016-07-22 21:24:25.084600,370.002,2016-07-22 21:24:25.199999,630.003,7.390175,13.5208,-72.5285,-142.819,635.243,64.9079,8.585305,64.9242,1.0,-0.34,nan
2016-08-19 21:58:43.260189,170.001,2016-08-19 21:58:43.200000,140.001,7.690695,17.73015,-80.79155,-57.3652,672.9565,17.75065,2.36029,17.7556,0.0,0.3,nan
2016-08-19 22:05:00.079920,120.001,2016-08-19 22:05:00.199997,180.001,8.04719,13.28525,-70.16525,-156.869,687.0225,17.8595,2.379945,17.93755,1.0,0.29,nan
2016-08-19 22:05:02.079960,230.001,2016-08-19 22:05:02.200000,250.001,8.009135,13.2692,-70.05425,-157.022,687.1075,17.8596,2.379985,17.9386,1.0,-0.33,nan
2016-08-19 22:05:05.380040,110.001,2016-08-19 22:05:05.500000,210.001,7.95416,13.2459,-69.87085,-157.2725,687.218,17.85995,2.380075,17.94055,1.0,0.25,nan
2016-08-19 22:05:11.280210,210.001,2016-08-19 22:05:11.199999,190.001,7.847035,13.2004,-69.5478,-157.7,687.3325,17.86075,2.38024,17.94405,1.0,0.3,nan
2016-08-19 23:35:22.835810,140.001,2016-08-19 23:35:22.899999,130.001,6.33193,19.1099,-78.3403,-64.71135,669.9945,17.5743,2.33592,17.5901,0.0,-0.44,nan
2016-08-24 21:37:28.412633,1070.01,2016-08-24 21:37:28.600000,1360.01,5.68132,7.748735,68.30675,166.7145,659.978,6.874305,0.912588,7.157655,1.0,0.41,nan
2016-08-24 21:38:28.507806,2080.01,2016-08-24 21:38:28.500000,2500.01,7.455335,7.38204,71.6652,162.1035,657.884,6.840485,0.9077665,7.03466,1.0,0.3,nan
2016-08-29 21:30:45.997170,260.001,2016-08-29 21:30:45.899999,120.001,6.51411,12.9707,-68.61835,-150.322,706.025,0.727182,0.0971709,2.13653,1.0,0.71,nan
2016-08-29 22:09:06.996337,110.001,2016-08-29 22:09:07.099999,120.001,5.78882,7.821735,68.91235,158.0835,648.1545,-1.53675,-0.203661,2.415705,1.0,-0.12,nan
2016-08-29 22:10:00.994708,219.979,2016-08-29 22:10:01,160.001,7.413965,7.50987,71.93015,153.7625,646.3035,-1.54952,-0.2052885,2.191245,1.0,-0.65,nan
2016-08-29 22:10:05.994572,160.001,2016-08-29 22:10:05.799999,150.001,7.59062,7.477905,72.19925,153.306,646.1775,-1.550575,-0.2054225,2.171835,1.0,0.04,nan
2016-08-29 22:10:18.694130,140.001,2016-08-29 22:10:18.500000,100.001,8.04475,7.395995,72.892,152.057,645.749,-1.55401,-0.205862,2.12397,1.0,0.18,nan
2016-08-29 22:19:30.808398,100.001,2016-08-29 22:19:30.699999,80.0004,9.092515,1.255875,69.6559,18.7108,625.7485,-1.450505,-0.191613,2.35753,0.0,0.3,nan
2016-08-29 22:19:42.909249,100.001,2016-08-29 22:19:43,120.001,8.2349,1.161105,68.9617,17.82545,625.3045,-1.444075,-0.190754,2.409855,0.0,-0.25,nan
2016-08-29 22:19:51.809847,210.001,2016-08-29 22:19:51.700000,210.001,7.739455,1.09688,68.4585,17.22095,624.991,-1.439665,-0.1901645,2.448715,0.0,0.23,nan
2016-08-29 23:07:46.785562,210.001,2016-08-29 23:07:46.700000,160.001,10.90095,13.5955,-70.97605,-171.591,705.5805,0.640375,0.0855618,1.88209,-1.0,0.06,nan
2016-08-29 23:08:01.984431,299.971,2016-08-29 23:08:02,220.001,10.597,13.4514,-70.13765,-172.8035,705.747,0.631866,0.08442875,1.96154,-1.0,0.11,nan
2016-08-29 23:08:50.580614,250.001,2016-08-29 23:08:50.600000,210.001,9.52828,13.0472,-67.4243,-176.11,706.3,0.6032055,0.08061,2.214715,1.0,0.63,nan
2016-08-29 23:09:36.976614,270.001,2016-08-29 23:09:36.899999,240.001,8.414945,12.72205,-64.79185,-178.6635,706.673,0.573246,0.0766146,2.4552,1.0,0.68,nan
2016-08-29 23:09:40.976263,240.001,2016-08-29 23:09:41,210.001,8.318675,12.69615,-64.5602,-178.8665,706.665,0.5705865,0.0762599,2.475945,1.0,0.86,nan
2016-08-29 23:09:48.875582,300.002,2016-08-29 23:09:49,250.001,8.12001,12.64475,-64.10485,-179.253,706.7405,0.5654515,0.0755748,2.516285,1.0,0.5,nan
2016-08-29 23:10:28.171860,230.001,2016-08-29 23:10:28.199999,180.001,7.14813,12.41115,-61.84505,178.995,706.8705,0.5375855,0.07185585,2.71696,1.0,-0.38,nan
2016-08-29 23:10:41.770618,230.001,2016-08-29 23:10:41.799999,210.001,6.842555,12.34145,-61.05805,178.444,706.854,0.5282775,0.07061335,2.783645,1.0,0.74,nan
2016-08-29 23:58:07.685609,219.979,2016-08-29 23:58:07.599999,240.001,7.83934,0.947514,66.57935,-9.24883,623.798,-1.623365,-0.2144,2.71024,0.0,-0.29,nan
2016-09-12 23:18:13.450779,140.001,2016-09-12 23:18:13.599999,160.001,7.054235,7.898575,71.6446,137.0735,622.032,-9.46242,-1.24928,9.59354,1.0,-0.48,nan
2016-09-12 23:18:22.451609,490.003,2016-09-12 23:18:22.300000,470.003,7.369575,7.849935,72.13545,136.257,621.917,-9.456365,-1.24845,9.579545,1.0,-0.35,nan
2016-09-12 23:18:23.351690,410.002,2016-09-12 23:18:23.300000,530.003,7.402935,7.844745,72.18795,136.1665,621.908,-9.455755,-1.248365,9.57811,1.0,0.7,nan
2016-09-12 23:18:30.452369,210.001,2016-09-12 23:18:30.300000,260.001,7.656365,7.805955,72.57635,135.4825,621.833,-9.4509,-1.2477,9.567135,1.0,0.19,nan
2016-09-12 23:18:36.452970,500.003,2016-09-12 23:18:36.500000,530.003,7.882905,7.77166,72.9106,134.867,621.78,-9.44645,-1.24709,9.55742,1.0,0.15,nan
2016-09-12 23:18:40.653389,370.002,2016-09-12 23:18:40.500000,530.003,8.035135,7.748885,73.1343,134.4415,621.7035,-9.44342,-1.24668,9.55097,1.0,-0.6,nan
2016-09-12 23:18:53.054729,300.002,2016-09-12 23:18:52.899999,290.002,8.528255,7.674385,73.80555,133.0845,621.541,-9.43369,-1.24535,9.531,1.0,0.28,nan
2016-09-12 23:19:01.255610,100.001,2016-09-12 23:19:01.399999,90.0005,8.873705,7.62235,74.2528,132.1105,621.441,-9.42701,-1.244445,9.517725,1.0,-0.26,nan
2016-09-12 23:19:02.255720,120.001,2016-09-12 23:19:02.399999,110.001,8.91397,7.616085,74.3061,131.99,621.4245,-9.42623,-1.24434,9.51617,1.0,-0.11,nan
2016-09-14 03:49:34.215385,1940.01,2016-09-14 03:49:34.299999,160.001,8.071755,21.1256,-76.0564,-120.041,713.7855,-7.36068,-0.984559,7.453265,0.0,0.09,nan
2016-09-23 01:23:09.489450,60.0003,2016-09-23 01:23:09.500000,30.0002,8.37305,11.73655,-56.75605,142.7005,693.8285,-7.572595,-1.010475,8.237595,1.0,-0.0,nan
2016-09-25 21:35:24.864756,790.004,2016-09-25 21:35:24.699999,840.005,6.144685,18.6946,-76.42515,-27.63395,714.1165,-6.24338,-0.8351605,6.35591,0.0,-0.27,nan
2016-09-25 21:44:01.872571,910.005,2016-09-25 21:44:01.899999,990.005,6.82797,13.0152,-68.45115,-154.2155,699.5115,-6.946095,-0.92736,7.261515,1.0,0.42,nan
2016-09-25 22:21:29.789257,440.002,2016-09-25 22:21:29.699999,390.002,5.171755,8.02173,67.61865,156.207,616.7885,-6.903525,-0.9108215,7.20462,1.0,0.1,nan
2016-09-25 22:22:49.002215,390.002,2016-09-25 22:22:49,640.003,7.51227,7.58414,72.1143,150.111,618.178,-6.80452,-0.8978575,6.994455,1.0,0.42,nan
2016-09-25 22:33:35.507909,230.001,2016-09-25 22:33:35.700000,270.001,5.545045,0.719329,64.95805,10.1015,632.667,-5.990085,-0.7921385,6.456805,1.0,0.1,nan
2016-09-25 22:33:37.708267,220.001,2016-09-25 22:33:37.899999,359.966,5.49017,0.70682,64.8296,9.98969,632.6795,-5.98732,-0.7917815,6.458525,1.0,-0.41,nan
2016-09-25 23:13:14.257273,270.001,2016-09-25 23:13:14.400000,190.001,5.695495,19.26795,-76.73265,-53.06395,714.0715,-6.299625,-0.842671,6.411515,0.0,-0.44,nan
2016-09-25 23:24:24.850664,590.003,2016-09-25 23:24:24.699999,549.948,6.50729,12.1962,-59.2683,173.6225,690.7215,-7.11755,-0.9492585,7.708145,1.0,0.19,nan
2016-09-25 23:24:26.850390,590.003,2016-09-25 23:24:27,640.003,6.461155,12.1865,-59.1425,173.5435,690.5395,-7.119875,-0.949555,7.71453,1.0,-0.06,nan
2016-09-25 23:24:27.950239,510.003,2016-09-25 23:24:27.899999,580.003,6.438215,12.18195,-59.08395,173.51,690.4675,-7.12095,-0.9496915,7.717485,1.0,0.49,nan
2016-09-25 23:24:37.248969,620.003,2016-09-25 23:24:37.299999,660.004,6.21092,12.13435,-58.53635,173.178,689.918,-7.130995,-0.9509695,7.745135,1.0,-0.33,nan
2016-09-25 23:24:43.748081,580.003,2016-09-25 23:24:43.700000,600.003,6.078895,12.1069,-58.1581,172.9575,689.607,-7.13792,-0.9518505,7.764255,1.0,-0.54,nan
2016-09-25 23:25:02.545652,760.004,2016-09-25 23:25:02.600000,870.005,5.67381,12.0223,-57.0509,172.33,688.4265,-7.157195,-0.954293,7.81832,1.0,0.25,nan
2016-09-25 23:25:11.344394,420.002,2016-09-25 23:25:11.300000,500.003,5.49078,11.98405,-56.5359,172.0495,687.861,-7.166935,-0.9555325,7.84558,1.0,0.53,nan
2016-09-25 23:25:39.440737,740.004,2016-09-25 23:25:39.399999,720.004,4.965395,11.8713,-54.8784,171.193,686.0955,-7.195925,-0.959202,7.92859,1.0,-0.37,nan
2016-09-25 23:25:41.640476,279.973,2016-09-25 23:25:41.700000,280.002,4.92963,11.8636,-54.7455,171.128,685.9815,-7.198055,-0.9594705,7.934785,1.0,-0.38,nan
2016-09-25 23:25:57.438425,320.002,2016-09-25 23:25:57.399999,389.963,4.659745,11.8037,-53.8139,170.6755,684.969,-7.21414,-0.961503,7.98165,1.0,0.1,nan
2016-09-25 23:26:25.434831,270.001,2016-09-25 23:26:25.399999,310.002,4.23382,11.70475,-52.15395,169.913,683.2175,-7.24272,-0.965111,8.06602,1.0,-0.45,nan
2016-09-25 23:59:02.190090,840.005,2016-09-25 23:59:02,990.005,4.87776,8.46886,66.9939,132.4355,616.668,-6.89739,-0.9100045,7.21558,1.0,0.63,nan
2016-09-25 23:59:12.391737,1250.01,2016-09-25 23:59:12.199999,1380.01,5.094025,8.431755,67.5847,131.812,616.843,-6.884785,-0.9083505,7.187,1.0,0.04,nan
2016-09-25 23:59:13.291879,1110.01,2016-09-25 23:59:13.300000,1360.01,5.114675,8.428195,67.6425,131.749,616.8905,-6.88357,-0.9081915,7.18424,1.0,0.51,nan
2016-09-25 23:59:20.592974,1210.01,2016-09-25 23:59:20.399999,1200.01,5.2744,8.401585,68.058,131.289,616.947,-6.875295,-0.907108,7.165415,1.0,0.25,nan
2016-09-25 23:59:35.395305,1210.01,2016-09-25 23:59:35.500000,1110.01,5.6438,8.34257,68.9169,130.281,617.2475,-6.85736,-0.904759,7.12547,1.0,-0.23,nan
2016-09-25 23:59:42.796512,2420.01,2016-09-25 23:59:42.899999,2300.01,5.82773,8.31405,69.33995,129.756,617.3825,-6.848155,-0.903553,7.1055,1.0,-0.52,nan
2016-09-25 23:59:59.599287,1540.01,2016-09-25 23:59:59.700000,1910.01,6.319825,8.24092,70.29465,128.484,617.623,-6.826925,-0.900773,7.060415,1.0,0.25,nan
2016-09-26 00:10:34.903659,1380.01,2016-09-26 00:10:35,1450.01,9.367275,1.095565,67.49895,-11.85735,631.7215,-6.023445,-0.796395,6.402705,0.0,-0.39,nan
2016-09-26 00:10:37.304027,1410.01,2016-09-26 00:10:37.500000,1360.01,9.107255,1.06897,67.35775,-12.0086,631.724,-6.02053,-0.796019,6.40457,0.0,-0.12,nan
2016-09-26 00:11:48.414793,540.003,2016-09-26 00:11:48.600000,440.002,5.77386,0.525824,63.2157,-15.7743,633.4985,-5.936985,-0.7852475,6.46932,2.0,0.53,nan
2016-09-26 01:04:03.737094,1250.01,2016-09-26 01:04:03.799999,1010.01,5.766485,11.53035,-52.44165,145.612,683.431,-7.22563,-0.9628495,8.044205,1.0,-0.34,nan
2016-09-26 01:04:37.033078,590.003,2016-09-26 01:04:37.200000,430.002,4.99473,11.42285,-50.45955,144.7515,681.186,-7.257615,-0.9668685,8.14063,1.0,0.29,nan
2016-09-26 03:28:33.230369,880.005,2016-09-26 03:28:33.399999,970.005,8.1345,23.21345,58.57195,-67.79015,635.8585,-5.81664,-0.769673,6.54262,1.0,-0.28,nan
2016-09-26 03:28:46.932359,1530.01,2016-09-26 03:28:47.100000,1470.01,7.434325,23.1676,57.7559,-68.26335,636.167,-5.80114,-0.767678,6.56031,1.0,-0.4,nan
2016-09-26 03:28:48.632570,1990.01,2016-09-26 03:28:48.600000,1700.01,7.368705,23.1628,57.66045,-68.3171,636.193,-5.799585,-0.767479,6.56303,1.0,-0.01,nan
2016-09-26 03:29:09.135315,1090.01,2016-09-26 03:29:09,1300.01,6.564895,23.10115,56.43975,-68.988,636.7375,-5.778295,-0.7647475,6.59454,1.0,0.57,nan
2016-09-26 03:29:12.835825,1150.01,2016-09-26 03:29:13,1220.01,6.44263,23.09105,56.20965,-69.1107,636.9,-5.774155,-0.7642155,6.6002,1.0,-0.62,nan
2016-09-26 04:05:29.770250,1250.01,2016-09-26 04:05:29.699999,1050.01,6.47741,21.38595,-73.9957,-119.021,714.05,-6.20218,-0.8296765,6.373245,0.0,0.03,nan
2016-09-26 04:05:46.367616,1170.01,2016-09-26 04:05:46.500000,1110.01,7.2498,21.3493,-74.8602,-121.01,714.0355,-6.22207,-0.8323215,6.37262,0.0,-0.37,nan
2016-09-26 04:19:02.043567,2870.02,2016-09-26 04:19:02,440.002,7.134285,10.75245,-54.1094,97.52085,684.8495,-7.175755,-0.956364,7.94108,1.0,0.73,nan
2016-09-27 21:47:08.367230,620.003,2016-09-27 21:47:08.500000,820.004,5.76292,0.748066,66.03725,22.59955,635.939,-5.539025,-0.732812,5.996295,1.0,-0.34,nan
2016-09-28 21:22:59.530584,680.004,2016-09-28 21:22:59.399999,820.004,6.92655,13.24695,-70.83655,-146.048,696.1115,-6.515025,-0.8693445,6.8183,1.0,-0.37,nan
2016-09-28 21:23:13.428494,1570.01,2016-09-28 21:23:13.500000,1930.01,6.714845,13.1455,-70.06305,-147.146,695.344,-6.53133,-0.871443,6.85864,1.0,-0.08,nan
2016-09-28 21:23:29.326173,680.004,2016-09-28 21:23:29.300000,1050.01,6.47157,13.03535,-69.18035,-148.3,694.5715,-6.549385,-0.873764,6.904695,1.0,-0.5,nan
2016-09-28 21:23:56.822346,1500.01,2016-09-28 21:23:56.700000,1690.01,6.05882,12.86095,-67.6365,-150.1005,693.098,-6.579185,-0.877583,6.98443,1.0,-0.29,nan
2016-09-28 21:24:02.421527,1030.01,2016-09-28 21:24:02.399999,1520.01,5.969085,12.8242,-67.3166,-150.446,692.736,-6.58559,-0.878405,7.001685,1.0,-0.49,nan
2016-09-28 21:24:17.819407,1070.01,2016-09-28 21:24:17.699999,1480.01,5.742385,12.73515,-66.44425,-151.3375,691.9455,-6.602185,-0.8805275,7.047785,1.0,0.04,nan
2016-09-28 21:24:26.618198,1810.01,2016-09-28 21:24:26.500000,2450.01,5.60806,12.6836,-65.94215,-151.824,691.441,-6.61161,-0.8817325,7.0744,1.0,0.58,nan
2016-09-28 21:24:28.317961,1780.01,2016-09-28 21:24:28.399999,2540.01,5.57772,12.67205,-65.8393,-151.9225,691.348,-6.613565,-0.8819825,7.079905,1.0,0.52,nan
2016-09-28 21:24:35.416989,1380.01,2016-09-28 21:24:35.299999,1470.01,5.47469,12.6332,-65.4387,-152.294,690.916,-6.621065,-0.8829415,7.101375,1.0,0.18,nan
2016-09-28 21:24:36.616826,1270.01,2016-09-28 21:24:36.799999,1690.01,5.460835,12.628,-65.36135,-152.363,690.873,-6.622515,-0.883126,7.105525,1.0,0.39,nan
2016-09-28 21:24:42.715953,590.003,2016-09-28 21:24:42.799999,790.004,5.37281,12.5952,-65.01435,-152.674,690.474,-6.62925,-0.883988,7.124775,1.0,-0.17,nan
2016-09-28 21:25:10.112320,1690.01,2016-09-28 21:25:10,1870.01,4.98554,12.45345,-63.4416,-153.995,688.9255,-6.657695,-0.887613,7.209145,1.0,0.05,nan
2016-09-28 21:25:13.511867,1400.01,2016-09-28 21:25:13.699999,2090.01,4.937915,12.43615,-63.23635,-154.154,688.6835,-6.661415,-0.8880865,7.22034,1.0,-0.5,nan
2016-09-28 21:25:29.609740,1940.01,2016-09-28 21:25:29.600000,2260.01,4.72408,12.35915,-62.30905,-154.858,687.7795,-6.678005,-0.8901985,7.270915,1.0,0.26,nan
2016-09-28 21:25:33.809143,1970.01,2016-09-28 21:25:33.799999,2400.01,4.672335,12.34055,-62.06515,-155.0355,687.4825,-6.68267,-0.890793,7.28509,1.0,0.46,nan
2016-09-28 22:01:05.987767,1430.01,2016-09-28 22:01:06.099999,1690.01,5.225975,7.94986,67.54535,161.3585,618.349,-6.15535,-0.8122865,6.54201,1.0,-0.58,nan
2016-09-28 22:01:28.791724,1780.01,2016-09-28 22:01:28.899999,2160.01,5.77954,7.831945,68.85735,159.8585,618.9185,-6.12512,-0.8083385,6.467695,1.0,-0.2,nan
2016-09-28 22:01:36.893111,1070.01,2016-09-28 22:01:36.700000,1320.01,5.99778,7.78789,69.31185,159.2955,619.109,-6.114675,-0.8069745,6.4425,1.0,0.08,nan
2016-09-28 22:01:55.596235,1840.01,2016-09-28 22:01:55.399999,2230.01,6.560045,7.678985,70.37385,157.878,619.537,-6.090685,-0.803845,6.385135,1.0,-0.04,nan
2016-09-28 22:02:39.203622,820.004,2016-09-28 22:02:39.399999,1110.01,8.11712,7.39885,72.8139,153.946,620.6795,-6.033785,-0.7964255,6.255735,1.0,0.02,nan
2016-09-28 22:02:42.204148,640.003,2016-09-28 22:02:42.100000,870.005,8.220175,7.38099,72.96985,153.654,620.696,-6.029985,-0.795931,6.24755,1.0,-0.19,nan
2016-09-28 22:03:04.308058,790.004,2016-09-28 22:03:04.400000,920.005,9.143855,7.219895,74.17055,151.2035,621.2735,-5.99984,-0.792001,6.18413,1.0,-0.45,nan
2016-09-28 22:03:38.413816,279.973,2016-09-28 22:03:38.600000,510.003,10.64675,6.95325,75.9568,146.6815,622.219,-5.955575,-0.7862365,6.09458,-1.0,-0.38,nan
2016-09-28 22:12:52.403340,530.003,2016-09-28 22:12:52.399999,670.004,6.02826,0.8231895,66.21455,16.30755,637.794,-5.26468,-0.696705,5.802075,1.0,0.26,nan
2016-09-28 23:03:23.414144,930.005,2016-09-28 23:03:23.300000,940.005,6.854335,12.4134,-61.6944,-179.7355,686.959,-6.64559,-0.8857915,7.22029,1.0,-0.31,nan
2016-09-28 23:39:56.611466,940.005,2016-09-28 23:39:56.700000,980.005,6.923665,8.052815,71.38735,131.944,620.1075,-5.974835,-0.7885975,6.23089,1.0,0.52,nan
2016-09-28 23:40:13.014487,640.003,2016-09-28 23:40:13.199999,780.004,7.506555,7.969465,72.30125,130.436,620.4475,-5.951605,-0.785566,6.181935,1.0,-0.4,nan
2016-09-28 23:50:40.018519,520.003,2016-09-28 23:50:40.100000,520.003,7.10872,0.881537,65.95305,-8.374355,638.0605,-5.1497,-0.6815195,5.6814,0.0,-0.69,nan
2016-09-28 23:50:42.918894,420.002,2016-09-28 23:50:43.100000,400.002,6.9751,0.857808,65.7819,-8.53599,638.143,-5.14674,-0.681138,5.68611,1.0,-0.39,nan
2016-09-28 23:50:44.119048,370.002,2016-09-28 23:50:44.200000,350.002,6.938465,0.8509715,65.7151,-8.59776,638.194,-5.14558,-0.6809895,5.68795,1.0,-0.86,nan
2016-09-28 23:50:48.819686,400.002,2016-09-28 23:50:49,310.002,6.733135,0.8134225,65.4391,-8.8534,638.337,-5.14061,-0.6803495,5.695215,1.0,-0.29,nan
2016-09-29 02:54:53.217987,1260.01,2016-09-29 02:54:53.299999,1030.01,6.43924,9.17661,69.71655,85.48015,619.398,-5.92575,-0.782073,6.23172,1.0,0.3,nan
2016-09-29 03:07:31.536628,540.003,2016-09-29 03:07:31.699999,520.003,10.24315,23.51715,60.95645,-61.23085,640.817,-5.01022,-0.663403,5.77605,-1.0,-0.81,nan
2016-09-29 04:32:10.009018,1309.88,2016-09-29 04:32:10,1310.01,5.928375,9.712745,68.2081,62.9012,618.796,-5.99408,-0.7910475,6.347115,1.0,0.91,nan
2016-09-29 04:32:11.809311,1249.88,2016-09-29 04:32:11.699999,1310.01,5.968815,9.71104,68.3088,62.78655,618.8285,-5.99189,-0.7907615,6.341755,1.0,0.86,nan
2016-09-29 04:32:25.711706,1240.01,2016-09-29 04:32:25.800000,1330.01,6.35424,9.69526,69.11145,61.8259,619.246,-5.97346,-0.788356,6.297765,1.0,0.6,nan
2016-09-29 04:32:45.514955,1490.01,2016-09-29 04:32:45.399999,1490.01,6.96412,9.670995,70.23185,60.35515,619.7325,-5.948635,-0.785118,6.23916,1.0,0.76,nan
2016-09-29 04:32:59.917187,1220.01,2016-09-29 04:33:00,1080.01,7.43451,9.65282,71.0489,59.1739,620.0535,-5.93136,-0.782867,6.198625,1.0,0.49,nan
2016-09-29 04:33:06.318241,1200.01,2016-09-29 04:33:06.400000,1179.89,7.681975,9.64332,71.40715,58.62205,620.295,-5.9233,-0.781816,6.180275,1.0,-0.11,nan
2016-09-29 04:33:32.822635,580.003,2016-09-29 04:33:32.799999,350.002,8.669975,9.605385,72.87065,56.12265,620.9015,-5.88961,-0.7774255,6.106085,1.0,-0.2,nan
2016-09-29 04:33:58.126770,510.003,2016-09-29 04:33:58.100000,390.002,9.73083,9.56328,74.23925,53.33225,621.614,-5.85792,-0.7732995,6.038985,1.0,-0.43,nan
2016-09-30 00:06:35.467661,510.003,2016-09-30 00:06:35.500000,570.003,8.94734,7.92399,74.2405,120.172,622.4645,-5.547405,-0.7323985,5.721195,1.0,0.45,nan
2016-09-30 00:06:44.269162,480.003,2016-09-30 00:06:44.299999,530.003,9.30482,7.87663,74.70775,119.093,622.688,-5.53588,-0.7308975,5.698415,1.0,-0.14,nan
2016-09-30 00:56:15.844777,530.003,2016-09-30 00:56:15.800000,460.002,5.53984,20.02185,-76.2249,-77.2516,710.09,-5.648495,-0.755155,5.782825,0.0,-0.33,nan
2016-09-30 01:42:53.055990,1280.01,2016-09-30 01:42:53.100000,1080.01,6.137135,8.817035,69.50425,103.74,620.113,-5.637185,-0.7440685,5.940235,1.0,0.83,nan
2016-09-30 01:43:16.159840,930.005,2016-09-30 01:43:16,1070.01,6.81255,8.74699,70.8062,101.948,620.802,-5.607745,-0.740231,5.873525,1.0,0.61,nan
2016-09-30 01:54:12.263702,540.003,2016-09-30 01:54:12.300000,540.003,-1e+31,0.538307,65.83115,-39.378,640.3375,-4.806685,-0.6363345,5.33866,-1.0,-0.66,nan
2016-09-30 01:54:19.764662,339.968,2016-09-30 01:54:19.699999,270.001,-5e+30,0.4743385,65.3986,-39.7783,640.586,-4.79932,-0.6353865,5.350155,-1.0,-0.06,nan
2016-09-30 01:55:13.171599,380.002,2016-09-30 01:55:13.300000,430.002,7.81074,0.0852754,62.26915,-42.3323,642.177,-4.745345,-0.628432,5.43536,0.0,-0.09,nan
2016-09-30 01:55:17.372120,460.002,2016-09-30 01:55:17.500000,450.002,7.58633,0.05717715,62.022,-42.51345,642.3905,-4.74129,-0.627911,5.442705,0.0,-0.65,nan
2016-09-30 01:55:29.573631,1580.01,2016-09-30 01:55:29.600000,1650.01,7.04699,23.98495,61.30605,-43.01885,642.6925,-4.72959,-0.626405,5.464465,1.0,-0.16,nan
2016-09-30 01:55:51.776338,2960.02,2016-09-30 01:55:51.899999,3180.02,6.248975,23.8634,59.9913,-43.8926,643.3355,-4.70849,-0.623691,5.505725,1.0,0.09,nan
2016-09-30 01:55:54.276637,2780.02,2016-09-30 01:55:54.399999,3200.02,6.171795,23.8506,59.8433,-43.987,643.429,-4.70616,-0.6233915,5.510545,1.0,-0.5,nan
2016-10-10 21:39:24.297282,130.001,2016-10-10 21:39:24.100000,270.001,7.160685,13.2163,-70.15595,-151.2605,668.8685,-3.781985,-0.502703,4.27554,1.0,-0.39,nan
2016-10-10 21:40:49.393245,220.001,2016-10-10 21:40:49.500000,520.003,5.79506,12.6602,-65.30365,-156.6405,663.8485,-3.814815,-0.5067485,4.56499,1.0,-0.33,nan
2016-10-10 21:41:11.392543,160.001,2016-10-10 21:41:11.400000,250.001,5.453335,12.53955,-64.03155,-157.7365,662.4625,-3.820705,-0.507448,4.640555,1.0,-0.06,nan
2016-10-10 22:18:10.327627,150.001,2016-10-10 22:18:10.400000,350.002,6.82692,7.69976,70.92155,152.997,637.4175,-2.058605,-0.272386,2.761835,1.0,-0.08,nan
