curtain catalogue created on 2018-03-27
dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,cross_correlation
2015-04-14 22:40:26.527600,480.003,2015-04-14 22:40:26.399999,620.003,5.610275,8.186855,68.7006,154.5775,674.5754999999999,139.31099999999998,18.5275,139.31799999999998,1.0,0.07
2015-04-14 22:40:27.827600,420.002,2015-04-14 22:40:28,580.003,5.649,8.179030000000001,68.7824,154.47899999999998,674.668,139.31,18.5275,139.317,1.0,0.07
2015-04-14 23:42:46.826900,600.003,2015-04-14 23:42:47,830.005,7.0998850000000004,12.572600000000001,-60.619749999999996,174.144,636.3765,138.5445,18.327199999999998,138.5525,1.0,0.13
2015-04-15 11:40:40.288800,630.003,2015-04-15 11:40:40.399999,750.004,5.5524249999999995,10.24045,60.85975,-34.04025,668.433,136.862,18.18905,136.87,2.0,0.19
2015-04-15 13:32:49.380600,4100.02,2015-04-15 13:32:49.500000,3680.02,4.240964999999999,22.6999,64.6964,149.435,699.4795,135.459,18.08015,135.46949999999998,1.0,0.84
2015-04-15 13:32:53.780400,4740.03,2015-04-15 13:32:53.899999,2800.02,4.171105,22.6966,64.444,149.21949999999998,699.4655,135.4555,18.07995,135.4665,1.0,-0.32
2015-04-15 13:33:25.778900,2390.01,2015-04-15 13:33:25.899999,3680.02,3.6886900000000002,22.67175,62.600449999999995,147.743,699.7535,135.434,18.0785,135.4445,1.0,-0.25
2015-04-15 13:33:28.378800,2080.01,2015-04-15 13:33:28.500000,4140.02,3.6496,22.66955,62.45015,147.6285,699.817,135.432,18.078400000000002,135.443,1.0,-0.2
2015-04-15 14:18:22.716399,2070.01,2015-04-15 14:18:22.899999,2790.02,5.96029,11.3147,-76.46385000000001,-23.801650000000002,646.6215,135.2855,17.9165,135.2935,0.0,0.53
2015-04-15 14:18:54.216799,3300.02,2015-04-15 14:18:54.399999,4140.02,5.2892399999999995,11.22825,-74.85634999999999,-28.2927,645.4155000000001,135.309,17.91695,135.316,0.0,0.56
2015-04-15 14:20:16.818199,1960.01,2015-04-15 14:20:16.899999,3020.02,4.02414,11.05725,-70.3631,-36.603899999999996,642.2705,135.3705,17.91835,135.378,0.0,0.0
2015-04-15 19:50:41.311399,1820.01,2015-04-15 19:50:41.399999,2080.01,5.3756699999999995,8.06285,64.21005,-158.829,672.4010000000001,134.709,17.9116,134.716,1.0,-0.04
