Separation [km],Seconds
0,94027.20000000003
20,132746.10000000003
40,88272.60000000002
60,55371.599999999984
80,35230.8
100,11233.099999999999
120,17670.8
140,6174.700000000001
160,15138.9
180,12830.0
200,14684.5
220,19588.499999999996
240,2089.0
260,0.0
280,0.0
300,0.0
320,0.0
340,0.0
360,0.0
380,0.0
400,0.0
420,0.0
440,129.9
460,2481.9
480,0.0
