lat,lon
216.7,183.5,83.6,248.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,60.2,64.9,69.8,13.5,83.4,0.0,83.4,71.4,12.0,83.4,0.0,83.3,83.4,24.4,59.0,0.0,83.3,83.3,0.0,0.0,0.0,0.0,88.8,985.4,954.3,788.4,695.6,800.2,844.7,1132.9,652.3,731.9,750.1,954.0,997.1,719.8,1827.6,1360.7,2045.0,1961.8,1220.5,1647.7,1568.8,2259.1,1863.5,982.5,1183.4,1232.0,1166.8,861.6,480.0,359.8,257.1,137.3,244.0
202.1,117.4,83.3,249.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,104.6,45.6,0.0,83.0,83.1,73.2,9.9,0.0,83.1,83.0,83.1,0.0,6.1,76.9,83.1,0.0,0.0,31.9,0.0,214.5,891.9,1096.8,652.3,813.5,787.7,861.3,1076.6,510.4,845.6,792.7,1022.3,622.1,1094.8,1702.2,1340.0,2309.0,1629.7,1223.1,1686.3,1761.3,2434.6,1521.6,98.1,162.7,75.5,6.0,81.5,81.5,216.6,234.7,105.1,226.3
209.0,83.1,156.5,171.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8,0.0,11.8,70.9,82.8,82.9,0.0,51.0,31.7,82.8,82.8,0.0,82.8,0.0,82.8,49.0,0.0,82.8,34.0,386.2,983.2,908.7,816.3,848.8,690.9,903.1,868.5,717.2,815.6,799.9,976.2,558.5,1392.3,1508.8,1798.6,2245.0,1564.3,1206.3,1617.2,1959.8,2238.5,1414.3,148.5,162.5,81.3,66.6,14.7,81.3,247.6,164.4,204.0,134.6
164.2,68.8,225.5,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.6,0.0,82.6,0.0,82.5,82.6,0.0,82.5,36.2,46.4,82.7,0.0,82.5,77.0,5.6,82.6,0.0,82.5,82.6,610.6,1031.1,844.2,953.3,920.8,920.4,939.9,801.3,624.2,794.5,932.8,904.5,624.8,1623.9,1431.6,1731.9,2312.0,1375.5,1389.6,1720.2,1832.9,2257.3,1253.3,249.6,161.0,81.2,81.1,49.4,34.7,247.0,164.2,247.2,183.6
95.7,82.9,248.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.4,0.0,82.3,76.9,5.5,82.4,0.0,82.4,82.4,15.5,66.9,0.0,82.4,82.4,58.6,23.8,0.0,82.3,82.3,814.7,1070.8,872.7,882.0,1066.3,845.8,1043.6,804.3,737.2,698.0,909.2,936.0,674.1,1743.9,1352.7,2002.4,2151.2,1225.1,1554.5,1474.4,2271.5,1835.3,1269.7,410.3,81.1,81.1,81.1,81.1,86.2,238.7,144.8,245.9,188.7
54.7,82.7,248.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,72.6,0.0,82.1,82.2,53.9,28.3,0.0,82.1,82.2,82.2,0.0,0.0,82.1,82.2,82.3,0.0,16.3,65.9,119.3,907.3,1204.1,912.0,884.5,948.5,900.6,1121.2,630.9,809.0,785.3,1031.2,604.8,978.1,1678.1,1265.8,2337.9,1780.9,1275.0,1688.7,1564.1,2378.1,1646.8,1212.3,698.9,73.2,24.9,81.0,81.0,128.4,246.6,82.8,246.6,163.8
24.1,126.4,204.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.1,0.0,0.0,82.0,82.0,82.1,0.0,8.1,73.9,45.0,82.1,0.0,53.5,28.5,82.0,82.1,0.0,82.0,0.0,345.6,908.2,1078.2,944.0,1000.4,868.1,929.0,886.7,813.7,837.4,772.1,955.9,542.2,1289.9,1485.8,1602.1,2385.1,1558.2,1290.9,1673.5,1878.5,2331.6,1431.0,1272.8,788.1,81.0,25.8,55.2,81.0,218.0,179.6,152.8,176.2,163.6
82.7,171.6,154.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9,0.0,44.7,37.2,81.9,82.0,0.0,81.9,0.0,70.7,82.0,0.0,81.9,24.9,57.0,82.0,0.0,81.9,70.4,492.4,923.8,908.3,1103.0,1039.7,817.3,955.5,871.8,768.3,796.3,873.8,945.1,582.9,1488.4,1439.8,1723.6,2111.9,1477.9,1382.0,1692.4,1814.9,2253.0,1375.9,1453.1,945.2,81.0,81.1,0.0,80.9,244.5,163.8,245.4,121.5,206.3
81.4,164.0,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9,0.0,81.7,15.5,66.4,81.9,0.0,81.7,50.1,0.0,81.9,0.0,81.7,79.8,0.0,81.8,0.0,81.7,81.8,697.0,995.2,841.2,955.7,1005.4,1016.6,951.5,859.3,671.0,764.5,875.8,988.2,625.7,1708.5,1331.0,1638.6,2318.3,1256.0,1523.8,1714.1,1951.9,2153.2,1207.9,1632.8,896.5,81.1,81.0,74.0,72.9,179.5,162.8,245.9,211.1,170.0
82.6,165.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,4.4,36.8,0.0,81.8,0.0,81.7,81.7,32.5,49.3,0.0,81.7,81.8,77.8,4.0,0.0,79.7,81.8,746.1,1040.1,874.8,963.1,1013.2,909.0,1092.9,760.9,763.5,720.2,891.0,992.5,675.7,1810.7,1223.0,2042.0,1983.1,1216.2,1664.6,1470.1,2307.1,1805.2,1259.7,1780.9,1075.7,81.2,81.1,81.1,122.9,240.6,130.2,245.0,164.9,246.2
82.5,165.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,12.2,0.0,81.7,81.7,81.7,0.0,0.0,81.7,81.7,81.8,0.0,31.8,49.9,88.0,799.2,1225.5,870.9,975.2,958.2,877.4,1033.0,662.9,833.0,855.8,1056.0,753.3,907.0,1805.3,1241.2,2364.4,1762.0,1195.0,1656.7,1707.9,2415.4,1557.5,1157.3,1878.8,1225.5,10.6,81.3,81.2,166.5,241.9,86.6,242.4,163.9,294.2
82.6,165.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,54.7,81.7,81.7,0.0,69.7,11.9,81.7,81.7,0.0,81.6,8.8,228.1,959.1,983.2,1015.4,1101.2,829.9,907.3,900.5,843.0,821.3,855.3,976.9,808.5,1138.9,1651.6,1707.0,2242.8,1492.5,1282.6,1572.9,1973.5,2267.5,1424.8,1265.7,1939.3,1551.5,42.6,38.7,81.3,246.7,164.0,187.5,141.6,186.2,306.9
115.6,124.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,367.7,355.2,464.8,455.9,578.9,404.4,504.2,374.7,489.0,624.6,359.0,533.2,599.8,1458.4,1285.0,1244.3,1408.3,1013.5,1106.7,954.7,718.1,848.1,959.4,917.8,797.7,1395.4,1506.7,1789.4,2182.0,1421.0,1384.3,1567.5,1799.6,2265.3,1298.1,1549.1,2006.9,1899.1,81.6,19.5,74.7,149.8,164.4,247.0,143.4,186.1,246.6
81.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,466.9,374.5,526.0,358.6,628.1,662.7,359.3,586.5,460.9,660.3,590.1,371.6,532.9,1055.0,1565.9,1216.8,1335.6,1328.3,1170.7,1179.0,887.0,695.7,854.5,911.1,1085.9,702.7,1708.6,1388.6,1817.9,2209.3,1314.1,1531.3,1481.4,2173.2,1766.9,1258.4,1792.4,1908.8,2089.1,81.8,81.8,85.6,123.5,163.7,245.9,206.5,207.1,204.9
82.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,232.0,473.0,377.8,495.0,593.6,694.9,459.4,472.0,431.3,633.4,722.3,372.5,567.4,365.8,1214.2,1745.0,1201.4,1476.6,1110.6,1131.2,1253.3,643.4,826.8,857.6,1017.4,948.1,936.8,1638.7,1272.8,2326.3,1773.2,1346.6,1614.6,1563.4,2331.0,1572.4,1214.7,1925.4,2294.4,2162.9,82.0,81.9,163.4,162.2,85.6,247.9,165.1,275.5,137.9
87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,47.9,59.7,71.4,4.4,0.0,0.8,110.5,387.7,275.1,226.8,233.8,521.3,1157.8,1068.1,954.7,1202.3,1343.7,916.1,898.9,586.4,639.4,719.6,429.9,550.5,523.1,1453.0,1523.2,1322.8,1507.2,1015.1,1204.0,1001.4,849.6,839.7,859.4,1029.5,819.4,1241.2,1582.5,1694.1,2372.8,1515.1,1286.1,1732.3,1954.2,2170.0,1368.7,1313.5,1983.9,2458.4,2524.4,43.1,82.3,164.4,165.4,183.7,147.7,188.2,300.3,83.1
53.0,0.0,0.0,0.0,45.1,110.5,260.3,579.7,598.8,627.9,754.8,849.0,459.7,178.3,257.4,0.0,130.4,254.5,452.1,526.3,440.1,532.2,851.7,1557.7,1489.3,1527.2,1954.2,1918.0,1768.1,1763.5,1383.8,1916.3,1884.0,1278.8,1334.5,1121.2,2109.3,1734.0,1543.0,1638.0,1258.5,1493.5,1228.1,941.4,1049.5,1092.4,1322.4,918.2,1863.2,1512.1,1911.2,2712.1,1394.1,1651.8,1945.5,2097.3,2496.6,1517.0,1875.8,2247.1,2783.3,2728.8,113.5,77.4,131.1,164.9,248.2,187.8,175.9,247.4,82.4
415.7,665.6,761.0,1248.5,1417.8,1540.8,1426.8,1471.0,1321.6,1089.7,1375.9,789.7,954.1,426.6,341.3,44.8,190.5,526.0,496.0,696.4,964.5,672.8,1634.4,1427.0,1785.7,1988.0,2120.4,2312.9,1712.7,1946.3,2063.5,2255.1,2519.7,1772.9,2000.8,2050.3,2425.2,2256.2,1967.9,1721.1,1563.2,1807.2,1540.6,1205.8,1265.7,1421.1,1585.7,1258.2,2161.4,1663.6,2812.3,2418.7,1561.2,2029.2,1994.9,2705.2,2222.8,1633.4,2574.3,2570.5,3188.1,2833.0,512.8,211.0,175.5,114.4,353.2,245.4,346.8,163.6,127.0
1890.0,1782.8,1571.1,2040.6,1686.6,1842.0,1645.5,1507.9,1422.6,1286.9,1488.4,1098.6,1349.5,716.2,398.4,224.7,284.2,783.0,526.6,913.8,1177.6,1597.5,1955.7,1793.8,1593.2,2220.7,2479.7,2357.7,2110.6,1804.0,2295.0,2465.9,2600.0,2349.0,2151.5,2419.5,2195.7,2595.4,2298.9,1717.8,1943.1,1563.8,1725.5,1403.1,1558.1,1626.8,1467.7,1881.6,2124.0,2137.9,2986.9,2202.8,1825.0,2041.8,2299.1,2732.9,2006.9,1817.3,2833.8,3053.9,3214.8,2539.3,1201.1,667.6,1004.4,1273.1,1193.1,1893.7,2176.1,2306.4,2521.8
2117.6,2140.0,1948.4,1725.6,1722.0,1916.8,1987.3,1648.2,1428.6,1599.0,1379.9,1348.6,1242.5,1425.7,1351.9,1224.0,1143.8,1187.8,1741.0,1333.4,1375.3,2202.6,2038.4,2420.8,1837.8,2301.4,2513.1,2198.5,2393.3,2080.4,2746.9,2555.3,2226.5,2871.5,2336.7,2882.6,2374.9,2434.7,2528.3,1988.3,2232.2,1673.7,1668.4,1705.0,1675.9,1876.6,1653.3,2601.4,1758.2,2637.7,2757.0,2202.8,2357.7,1941.3,2809.2,2353.9,1839.3,2598.0,2789.3,3569.1,2488.3,2544.8,3534.2,3084.5,3856.9,3274.5,2845.9,3728.5,3408.0,3043.8,2456.5
2172.8,2101.9,2258.9,1799.4,1982.0,2083.4,2085.1,1567.9,1630.6,1933.1,1434.3,1442.3,1204.4,1629.0,1614.4,1257.8,1606.1,1284.4,1889.9,1820.0,1931.8,2127.3,2216.2,2428.9,2474.5,2319.6,2368.8,2717.3,2410.7,2469.1,2669.9,2686.0,2671.6,2835.0,2791.6,2655.4,2658.2,2667.9,2663.7,2400.1,1956.3,1974.0,1798.3,2064.9,1823.7,1589.8,2539.9,2591.8,2414.6,2991.7,2307.9,2356.6,2497.1,2679.8,2623.6,2151.9,2211.2,2724.6,3155.2,3254.5,2456.3,3029.0,3438.6,3494.1,4050.4,3077.6,3604.1,3528.0,3695.2,3059.3,2369.3
2214.7,2408.7,2054.9,2192.2,2073.8,1999.5,1875.2,1938.1,1903.9,1670.3,1659.6,1269.9,1536.5,1648.3,1666.0,1641.1,1340.0,1752.4,1789.5,2510.3,2295.7,1924.6,2178.9,2722.2,3008.2,2383.5,2158.4,2301.9,2896.4,3081.5,2468.4,2636.7,2779.3,2839.5,3202.7,2620.7,2780.5,2465.3,2669.5,2761.5,2044.7,2040.7,2076.5,2106.9,1969.4,2312.5,2617.8,2709.3,3412.6,2390.8,2158.8,2580.4,2939.8,3078.7,2086.3,2055.0,2909.0,3289.3,3192.3,2225.3,3016.7,3333.3,3541.2,4081.3,3135.3,3618.1,3704.7,3909.4,3308.9,2729.8,2447.8
2276.2,2165.8,2362.2,2329.6,2246.9,1938.8,1987.9,2180.4,1991.1,1708.1,1562.0,1811.3,1765.5,1716.7,1664.9,1729.5,1953.6,2035.0,2399.3,2464.6,2625.4,2791.7,2716.4,2709.2,2805.2,2878.8,2749.4,2628.8,2696.5,2973.3,3203.0,2937.3,2837.0,2942.2,3035.5,3114.5,2940.1,2737.5,2489.0,2539.2,2845.0,2794.3,2387.3,2281.2,2750.8,2915.5,3219.2,3138.4,2613.0,2740.8,2852.9,3012.5,2843.0,2475.6,2770.9,3180.7,3295.6,2932.8,2587.8,3037.5,3226.3,3656.0,3596.5,3161.9,3708.9,3918.7,3806.5,3043.9,2628.8,2568.0,2542.8
2898.9,2860.5,2704.5,2630.8,2639.8,2596.2,2541.5,2368.8,2358.6,2493.1,2508.7,2399.5,2296.4,2407.2,2537.9,2650.1,2814.6,2968.6,3049.7,3116.1,3309.3,3299.3,3403.8,3600.1,3447.8,3501.3,3472.9,3422.5,3524.4,3384.1,3435.5,3446.7,3453.6,3503.4,3309.4,3188.4,3128.7,3385.0,3485.4,3503.2,3679.0,3822.7,4392.3,4505.2,4230.3,4105.2,3534.8,3544.8,3529.1,3479.9,3587.8,3527.5,3720.5,3804.3,3832.2,3725.4,3559.0,3870.9,3893.3,3887.5,3811.6,3638.5,3676.2,3587.5,3342.9,2922.9,2791.8,2789.3,2723.7,2719.1,2813.9
2020.8,2113.3,2205.2,2318.9,2447.5,2639.5,2664.9,2801.0,2938.0,3087.7,3238.2,3347.0,3419.0,3417.0,3461.3,3437.3,3401.2,3312.7,3204.0,3132.6,3052.4,3028.7,2935.0,2751.9,2787.7,2767.7,2829.8,2850.4,2765.0,2757.5,2737.3,2856.5,2946.2,2924.3,3040.1,3268.8,3498.4,3638.8,3843.1,4041.4,4175.8,4284.3,4240.5,4286.7,4464.5,4589.5,4680.4,4606.0,4585.2,4576.8,4450.4,4283.1,4080.5,4076.5,3972.4,3823.7,3582.5,3235.9,3099.4,2890.6,2609.1,2236.1,1975.8,1913.6,1816.7,1776.3,1701.5,1684.1,1766.7,1784.1,1826.4
