MLT_OPQ,lon
1144.7,1130.8,1347.4,480.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,279.3,394.4,949.9,1883.8,2896.6,4677.5,7256.1,9278.4,10702.1,12858.3,15091.7,16634.3,17212.7,16950.7,17251.8,16851.4,20206.9,24649.2,26506.2,29761.7,29592.0,27033.9,24661.6,23577.0,23734.7,24211.3,24176.2,24439.3,25409.0,25675.3,29364.4,31434.4,33787.8,35513.1,34389.6,29918.7,26928.3,26901.5,26233.4,23324.2,21039.6,9666.5,2730.9,2898.3,2486.4,2035.5,1842.7,2622.1,2542.8,2364.0,2133.0,2117.1
4225.8,4705.7,2411.6,2546.5,1542.9,739.8,715.6,628.1,816.3,875.9,602.9,1050.0,1079.6,1155.7,963.9,951.7,1383.9,1635.1,1713.9,1625.1,2001.7,2432.9,2646.3,3033.1,2889.7,3290.2,3868.1,3522.5,3106.3,2374.1,1804.0,1309.3,1050.6,931.8,835.9,711.3,616.0,557.0,524.5,518.0,469.0,421.3,442.2,425.4,405.7,389.5,403.5,383.5,360.7,342.4,312.3,307.1,272.7,232.3,847.9,4137.9,6816.5,6959.4,6422.7,6758.9,8071.7,7780.5,5917.5,7079.9,8181.8,9651.7,7709.7,5557.0,6624.1,6637.1,8206.4,5844.9
5924.3,4767.4,4698.2,3803.0,3898.4,3378.7,2450.2,2221.0,2068.2,2168.2,2201.1,1996.1,2091.0,2026.3,1893.5,1576.4,1323.0,1125.3,1183.2,1062.4,1027.4,954.1,1129.0,1418.1,2000.4,1295.1,667.1,595.3,552.9,532.6,531.2,488.2,442.9,417.6,388.2,406.9,403.7,385.1,385.1,355.4,374.1,366.6,338.8,345.6,331.9,317.0,296.4,266.2,273.1,248.5,259.4,240.8,244.0,212.9,180.4,120.9,371.5,1683.1,2207.9,2305.7,2121.6,2718.3,3392.3,2845.9,2967.8,4099.4,4970.0,5264.4,3746.6,4447.2,4971.6,6280.0
3195.1,3644.9,3017.1,2607.0,2451.2,2123.5,2097.5,1732.3,1294.6,1247.0,1120.2,1015.1,1000.1,993.8,902.1,941.0,886.1,835.7,761.3,680.1,533.6,622.8,983.8,1385.2,444.2,348.8,367.4,351.5,345.8,317.9,294.4,276.0,292.3,278.2,290.5,285.2,280.6,279.2,309.5,311.1,289.9,271.4,296.3,298.8,289.9,295.0,292.1,319.9,277.0,272.0,253.3,225.6,210.1,207.7,155.4,127.6,64.2,308.3,768.9,1036.3,1336.6,1078.8,1473.9,1790.0,1766.3,1452.5,2225.5,2604.3,3213.7,2349.5,2313.4,2757.1
1620.7,1867.3,2184.7,2373.4,1971.7,1720.9,1610.3,1438.1,1342.1,1132.7,946.2,771.4,691.1,609.1,585.6,578.4,542.9,540.3,475.0,489.8,501.1,753.0,1338.0,499.4,420.7,392.5,316.9,295.6,262.7,252.1,238.5,231.7,207.4,246.4,257.2,269.2,244.7,243.8,228.3,235.3,258.6,278.6,293.6,285.8,291.7,293.7,316.0,248.9,259.1,301.8,264.5,251.3,218.5,188.7,181.2,128.4,79.6,108.4,242.3,592.2,753.2,830.4,724.5,997.9,1234.5,1281.8,906.5,1421.8,1675.0,2027.3,2008.5,1502.7
1399.0,1159.0,1202.4,1325.9,1525.9,1643.3,1575.7,1358.1,1245.8,1120.9,1031.4,939.8,841.5,729.4,633.8,557.3,476.0,429.7,390.7,385.8,396.5,993.3,749.7,361.0,338.7,350.3,374.2,347.4,348.3,351.4,361.4,357.7,332.9,276.4,261.2,211.0,226.4,218.8,249.7,303.4,287.8,281.5,251.4,258.6,296.6,346.6,287.6,316.3,300.0,267.9,277.7,276.3,249.3,220.6,174.0,150.6,99.0,50.0,136.3,285.6,463.0,645.7,632.4,573.0,766.9,940.8,1045.8,725.7,921.1,1221.7,1384.7,1638.1
1118.2,1266.3,1249.9,1061.6,951.5,934.8,1000.6,1130.8,1170.7,1197.2,1152.6,1123.1,1013.5,934.3,826.3,790.2,747.2,666.6,636.6,563.4,784.2,1241.6,459.4,387.9,352.6,345.6,358.7,378.4,356.2,373.2,375.7,376.0,395.8,412.5,417.5,451.2,411.8,377.4,311.4,255.3,238.3,316.5,378.8,312.5,315.5,193.3,290.4,325.5,277.8,310.3,223.7,266.1,255.9,258.0,229.0,176.8,138.7,47.1,95.0,138.7,362.1,412.8,585.2,525.7,483.9,639.2,737.0,889.8,792.9,644.6,818.6,1002.0
657.8,739.8,828.8,925.9,1015.5,1046.3,999.1,977.1,901.3,868.0,810.8,868.1,955.7,1004.8,1065.1,1051.2,1065.5,1081.3,1059.1,1037.6,1647.3,1257.4,859.6,793.2,766.9,715.9,662.3,620.3,544.1,480.1,445.7,471.6,496.2,493.2,530.0,480.3,493.6,521.5,571.8,477.2,409.3,205.8,174.7,309.4,305.0,313.8,164.4,135.1,274.9,233.4,318.6,146.3,264.9,278.3,290.1,215.3,226.0,66.5,77.4,105.0,195.1,384.7,404.6,564.4,558.6,423.9,543.2,635.9,719.0,820.6,742.5,633.4
767.2,727.9,670.7,665.9,667.2,668.2,695.3,777.4,911.6,947.8,1001.7,999.3,1028.2,1081.8,1108.6,1074.5,1068.5,1060.5,1167.7,1949.3,2022.7,1692.6,1574.9,1721.5,1763.2,1633.7,1459.4,1341.7,1267.1,1158.0,1025.9,825.2,621.2,559.5,582.5,605.1,521.3,379.3,313.2,453.7,524.2,422.2,254.1,99.5,183.6,254.0,234.7,120.4,65.5,262.7,239.8,312.2,79.2,292.6,309.8,331.2,340.7,201.5,67.5,93.7,121.4,252.9,401.5,427.7,518.6,625.4,554.1,462.8,485.0,600.2,634.0,701.7
540.1,576.1,622.7,704.9,760.7,799.6,805.2,829.8,836.7,906.9,980.0,980.8,1023.2,1040.9,1142.6,1377.5,1563.8,1917.0,2801.6,2863.9,2649.0,2333.8,2180.8,2095.9,2326.2,2621.6,2943.8,3099.5,3137.5,2751.2,2251.4,1817.7,1321.3,998.0,577.2,448.8,500.1,581.1,438.5,289.3,216.8,438.4,505.3,328.8,128.3,155.8,274.3,326.2,114.3,51.5,116.9,254.6,297.1,82.6,334.9,439.6,444.0,671.4,66.2,113.0,115.6,147.1,237.7,394.7,451.3,508.1,539.5,639.1,656.3,580.9,617.8,590.6
808.7,844.2,840.6,852.7,870.5,961.4,1055.0,1090.3,1168.3,1225.7,1297.6,1444.0,1701.8,2229.0,2472.0,3089.1,3791.5,4103.4,3822.9,3431.7,3231.5,3428.2,3862.4,4477.4,4809.2,4538.5,3790.4,3226.2,3848.2,4286.4,4837.3,3943.7,2463.4,1603.0,984.9,818.7,236.3,87.0,191.6,170.6,104.1,57.4,89.2,277.5,159.8,14.4,64.2,85.3,278.6,0.7,0.0,20.0,224.1,252.2,36.3,241.8,505.9,668.7,1088.2,245.5,165.8,153.5,172.9,167.3,254.9,335.7,419.7,502.4,540.1,615.1,639.5,722.3
2771.2,3462.8,3356.3,3709.0,4779.4,6144.6,6732.7,6424.5,6998.1,6962.7,7162.4,7351.1,7620.6,7858.4,7453.9,7289.1,6315.5,4863.3,4113.1,3654.6,3422.6,2295.4,1456.4,1473.7,1223.5,1405.8,1041.6,638.6,293.3,206.2,217.1,320.3,393.4,39.9,108.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,71.9,0.0,0.0,27.3,199.2,41.5,0.0,0.0,0.0,0.0,0.0,122.0,349.2,695.2,1356.9,1393.9,1218.1,609.0,387.2,369.2,356.8,589.9,767.2,775.3,950.5,975.2,1599.8
7208.2,6828.5,6802.1,6784.7,6083.8,4803.0,3923.2,4356.0,4151.4,4011.2,3806.3,3655.8,4778.8,4952.9,4840.7,4163.6,4347.4,4154.0,4265.4,2055.1,1168.6,504.8,528.0,95.1,44.3,0.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,52.8,0.0,164.1,270.6,521.1,1108.4,1126.7,2079.8,2343.1,2819.6,5133.0,4847.5,4771.0,5750.2,6424.7,6901.6,7636.4,7911.8,7968.7,8347.0,8221.0
