Lm_OPQ,MLT_OPQ
9532.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34317.5,141875.6,185999.7,70809.0,5221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40435.7,58456.8,35370.1
22117.1,0.0,0.0,0.0,0.0,0.0,0.0,464.8,44561.3,68415.7,96309.5,51270.0,23798.6,0.0,0.0,0.0,0.0,0.0,0.0,4261.8,41556.4,22139.1,27133.4
19273.8,32.8,0.0,0.0,0.0,0.0,0.0,1603.8,34847.2,40007.6,55322.2,30432.3,24900.7,1229.0,0.0,0.0,0.0,0.0,50.2,18440.4,17221.6,12386.8,17148.0
13159.2,1936.5,0.0,0.0,0.0,0.0,0.0,5583.9,24642.8,27882.5,36588.9,20557.2,17238.0,8989.8,0.0,0.0,0.0,0.0,2802.9,19448.6,8319.7,7786.4,11456.4
7770.5,3985.8,0.0,0.0,0.0,0.0,0.0,9644.1,16815.4,21224.1,26937.0,14898.8,13903.6,11415.0,1576.4,0.0,0.0,81.9,13000.0,10317.2,5233.2,5508.8,8408.6
4411.2,4695.1,0.0,0.0,0.0,0.0,11.0,11108.9,12853.5,17696.6,20871.2,11977.7,11271.6,8490.8,8573.0,727.3,4.1,7004.3,11867.8,5629.8,3655.4,3935.2,6627.4
2715.7,4244.2,0.0,0.0,0.0,0.0,106.9,11759.5,10717.5,15055.7,17194.6,10024.3,9918.5,7527.2,6407.5,9025.2,9503.9,10554.2,5944.4,3417.8,2417.8,2880.7,4779.0
